BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE,DATA_PULLED_AT
PrizePicks,player_points,Donovan Mitchell,Over,28.5,-137,2026-03-11,2026-03-11T22:16:36Z,2026-03-11 15:17:31
PrizePicks,player_points,Donovan Mitchell,Under,28.5,-137,2026-03-11,2026-03-11T22:16:36Z,2026-03-11 15:17:31
PrizePicks,player_points,Paolo Banchero,Over,23.5,-137,2026-03-11,2026-03-11T22:16:36Z,2026-03-11 15:17:31
PrizePicks,player_points,Paolo Banchero,Under,23.5,-137,2026-03-11,2026-03-11T22:16:36Z,2026-03-11 15:17:31
PrizePicks,player_points,Desmond Bane,Over,20.5,-137,2026-03-11,2026-03-11T22:16:36Z,2026-03-11 15:17:31
PrizePicks,player_points,Desmond Bane,Under,20.5,-137,2026-03-11,2026-03-11T22:16:36Z,2026-03-11 15:17:31
PrizePicks,player_points,James Harden,Over,20.0,-137,2026-03-11,2026-03-11T22:16:36Z,2026-03-11 15:17:31
PrizePicks,player_points,James Harden,Under,20.0,-137,2026-03-11,2026-03-11T22:16:36Z,2026-03-11 15:17:31
PrizePicks,player_points,Evan Mobley,Over,16.5,-137,2026-03-11,2026-03-11T22:16:36Z,2026-03-11 15:17:31
PrizePicks,player_points,Evan Mobley,Under,16.5,-137,2026-03-11,2026-03-11T22:16:36Z,2026-03-11 15:17:31
PrizePicks,player_points,Jalen Suggs,Over,14.5,-137,2026-03-11,2026-03-11T22:16:36Z,2026-03-11 15:17:31
PrizePicks,player_points,Jalen Suggs,Under,14.5,-137,2026-03-11,2026-03-11T22:16:36Z,2026-03-11 15:17:31
PrizePicks,player_points,Jaylon Tyson,Over,10.0,-137,2026-03-11,2026-03-11T22:16:36Z,2026-03-11 15:17:31
PrizePicks,player_points,Jaylon Tyson,Under,10.0,-137,2026-03-11,2026-03-11T22:16:36Z,2026-03-11 15:17:31
PrizePicks,player_points,Tristan da Silva,Over,10.0,-137,2026-03-11,2026-03-11T22:16:36Z,2026-03-11 15:17:31
PrizePicks,player_points,Tristan da Silva,Under,10.0,-137,2026-03-11,2026-03-11T22:16:36Z,2026-03-11 15:17:31
PrizePicks,player_points,Wendell Carter Jr,Over,9.5,-137,2026-03-11,2026-03-11T22:16:36Z,2026-03-11 15:17:31
PrizePicks,player_points,Wendell Carter Jr,Under,9.5,-137,2026-03-11,2026-03-11T22:16:36Z,2026-03-11 15:17:31
PrizePicks,player_points,Sam Merrill,Over,9.5,-137,2026-03-11,2026-03-11T22:16:36Z,2026-03-11 15:17:31
PrizePicks,player_points,Sam Merrill,Under,9.5,-137,2026-03-11,2026-03-11T22:16:36Z,2026-03-11 15:17:31
PrizePicks,player_points,Moe Wagner,Over,8.5,-137,2026-03-11,2026-03-11T22:16:36Z,2026-03-11 15:17:31
PrizePicks,player_points,Moe Wagner,Under,8.5,-137,2026-03-11,2026-03-11T22:16:36Z,2026-03-11 15:17:31
PrizePicks,player_points,Dennis Schroder,Over,8.5,-137,2026-03-11,2026-03-11T22:16:36Z,2026-03-11 15:17:31
PrizePicks,player_points,Dennis Schroder,Under,8.5,-137,2026-03-11,2026-03-11T22:16:36Z,2026-03-11 15:17:31
PrizePicks,player_points,Jevon Carter,Over,8.0,-137,2026-03-11,2026-03-11T22:16:36Z,2026-03-11 15:17:31
PrizePicks,player_points,Jevon Carter,Under,8.0,-137,2026-03-11,2026-03-11T22:16:36Z,2026-03-11 15:17:31
PrizePicks,player_points,Keon Ellis,Over,6.0,-137,2026-03-11,2026-03-11T22:16:36Z,2026-03-11 15:17:31
PrizePicks,player_points,Keon Ellis,Under,6.0,-137,2026-03-11,2026-03-11T22:16:36Z,2026-03-11 15:17:31
PrizePicks,player_points,Dean Wade,Over,5.5,-137,2026-03-11,2026-03-11T22:16:36Z,2026-03-11 15:17:31
PrizePicks,player_points,Dean Wade,Under,5.5,-137,2026-03-11,2026-03-11T22:16:36Z,2026-03-11 15:17:31
PrizePicks,player_points,Brandon Ingram,Over,21.5,-137,2026-03-12,2026-03-11T22:16:41Z,2026-03-11 15:17:31
PrizePicks,player_points,Brandon Ingram,Under,21.5,-137,2026-03-12,2026-03-11T22:16:41Z,2026-03-11 15:17:31
PrizePicks,player_points,R.J. Barrett,Over,21.0,-137,2026-03-12,2026-03-11T22:16:41Z,2026-03-11 15:17:31
PrizePicks,player_points,R.J. Barrett,Under,21.0,-137,2026-03-12,2026-03-11T22:16:41Z,2026-03-11 15:17:31
PrizePicks,player_points,Trey Murphy III,Over,20.5,-137,2026-03-12,2026-03-11T22:16:41Z,2026-03-11 15:17:31
PrizePicks,player_points,Trey Murphy III,Under,20.5,-137,2026-03-12,2026-03-11T22:16:41Z,2026-03-11 15:17:31
PrizePicks,player_points,Zion Williamson,Over,20.5,-137,2026-03-12,2026-03-11T22:16:41Z,2026-03-11 15:17:31
PrizePicks,player_points,Zion Williamson,Under,20.5,-137,2026-03-12,2026-03-11T22:16:41Z,2026-03-11 15:17:31
PrizePicks,player_points,Scottie Barnes,Over,18.0,-137,2026-03-12,2026-03-11T22:16:41Z,2026-03-11 15:17:31
PrizePicks,player_points,Scottie Barnes,Under,18.0,-137,2026-03-12,2026-03-11T22:16:41Z,2026-03-11 15:17:31
PrizePicks,player_points,Saddiq Bey,Over,17.5,-137,2026-03-12,2026-03-11T22:16:41Z,2026-03-11 15:17:31
PrizePicks,player_points,Saddiq Bey,Under,17.5,-137,2026-03-12,2026-03-11T22:16:41Z,2026-03-11 15:17:31
PrizePicks,player_points,Immanuel Quickley,Over,16.5,-137,2026-03-12,2026-03-11T22:16:41Z,2026-03-11 15:17:31
PrizePicks,player_points,Immanuel Quickley,Under,16.5,-137,2026-03-12,2026-03-11T22:16:41Z,2026-03-11 15:17:31
PrizePicks,player_points,Dejounte Murray,Over,15.5,-137,2026-03-12,2026-03-11T22:16:41Z,2026-03-11 15:17:31
PrizePicks,player_points,Dejounte Murray,Under,15.5,-137,2026-03-12,2026-03-11T22:16:41Z,2026-03-11 15:17:31
PrizePicks,player_points,Jakob Poeltl,Over,11.5,-137,2026-03-12,2026-03-11T22:16:41Z,2026-03-11 15:17:31
PrizePicks,player_points,Jakob Poeltl,Under,11.5,-137,2026-03-12,2026-03-11T22:16:41Z,2026-03-11 15:17:31
PrizePicks,player_points,Jeremiah Fears,Over,10.0,-137,2026-03-12,2026-03-11T22:16:41Z,2026-03-11 15:17:31
PrizePicks,player_points,Jeremiah Fears,Under,10.0,-137,2026-03-12,2026-03-11T22:16:41Z,2026-03-11 15:17:31
PrizePicks,player_points,Herb Jones,Over,8.5,-137,2026-03-12,2026-03-11T22:16:41Z,2026-03-11 15:17:31
PrizePicks,player_points,Herb Jones,Under,8.5,-137,2026-03-12,2026-03-11T22:16:41Z,2026-03-11 15:17:31
PrizePicks,player_points,Ja'Kobe Walter,Over,7.0,-137,2026-03-12,2026-03-11T22:16:41Z,2026-03-11 15:17:31
PrizePicks,player_points,Ja'Kobe Walter,Under,7.0,-137,2026-03-12,2026-03-11T22:16:41Z,2026-03-11 15:17:31
PrizePicks,player_points,Jalen Brunson,Over,25.5,-137,2026-03-12,2026-03-11T22:16:40Z,2026-03-11 15:17:31
PrizePicks,player_points,Jalen Brunson,Under,25.5,-137,2026-03-12,2026-03-11T22:16:40Z,2026-03-11 15:17:31
PrizePicks,player_points,Keyonte George,Over,20.5,-137,2026-03-12,2026-03-11T22:16:40Z,2026-03-11 15:17:31
PrizePicks,player_points,Keyonte George,Under,20.5,-137,2026-03-12,2026-03-11T22:16:40Z,2026-03-11 15:17:31
PrizePicks,player_points,Karl-Anthony Towns,Over,20.5,-137,2026-03-12,2026-03-11T22:16:40Z,2026-03-11 15:17:31
PrizePicks,player_points,Karl-Anthony Towns,Under,20.5,-137,2026-03-12,2026-03-11T22:16:40Z,2026-03-11 15:17:31
PrizePicks,player_points,OG Anunoby,Over,17.0,-137,2026-03-12,2026-03-11T22:16:40Z,2026-03-11 15:17:31
PrizePicks,player_points,OG Anunoby,Under,17.0,-137,2026-03-12,2026-03-11T22:16:40Z,2026-03-11 15:17:31
PrizePicks,player_points,Ace Bailey,Over,15.5,-137,2026-03-12,2026-03-11T22:16:40Z,2026-03-11 15:17:31
PrizePicks,player_points,Ace Bailey,Under,15.5,-137,2026-03-12,2026-03-11T22:16:40Z,2026-03-11 15:17:31
PrizePicks,player_points,Brice Sensabaugh,Over,15.5,-137,2026-03-12,2026-03-11T22:16:40Z,2026-03-11 15:17:31
PrizePicks,player_points,Brice Sensabaugh,Under,15.5,-137,2026-03-12,2026-03-11T22:16:40Z,2026-03-11 15:17:31
PrizePicks,player_points,Mikal Bridges,Over,14.5,-137,2026-03-12,2026-03-11T22:16:40Z,2026-03-11 15:17:31
PrizePicks,player_points,Mikal Bridges,Under,14.5,-137,2026-03-12,2026-03-11T22:16:40Z,2026-03-11 15:17:31
PrizePicks,player_points,Kyle Filipowski,Over,13.5,-137,2026-03-12,2026-03-11T22:16:40Z,2026-03-11 15:17:31
PrizePicks,player_points,Kyle Filipowski,Under,13.5,-137,2026-03-12,2026-03-11T22:16:40Z,2026-03-11 15:17:31
PrizePicks,player_points,Landry Shamet,Over,12.5,-137,2026-03-12,2026-03-11T22:16:40Z,2026-03-11 15:17:31
PrizePicks,player_points,Landry Shamet,Under,12.5,-137,2026-03-12,2026-03-11T22:16:40Z,2026-03-11 15:17:31
PrizePicks,player_points,Cody Williams,Over,8.5,-137,2026-03-12,2026-03-11T22:16:40Z,2026-03-11 15:17:31
PrizePicks,player_points,Cody Williams,Under,8.5,-137,2026-03-12,2026-03-11T22:16:40Z,2026-03-11 15:17:31
PrizePicks,player_points,Mohamed Diawara,Over,6.5,-137,2026-03-12,2026-03-11T22:16:40Z,2026-03-11 15:17:31
PrizePicks,player_points,Mohamed Diawara,Under,6.5,-137,2026-03-12,2026-03-11T22:16:40Z,2026-03-11 15:17:31
PrizePicks,player_points,Mitchell Robinson,Over,4.5,-137,2026-03-12,2026-03-11T22:16:40Z,2026-03-11 15:17:31
PrizePicks,player_points,Mitchell Robinson,Under,4.5,-137,2026-03-12,2026-03-11T22:16:40Z,2026-03-11 15:17:31
PrizePicks,player_points,Brandon Miller,Over,21.5,-137,2026-03-12,2026-03-11T22:17:36Z,2026-03-11 15:17:31
PrizePicks,player_points,Brandon Miller,Under,21.5,-137,2026-03-12,2026-03-11T22:17:36Z,2026-03-11 15:17:31
PrizePicks,player_points,Kon Knueppel,Over,19.5,-137,2026-03-12,2026-03-11T22:17:36Z,2026-03-11 15:17:31
PrizePicks,player_points,Kon Knueppel,Under,19.5,-137,2026-03-12,2026-03-11T22:17:36Z,2026-03-11 15:17:31
PrizePicks,player_points,LaMelo Ball,Over,19.5,-137,2026-03-12,2026-03-11T22:17:36Z,2026-03-11 15:17:31
PrizePicks,player_points,LaMelo Ball,Under,19.5,-137,2026-03-12,2026-03-11T22:17:36Z,2026-03-11 15:17:31
PrizePicks,player_points,DeMar DeRozan,Over,16.5,-137,2026-03-12,2026-03-11T22:17:36Z,2026-03-11 15:17:31
PrizePicks,player_points,DeMar DeRozan,Under,16.5,-137,2026-03-12,2026-03-11T22:17:36Z,2026-03-11 15:17:31
PrizePicks,player_points,Miles Bridges,Over,15.5,-137,2026-03-12,2026-03-11T22:17:36Z,2026-03-11 15:17:31
