BOOKMAKER,CATEGORY,NAME,OVER_UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE,DATA_PULLED_AT
FanDuel,player_points,Jessica Shepard,Over,15.5,-125,2026-07-21,2026-07-20T21:56:07Z,2026-07-20 14:56:11
FanDuel,player_points,Jessica Shepard,Under,15.5,-104,2026-07-21,2026-07-20T21:56:07Z,2026-07-20 14:56:11
FanDuel,player_points,Breanna Stewart,Over,21.5,-104,2026-07-21,2026-07-20T21:56:07Z,2026-07-20 14:56:11
FanDuel,player_points,Breanna Stewart,Under,21.5,-125,2026-07-21,2026-07-20T21:56:07Z,2026-07-20 14:56:11
FanDuel,player_points,Sabrina Ionescu,Over,16.5,-114,2026-07-21,2026-07-20T21:56:07Z,2026-07-20 14:56:11
FanDuel,player_points,Sabrina Ionescu,Under,16.5,-114,2026-07-21,2026-07-20T21:56:07Z,2026-07-20 14:56:11
FanDuel,player_points,Arike Ogunbowale,Over,16.5,-106,2026-07-21,2026-07-20T21:56:07Z,2026-07-20 14:56:11
FanDuel,player_points,Arike Ogunbowale,Under,16.5,-122,2026-07-21,2026-07-20T21:56:07Z,2026-07-20 14:56:11
FanDuel,player_points,Jonquel Jones,Over,14.5,-120,2026-07-21,2026-07-20T21:56:07Z,2026-07-20 14:56:11
FanDuel,player_points,Jonquel Jones,Under,14.5,-108,2026-07-21,2026-07-20T21:56:07Z,2026-07-20 14:56:11
FanDuel,player_points,Azzi Fudd,Over,16.5,-114,2026-07-21,2026-07-20T21:56:07Z,2026-07-20 14:56:11
FanDuel,player_points,Azzi Fudd,Under,16.5,-114,2026-07-21,2026-07-20T21:56:07Z,2026-07-20 14:56:11
FanDuel,player_points,Pauline Astier,Over,9.5,-114,2026-07-21,2026-07-20T21:56:07Z,2026-07-20 14:56:11
FanDuel,player_points,Pauline Astier,Under,9.5,-114,2026-07-21,2026-07-20T21:56:07Z,2026-07-20 14:56:11
FanDuel,player_points,Jewell Loyd,Over,8.5,-115,2026-07-21,2026-07-20T21:56:05Z,2026-07-20 14:56:11
FanDuel,player_points,Jewell Loyd,Under,8.5,-113,2026-07-21,2026-07-20T21:56:05Z,2026-07-20 14:56:11
FanDuel,player_points,Chelsea Gray,Over,11.5,-120,2026-07-21,2026-07-20T21:56:05Z,2026-07-20 14:56:11
