BOOKMAKER,CATEGORY,NAME,OVER_UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE,DATA_PULLED_AT
PrizePicks,player_points,Sonia Citron,Over,13.5,-137,2026-07-14,2026-07-14T20:39:07Z,2026-07-14 13:39:38
PrizePicks,player_points,Marina Mabrey,Over,23.5,-137,2026-07-14,2026-07-14T20:39:07Z,2026-07-14 13:39:38
PrizePicks,player_points,Marina Mabrey,Under,23.5,-137,2026-07-14,2026-07-14T20:39:07Z,2026-07-14 13:39:38
PrizePicks,player_points,Sonia Citron,Over,18.0,-137,2026-07-14,2026-07-14T20:39:07Z,2026-07-14 13:39:38
PrizePicks,player_points,Sonia Citron,Under,18.0,-137,2026-07-14,2026-07-14T20:39:07Z,2026-07-14 13:39:38
PrizePicks,player_points,Kiki Iriafen,Over,14.5,-137,2026-07-14,2026-07-14T20:39:07Z,2026-07-14 13:39:38
PrizePicks,player_points,Kiki Iriafen,Under,14.5,-137,2026-07-14,2026-07-14T20:39:07Z,2026-07-14 13:39:38
PrizePicks,player_points,Shakira Austin,Over,14.5,-137,2026-07-14,2026-07-14T20:39:07Z,2026-07-14 13:39:38
PrizePicks,player_points,Shakira Austin,Under,14.5,-137,2026-07-14,2026-07-14T20:39:07Z,2026-07-14 13:39:38
PrizePicks,player_points,Isabelle Harrison,Over,13.0,-137,2026-07-14,2026-07-14T20:39:07Z,2026-07-14 13:39:38
PrizePicks,player_points,Isabelle Harrison,Under,13.0,-137,2026-07-14,2026-07-14T20:39:07Z,2026-07-14 13:39:38
PrizePicks,player_points,Nyara Sabally,Over,10.5,-137,2026-07-14,2026-07-14T20:39:07Z,2026-07-14 13:39:38
PrizePicks,player_points,Nyara Sabally,Under,10.5,-137,2026-07-14,2026-07-14T20:39:07Z,2026-07-14 13:39:38
PrizePicks,player_points,Maria Conde,Over,9.5,-137,2026-07-14,2026-07-14T20:39:07Z,2026-07-14 13:39:38
PrizePicks,player_points,Maria Conde,Under,9.5,-137,2026-07-14,2026-07-14T20:39:07Z,2026-07-14 13:39:38
PrizePicks,player_points,Michaela Onyenwere,Over,9.0,-137,2026-07-14,2026-07-14T20:39:07Z,2026-07-14 13:39:38
PrizePicks,player_points,Michaela Onyenwere,Under,9.0,-137,2026-07-14,2026-07-14T20:39:07Z,2026-07-14 13:39:38
PrizePicks,player_points,Laura Juskaite,Over,9.0,-137,2026-07-14,2026-07-14T20:39:07Z,2026-07-14 13:39:38
PrizePicks,player_points,Laura Juskaite,Under,9.0,-137,2026-07-14,2026-07-14T20:39:07Z,2026-07-14 13:39:38
PrizePicks,player_points,Julie Allemand,Over,7.0,-137,2026-07-14,2026-07-14T20:39:07Z,2026-07-14 13:39:38
PrizePicks,player_points,Julie Allemand,Under,7.0,-137,2026-07-14,2026-07-14T20:39:07Z,2026-07-14 13:39:38
PrizePicks,player_points,Georgia Amoore,Over,6.5,-137,2026-07-14,2026-07-14T20:39:07Z,2026-07-14 13:39:38
PrizePicks,player_points,Georgia Amoore,Under,6.5,-137,2026-07-14,2026-07-14T20:39:07Z,2026-07-14 13:39:38
PrizePicks,player_points,Dominique Malonga,Over,17.0,-137,2026-07-15,2026-07-14T20:39:39Z,2026-07-14 13:39:38
PrizePicks,player_points,Dominique Malonga,Under,17.0,-137,2026-07-15,2026-07-14T20:39:39Z,2026-07-14 13:39:38
PrizePicks,player_points,Kamilla Cardoso,Over,15.5,-137,2026-07-15,2026-07-14T20:39:39Z,2026-07-14 13:39:38
PrizePicks,player_points,Kamilla Cardoso,Under,15.5,-137,2026-07-15,2026-07-14T20:39:39Z,2026-07-14 13:39:38
PrizePicks,player_points,Natisha Hiedeman,Over,15.5,-137,2026-07-15,2026-07-14T20:39:39Z,2026-07-14 13:39:38
PrizePicks,player_points,Natisha Hiedeman,Under,15.5,-137,2026-07-15,2026-07-14T20:39:39Z,2026-07-14 13:39:38
