BOOKMAKER,CATEGORY,NAME,OVER_UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE,DATA_PULLED_AT
FanDuel,player_points,Natasha Mack,Over,7.5,-102,2026-07-22,2026-07-21T17:36:44Z,2026-07-21 10:37:52
FanDuel,player_points,Natasha Mack,Under,7.5,-128,2026-07-22,2026-07-21T17:36:44Z,2026-07-21 10:37:52
FanDuel,player_points,Monique Akoa Makani,Over,8.5,-128,2026-07-22,2026-07-21T17:36:44Z,2026-07-21 10:37:52
FanDuel,player_points,Monique Akoa Makani,Under,8.5,-102,2026-07-22,2026-07-21T17:36:44Z,2026-07-21 10:37:52
FanDuel,player_points,Cameron Brink,Over,7.5,-138,2026-07-22,2026-07-21T17:36:44Z,2026-07-21 10:37:52
FanDuel,player_points,Cameron Brink,Under,7.5,106,2026-07-22,2026-07-21T17:36:44Z,2026-07-21 10:37:52
FanDuel,player_points,Rae Burrell,Over,14.5,-114,2026-07-22,2026-07-21T17:36:44Z,2026-07-21 10:37:52
FanDuel,player_points,Rae Burrell,Under,14.5,-114,2026-07-22,2026-07-21T17:36:44Z,2026-07-21 10:37:52
FanDuel,player_points,Nneka Ogwumike,Over,17.5,-102,2026-07-22,2026-07-21T17:36:44Z,2026-07-21 10:37:52
FanDuel,player_points,Nneka Ogwumike,Under,17.5,-128,2026-07-22,2026-07-21T17:36:44Z,2026-07-21 10:37:52
FanDuel,player_points,DeWanna Bonner,Over,9.5,-115,2026-07-22,2026-07-21T17:36:44Z,2026-07-21 10:37:52
FanDuel,player_points,DeWanna Bonner,Under,9.5,-113,2026-07-22,2026-07-21T17:36:44Z,2026-07-21 10:37:52
FanDuel,player_points,Dearica Hamby,Over,14.5,-108,2026-07-22,2026-07-21T17:36:44Z,2026-07-21 10:37:52
FanDuel,player_points,Dearica Hamby,Under,14.5,-120,2026-07-22,2026-07-21T17:36:44Z,2026-07-21 10:37:52
FanDuel,player_points,Alyssa Thomas,Over,13.5,-114,2026-07-22,2026-07-21T17:36:44Z,2026-07-21 10:37:52
FanDuel,player_points,Alyssa Thomas,Under,13.5,-114,2026-07-22,2026-07-21T17:36:44Z,2026-07-21 10:37:52
FanDuel,player_points,Erica Wheeler,Over,10.5,-118,2026-07-22,2026-07-21T17:36:44Z,2026-07-21 10:37:52
FanDuel,player_points,Erica Wheeler,Under,10.5,-110,2026-07-22,2026-07-21T17:36:44Z,2026-07-21 10:37:52
FanDuel,player_points,Kahleah Copper,Over,20.5,-108,2026-07-22,2026-07-21T17:36:44Z,2026-07-21 10:37:52
FanDuel,player_points,Kahleah Copper,Under,20.5,-120,2026-07-22,2026-07-21T17:36:44Z,2026-07-21 10:37:52
FanDuel,player_points,Ariel Atkins,Over,10.5,-122,2026-07-22,2026-07-21T17:36:44Z,2026-07-21 10:37:52
FanDuel,player_points,Ariel Atkins,Under,10.5,-106,2026-07-22,2026-07-21T17:36:44Z,2026-07-21 10:37:52
FanDuel,player_points,Awa Fam,Over,10.5,-128,2026-07-22,2026-07-21T17:36:56Z,2026-07-21 10:37:52
FanDuel,player_points,Awa Fam,Under,10.5,-102,2026-07-22,2026-07-21T17:36:56Z,2026-07-21 10:37:52
