BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE,DATA_PULLED_AT
Underdog,player_points,Victor Wembanyama,Over,26.5,-137,2026-06-09,2026-06-07T03:12:04Z,2026-06-06 20:12:30
Underdog,player_points,Victor Wembanyama,Under,26.5,-137,2026-06-09,2026-06-07T03:12:04Z,2026-06-06 20:12:30
Underdog,player_points,Karl-Anthony Towns,Over,18.5,-137,2026-06-09,2026-06-07T03:12:04Z,2026-06-06 20:12:30
Underdog,player_points,Karl-Anthony Towns,Under,18.5,-137,2026-06-09,2026-06-07T03:12:04Z,2026-06-06 20:12:30
Underdog,player_points,De'Aaron Fox,Over,14.5,-137,2026-06-09,2026-06-07T03:12:04Z,2026-06-06 20:12:30
Underdog,player_points,De'Aaron Fox,Under,14.5,-137,2026-06-09,2026-06-07T03:12:04Z,2026-06-06 20:12:30
Underdog,player_points,OG Anunoby,Over,15.5,-137,2026-06-09,2026-06-07T03:12:04Z,2026-06-06 20:12:30
Underdog,player_points,OG Anunoby,Under,15.5,-137,2026-06-09,2026-06-07T03:12:04Z,2026-06-06 20:12:30
Underdog,player_points,Miles McBride,Over,5.5,-137,2026-06-09,2026-06-07T03:12:04Z,2026-06-06 20:12:30
Underdog,player_points,Miles McBride,Under,5.5,-137,2026-06-09,2026-06-07T03:12:04Z,2026-06-06 20:12:30
Underdog,player_points,Julian Champagnie,Over,10.5,-137,2026-06-09,2026-06-07T03:12:04Z,2026-06-06 20:12:30
Underdog,player_points,Julian Champagnie,Under,10.5,-137,2026-06-09,2026-06-07T03:12:04Z,2026-06-06 20:12:30
Underdog,player_points,Landry Shamet,Over,8.5,-137,2026-06-09,2026-06-07T03:12:04Z,2026-06-06 20:12:30
Underdog,player_points,Landry Shamet,Under,8.5,-137,2026-06-09,2026-06-07T03:12:04Z,2026-06-06 20:12:30
Betr DFS,player_points,Keldon Johnson,Over,5.5,-137,2026-06-09,2026-06-07T03:12:15Z,2026-06-06 20:12:30
Betr DFS,player_points,Keldon Johnson,Under,5.5,-137,2026-06-09,2026-06-07T03:12:15Z,2026-06-06 20:12:30
Betr DFS,player_points,Devin Vassell,Over,12.5,-137,2026-06-09,2026-06-07T03:12:15Z,2026-06-06 20:12:30
Betr DFS,player_points,Devin Vassell,Under,12.5,-137,2026-06-09,2026-06-07T03:12:15Z,2026-06-06 20:12:30
Betr DFS,player_points,Julian Champagnie,Over,10.5,-137,2026-06-09,2026-06-07T03:12:15Z,2026-06-06 20:12:30
Betr DFS,player_points,Julian Champagnie,Under,10.5,-137,2026-06-09,2026-06-07T03:12:15Z,2026-06-06 20:12:30
Betr DFS,player_points,De'Aaron Fox,Over,14.5,-137,2026-06-09,2026-06-07T03:12:15Z,2026-06-06 20:12:30
Betr DFS,player_points,De'Aaron Fox,Under,14.5,-137,2026-06-09,2026-06-07T03:12:15Z,2026-06-06 20:12:30
Betr DFS,player_points,Victor Wembanyama,Over,26.5,-137,2026-06-09,2026-06-07T03:12:15Z,2026-06-06 20:12:30
Betr DFS,player_points,Victor Wembanyama,Under,26.5,-137,2026-06-09,2026-06-07T03:12:15Z,2026-06-06 20:12:30
Betr DFS,player_points,Stephon Castle,Over,15.5,-137,2026-06-09,2026-06-07T03:12:15Z,2026-06-06 20:12:30
Betr DFS,player_points,Stephon Castle,Under,15.5,-137,2026-06-09,2026-06-07T03:12:15Z,2026-06-06 20:12:30
Betr DFS,player_points,Dylan Harper,Over,13.5,-137,2026-06-09,2026-06-07T03:12:15Z,2026-06-06 20:12:30
Betr DFS,player_points,Dylan Harper,Under,13.5,-137,2026-06-09,2026-06-07T03:12:15Z,2026-06-06 20:12:30
Betr DFS,player_points,Josh Hart,Over,9.5,-137,2026-06-09,2026-06-07T03:12:15Z,2026-06-06 20:12:30
Betr DFS,player_points,Josh Hart,Under,9.5,-137,2026-06-09,2026-06-07T03:12:15Z,2026-06-06 20:12:30
Betr DFS,player_points,Mitchell Robinson,Over,3.5,-137,2026-06-09,2026-06-07T03:12:15Z,2026-06-06 20:12:30
Betr DFS,player_points,Mitchell Robinson,Under,3.5,-137,2026-06-09,2026-06-07T03:12:15Z,2026-06-06 20:12:30
Betr DFS,player_points,Jalen Brunson,Over,26.5,-137,2026-06-09,2026-06-07T03:12:15Z,2026-06-06 20:12:30
Betr DFS,player_points,Jalen Brunson,Under,26.5,-137,2026-06-09,2026-06-07T03:12:15Z,2026-06-06 20:12:30
Betr DFS,player_points,Miles McBride,Over,5.5,-137,2026-06-09,2026-06-07T03:12:15Z,2026-06-06 20:12:30
Betr DFS,player_points,Miles McBride,Under,5.5,-137,2026-06-09,2026-06-07T03:12:15Z,2026-06-06 20:12:30
Betr DFS,player_points,Mikal Bridges,Over,12.5,-137,2026-06-09,2026-06-07T03:12:15Z,2026-06-06 20:12:30
Betr DFS,player_points,Mikal Bridges,Under,12.5,-137,2026-06-09,2026-06-07T03:12:15Z,2026-06-06 20:12:30
Betr DFS,player_points,OG Anunoby,Over,15.5,-137,2026-06-09,2026-06-07T03:12:15Z,2026-06-06 20:12:30
Betr DFS,player_points,OG Anunoby,Under,15.5,-137,2026-06-09,2026-06-07T03:12:15Z,2026-06-06 20:12:30
Betr DFS,player_points,Karl-Anthony Towns,Over,18.5,-137,2026-06-09,2026-06-07T03:12:15Z,2026-06-06 20:12:30
Betr DFS,player_points,Karl-Anthony Towns,Under,18.5,-137,2026-06-09,2026-06-07T03:12:15Z,2026-06-06 20:12:30
Betr DFS,player_points,Landry Shamet,Over,8.5,-137,2026-06-09,2026-06-07T03:12:15Z,2026-06-06 20:12:30
Betr DFS,player_points,Landry Shamet,Under,8.5,-137,2026-06-09,2026-06-07T03:12:15Z,2026-06-06 20:12:30
PrizePicks,player_points,Victor Wembanyama,Over,26.5,-137,2026-06-09,2026-06-07T03:12:05Z,2026-06-06 20:12:30
PrizePicks,player_points,Victor Wembanyama,Under,26.5,-137,2026-06-09,2026-06-07T03:12:05Z,2026-06-06 20:12:30
PrizePicks,player_points,Jalen Brunson,Over,26.0,-137,2026-06-09,2026-06-07T03:12:05Z,2026-06-06 20:12:30
PrizePicks,player_points,Jalen Brunson,Under,26.0,-137,2026-06-09,2026-06-07T03:12:05Z,2026-06-06 20:12:30
PrizePicks,player_points,Karl-Anthony Towns,Over,18.5,-137,2026-06-09,2026-06-07T03:12:05Z,2026-06-06 20:12:30
PrizePicks,player_points,Karl-Anthony Towns,Under,18.5,-137,2026-06-09,2026-06-07T03:12:05Z,2026-06-06 20:12:30
PrizePicks,player_points,OG Anunoby,Over,15.5,-137,2026-06-09,2026-06-07T03:12:05Z,2026-06-06 20:12:30
PrizePicks,player_points,OG Anunoby,Under,15.5,-137,2026-06-09,2026-06-07T03:12:05Z,2026-06-06 20:12:30
PrizePicks,player_points,Stephon Castle,Over,15.5,-137,2026-06-09,2026-06-07T03:12:05Z,2026-06-06 20:12:30
PrizePicks,player_points,Stephon Castle,Under,15.5,-137,2026-06-09,2026-06-07T03:12:05Z,2026-06-06 20:12:30
PrizePicks,player_points,De'Aaron Fox,Over,14.5,-137,2026-06-09,2026-06-07T03:12:05Z,2026-06-06 20:12:30
PrizePicks,player_points,De'Aaron Fox,Under,14.5,-137,2026-06-09,2026-06-07T03:12:05Z,2026-06-06 20:12:30
PrizePicks,player_points,Dylan Harper,Over,13.5,-137,2026-06-09,2026-06-07T03:12:05Z,2026-06-06 20:12:30
PrizePicks,player_points,Dylan Harper,Under,13.5,-137,2026-06-09,2026-06-07T03:12:05Z,2026-06-06 20:12:30
PrizePicks,player_points,Mikal Bridges,Over,13.0,-137,2026-06-09,2026-06-07T03:12:05Z,2026-06-06 20:12:30
PrizePicks,player_points,Mikal Bridges,Under,13.0,-137,2026-06-09,2026-06-07T03:12:05Z,2026-06-06 20:12:30
PrizePicks,player_points,Devin Vassell,Over,12.5,-137,2026-06-09,2026-06-07T03:12:05Z,2026-06-06 20:12:30
PrizePicks,player_points,Devin Vassell,Under,12.5,-137,2026-06-09,2026-06-07T03:12:05Z,2026-06-06 20:12:30
PrizePicks,player_points,Julian Champagnie,Over,10.5,-137,2026-06-09,2026-06-07T03:12:05Z,2026-06-06 20:12:30
PrizePicks,player_points,Julian Champagnie,Under,10.5,-137,2026-06-09,2026-06-07T03:12:05Z,2026-06-06 20:12:30
PrizePicks,player_points,Josh Hart,Over,9.0,-137,2026-06-09,2026-06-07T03:12:05Z,2026-06-06 20:12:30
PrizePicks,player_points,Josh Hart,Under,9.0,-137,2026-06-09,2026-06-07T03:12:05Z,2026-06-06 20:12:30
