BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE,DATA_PULLED_AT
FanDuel,player_points,Ryan Rollins,Over,13.5,-130,2026-03-28,2026-03-28T20:46:40Z,2026-03-28 13:54:57
FanDuel,player_points,Ryan Rollins,Under,13.5,-102,2026-03-28,2026-03-28T20:46:40Z,2026-03-28 13:54:57
FanDuel,player_points,Dylan Harper,Over,17.5,-108,2026-03-28,2026-03-28T20:46:40Z,2026-03-28 13:54:57
FanDuel,player_points,Dylan Harper,Under,17.5,-122,2026-03-28,2026-03-28T20:46:40Z,2026-03-28 13:54:57
FanDuel,player_points,Victor Wembanyama,Over,19.5,102,2026-03-28,2026-03-28T20:46:40Z,2026-03-28 13:54:57
FanDuel,player_points,Victor Wembanyama,Under,19.5,-136,2026-03-28,2026-03-28T20:46:40Z,2026-03-28 13:54:57
FanDuel,player_points,Kyle Anderson,Over,7.5,-113,2026-03-28,2026-03-28T20:54:01Z,2026-03-28 13:54:57
FanDuel,player_points,Kyle Anderson,Under,7.5,-113,2026-03-28,2026-03-28T20:54:01Z,2026-03-28 13:54:57
FanDuel,player_points,Rudy Gobert,Over,12.5,-106,2026-03-28,2026-03-28T20:54:01Z,2026-03-28 13:54:57
FanDuel,player_points,Rudy Gobert,Under,12.5,-120,2026-03-28,2026-03-28T20:54:01Z,2026-03-28 13:54:57
FanDuel,player_points,Naz Reid,Over,15.5,-125,2026-03-28,2026-03-28T20:54:01Z,2026-03-28 13:54:57
FanDuel,player_points,Naz Reid,Under,15.5,-102,2026-03-28,2026-03-28T20:54:01Z,2026-03-28 13:54:57
FanDuel,player_points,Julius Randle,Over,24.5,-106,2026-03-28,2026-03-28T20:54:01Z,2026-03-28 13:54:57
FanDuel,player_points,Julius Randle,Under,24.5,-120,2026-03-28,2026-03-28T20:54:01Z,2026-03-28 13:54:57
FanDuel,player_points,Jalen Duren,Over,21.5,-113,2026-03-28,2026-03-28T20:54:01Z,2026-03-28 13:54:57
FanDuel,player_points,Jalen Duren,Under,21.5,-113,2026-03-28,2026-03-28T20:54:01Z,2026-03-28 13:54:57
FanDuel,player_points,Donte DiVincenzo,Over,13.5,-115,2026-03-28,2026-03-28T20:54:01Z,2026-03-28 13:54:57
FanDuel,player_points,Donte DiVincenzo,Under,13.5,-111,2026-03-28,2026-03-28T20:54:01Z,2026-03-28 13:54:57
FanDuel,player_points,Daniss Jenkins,Over,15.5,-122,2026-03-28,2026-03-28T20:54:01Z,2026-03-28 13:54:57
FanDuel,player_points,Daniss Jenkins,Under,15.5,-104,2026-03-28,2026-03-28T20:54:01Z,2026-03-28 13:54:57
FanDuel,player_points,Duncan Robinson,Over,11.5,104,2026-03-28,2026-03-28T20:54:01Z,2026-03-28 13:54:57
FanDuel,player_points,Duncan Robinson,Under,11.5,-132,2026-03-28,2026-03-28T20:54:01Z,2026-03-28 13:54:57
FanDuel,player_points,Ausar Thompson,Over,9.5,-128,2026-03-28,2026-03-28T20:54:01Z,2026-03-28 13:54:57
