BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE,DATA_PULLED_AT
FanDuel,player_points,Jalen Brunson,Over,29.5,-102,2025-12-13,2025-12-13T19:04:03Z,2025-12-13 11:05:08
FanDuel,player_points,Jalen Brunson,Under,29.5,-125,2025-12-13,2025-12-13T19:04:03Z,2025-12-13 11:05:08
FanDuel,player_points,Paolo Banchero,Over,22.5,-104,2025-12-13,2025-12-13T19:04:03Z,2025-12-13 11:05:08
FanDuel,player_points,Paolo Banchero,Under,22.5,-122,2025-12-13,2025-12-13T19:04:03Z,2025-12-13 11:05:08
FanDuel,player_points,Josh Hart,Over,12.5,-125,2025-12-13,2025-12-13T19:04:03Z,2025-12-13 11:05:08
FanDuel,player_points,Josh Hart,Under,12.5,-102,2025-12-13,2025-12-13T19:04:03Z,2025-12-13 11:05:08
FanDuel,player_points,Tristan da Silva,Over,9.5,-104,2025-12-13,2025-12-13T19:04:03Z,2025-12-13 11:05:08
FanDuel,player_points,Tristan da Silva,Under,9.5,-122,2025-12-13,2025-12-13T19:04:03Z,2025-12-13 11:05:08
FanDuel,player_points,Desmond Bane,Over,21.5,100,2025-12-13,2025-12-13T19:04:03Z,2025-12-13 11:05:08
FanDuel,player_points,Desmond Bane,Under,21.5,-128,2025-12-13,2025-12-13T19:04:03Z,2025-12-13 11:05:08
FanDuel,player_points,Jordan Clarkson,Over,10.5,-128,2025-12-13,2025-12-13T19:04:03Z,2025-12-13 11:05:08
FanDuel,player_points,Jordan Clarkson,Under,10.5,100,2025-12-13,2025-12-13T19:04:03Z,2025-12-13 11:05:08
FanDuel,player_points,Karl-Anthony Towns,Over,21.5,-115,2025-12-13,2025-12-13T19:04:03Z,2025-12-13 11:05:08
FanDuel,player_points,Karl-Anthony Towns,Under,21.5,-111,2025-12-13,2025-12-13T19:04:03Z,2025-12-13 11:05:08
FanDuel,player_points,Goga Bitadze,Over,5.5,-115,2025-12-13,2025-12-13T19:04:03Z,2025-12-13 11:05:08
FanDuel,player_points,Goga Bitadze,Under,5.5,-111,2025-12-13,2025-12-13T19:04:03Z,2025-12-13 11:05:08
FanDuel,player_points,OG Anunoby,Over,15.5,104,2025-12-13,2025-12-13T19:04:03Z,2025-12-13 11:05:08
FanDuel,player_points,OG Anunoby,Under,15.5,-132,2025-12-13,2025-12-13T19:04:03Z,2025-12-13 11:05:08
FanDuel,player_points,Anthony Black,Over,14.5,-125,2025-12-13,2025-12-13T19:04:03Z,2025-12-13 11:05:08
FanDuel,player_points,Anthony Black,Under,14.5,-102,2025-12-13,2025-12-13T19:04:03Z,2025-12-13 11:05:08
FanDuel,player_points,Mikal Bridges,Over,14.5,-122,2025-12-13,2025-12-13T19:04:03Z,2025-12-13 11:05:08
FanDuel,player_points,Mikal Bridges,Under,14.5,-104,2025-12-13,2025-12-13T19:04:03Z,2025-12-13 11:05:08
FanDuel,player_points,Wendell Carter Jr,Over,10.5,104,2025-12-13,2025-12-13T19:04:03Z,2025-12-13 11:05:08
FanDuel,player_points,Wendell Carter Jr,Under,10.5,-132,2025-12-13,2025-12-13T19:04:03Z,2025-12-13 11:05:08
FanDuel,player_points,Jalen Suggs,Over,17.5,102,2025-12-13,2025-12-13T19:04:03Z,2025-12-13 11:05:08
FanDuel,player_points,Jalen Suggs,Under,17.5,-130,2025-12-13,2025-12-13T19:04:03Z,2025-12-13 11:05:08
FanDuel,player_points,Isaiah Hartenstein,Over,8.5,-125,2025-12-14,2025-12-13T19:04:51Z,2025-12-13 11:05:08
FanDuel,player_points,Isaiah Hartenstein,Under,8.5,-106,2025-12-14,2025-12-13T19:04:51Z,2025-12-13 11:05:08
FanDuel,player_points,Dylan Harper,Over,9.5,-122,2025-12-14,2025-12-13T19:04:51Z,2025-12-13 11:05:08
FanDuel,player_points,Dylan Harper,Under,9.5,-108,2025-12-14,2025-12-13T19:04:51Z,2025-12-13 11:05:08
FanDuel,player_points,Shai Gilgeous-Alexander,Over,31.5,-102,2025-12-14,2025-12-13T19:04:51Z,2025-12-13 11:05:08
FanDuel,player_points,Shai Gilgeous-Alexander,Under,31.5,-130,2025-12-14,2025-12-13T19:04:51Z,2025-12-13 11:05:08
FanDuel,player_points,De'Aaron Fox,Over,18.5,-128,2025-12-14,2025-12-13T19:04:51Z,2025-12-13 11:05:08
FanDuel,player_points,De'Aaron Fox,Under,18.5,-104,2025-12-14,2025-12-13T19:04:51Z,2025-12-13 11:05:08
