BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE,DATA_PULLED_AT
PrizePicks,player_points,Collin Sexton,Over,22.5,-137,2026-04-07,2026-04-07T18:42:54Z,2026-04-07 11:43:39
PrizePicks,player_points,Collin Sexton,Under,22.5,-137,2026-04-07,2026-04-07T18:42:54Z,2026-04-07 11:43:39
PrizePicks,player_points,Will Riley,Over,21.5,-137,2026-04-07,2026-04-07T18:42:54Z,2026-04-07 11:43:39
PrizePicks,player_points,Will Riley,Under,21.5,-137,2026-04-07,2026-04-07T18:42:54Z,2026-04-07 11:43:39
PrizePicks,player_points,Tre Jones,Over,19.5,-137,2026-04-07,2026-04-07T18:42:54Z,2026-04-07 11:43:39
PrizePicks,player_points,Tre Jones,Under,19.5,-137,2026-04-07,2026-04-07T18:42:54Z,2026-04-07 11:43:39
PrizePicks,player_points,Leonard Miller,Over,16.5,-137,2026-04-07,2026-04-07T18:42:54Z,2026-04-07 11:43:39
PrizePicks,player_points,Leonard Miller,Under,16.5,-137,2026-04-07,2026-04-07T18:42:54Z,2026-04-07 11:43:39
PrizePicks,player_points,Bilal Coulibaly,Over,13.5,-137,2026-04-07,2026-04-07T18:42:54Z,2026-04-07 11:43:39
PrizePicks,player_points,Bilal Coulibaly,Under,13.5,-137,2026-04-07,2026-04-07T18:42:54Z,2026-04-07 11:43:39
PrizePicks,player_points,Tre Johnson,Over,13.5,-137,2026-04-07,2026-04-07T18:42:54Z,2026-04-07 11:43:39
PrizePicks,player_points,Tre Johnson,Under,13.5,-137,2026-04-07,2026-04-07T18:42:54Z,2026-04-07 11:43:39
PrizePicks,player_points,Guerschon Yabusele,Over,12.5,-137,2026-04-07,2026-04-07T18:42:54Z,2026-04-07 11:43:39
PrizePicks,player_points,Guerschon Yabusele,Under,12.5,-137,2026-04-07,2026-04-07T18:42:54Z,2026-04-07 11:43:39
PrizePicks,player_points,Carlton Carrington,Over,11.5,-137,2026-04-07,2026-04-07T18:42:54Z,2026-04-07 11:43:39
PrizePicks,player_points,Carlton Carrington,Under,11.5,-137,2026-04-07,2026-04-07T18:42:54Z,2026-04-07 11:43:39
PrizePicks,player_points,Isaac Okoro,Over,11.5,-137,2026-04-07,2026-04-07T18:42:54Z,2026-04-07 11:43:39
PrizePicks,player_points,Isaac Okoro,Under,11.5,-137,2026-04-07,2026-04-07T18:42:54Z,2026-04-07 11:43:39
PrizePicks,player_points,Anthony Gill,Over,10.5,-137,2026-04-07,2026-04-07T18:42:54Z,2026-04-07 11:43:39
PrizePicks,player_points,Anthony Gill,Under,10.5,-137,2026-04-07,2026-04-07T18:42:54Z,2026-04-07 11:43:39
PrizePicks,player_points,Julius Randle,Over,24.5,-137,2026-04-07,2026-04-07T18:43:04Z,2026-04-07 11:43:39
PrizePicks,player_points,Julius Randle,Under,24.5,-137,2026-04-07,2026-04-07T18:43:04Z,2026-04-07 11:43:39
PrizePicks,player_points,Ayo Dosunmu,Over,17.5,-137,2026-04-07,2026-04-07T18:43:04Z,2026-04-07 11:43:39
PrizePicks,player_points,Ayo Dosunmu,Under,17.5,-137,2026-04-07,2026-04-07T18:43:04Z,2026-04-07 11:43:39
PrizePicks,player_points,Jarace Walker,Over,15.5,-137,2026-04-07,2026-04-07T18:43:04Z,2026-04-07 11:43:39
PrizePicks,player_points,Jarace Walker,Under,15.5,-137,2026-04-07,2026-04-07T18:43:04Z,2026-04-07 11:43:39
PrizePicks,player_points,Naz Reid,Over,15.5,-137,2026-04-07,2026-04-07T18:43:04Z,2026-04-07 11:43:39
PrizePicks,player_points,Naz Reid,Under,15.5,-137,2026-04-07,2026-04-07T18:43:04Z,2026-04-07 11:43:39
PrizePicks,player_points,Bones Hyland,Over,14.5,-137,2026-04-07,2026-04-07T18:43:04Z,2026-04-07 11:43:39
PrizePicks,player_points,Bones Hyland,Under,14.5,-137,2026-04-07,2026-04-07T18:43:04Z,2026-04-07 11:43:39
PrizePicks,player_points,Quenton Jackson,Over,13.5,-137,2026-04-07,2026-04-07T18:43:04Z,2026-04-07 11:43:39
PrizePicks,player_points,Quenton Jackson,Under,13.5,-137,2026-04-07,2026-04-07T18:43:04Z,2026-04-07 11:43:39
PrizePicks,player_points,Rudy Gobert,Over,12.5,-137,2026-04-07,2026-04-07T18:43:04Z,2026-04-07 11:43:39
PrizePicks,player_points,Rudy Gobert,Under,12.5,-137,2026-04-07,2026-04-07T18:43:04Z,2026-04-07 11:43:39
PrizePicks,player_points,Donte DiVincenzo,Over,11.5,-137,2026-04-07,2026-04-07T18:43:04Z,2026-04-07 11:43:39
PrizePicks,player_points,Donte DiVincenzo,Under,11.5,-137,2026-04-07,2026-04-07T18:43:04Z,2026-04-07 11:43:39
PrizePicks,player_points,Micah Potter,Over,11.5,-137,2026-04-07,2026-04-07T18:43:04Z,2026-04-07 11:43:39
PrizePicks,player_points,Micah Potter,Under,11.5,-137,2026-04-07,2026-04-07T18:43:04Z,2026-04-07 11:43:39
PrizePicks,player_points,Kobe Brown,Over,11.5,-137,2026-04-07,2026-04-07T18:43:04Z,2026-04-07 11:43:39
PrizePicks,player_points,Kobe Brown,Under,11.5,-137,2026-04-07,2026-04-07T18:43:04Z,2026-04-07 11:43:39
PrizePicks,player_points,Ethan Thompson,Over,10.5,-137,2026-04-07,2026-04-07T18:43:04Z,2026-04-07 11:43:39
PrizePicks,player_points,Ethan Thompson,Under,10.5,-137,2026-04-07,2026-04-07T18:43:04Z,2026-04-07 11:43:39
PrizePicks,player_points,Mike Conley,Over,6.0,-137,2026-04-07,2026-04-07T18:43:04Z,2026-04-07 11:43:39
PrizePicks,player_points,Mike Conley,Under,6.0,-137,2026-04-07,2026-04-07T18:43:04Z,2026-04-07 11:43:39
PrizePicks,player_points,Ousmane Dieng,Over,18.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,Ousmane Dieng,Under,18.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,A.J. Green,Over,14.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,A.J. Green,Under,14.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,Nolan Traore,Over,14.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,Nolan Traore,Under,14.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,Jalen Wilson,Over,13.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,Jalen Wilson,Under,13.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,Josh Minott,Over,12.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,Josh Minott,Under,12.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,Drake Powell,Over,10.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,Drake Powell,Under,10.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,Jericho Sims,Over,8.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,Jericho Sims,Under,8.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,Ben Saraf,Over,8.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,Ben Saraf,Under,8.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,Brandon Ingram,Over,21.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,Brandon Ingram,Under,21.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,R.J. Barrett,Over,21.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,R.J. Barrett,Under,21.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,Bam Adebayo,Over,20.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,Bam Adebayo,Under,20.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,Tyler Herro,Over,20.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,Tyler Herro,Under,20.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,Norman Powell,Over,17.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,Norman Powell,Under,17.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,Scottie Barnes,Over,17.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,Scottie Barnes,Under,17.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,Andrew Wiggins,Over,13.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,Andrew Wiggins,Under,13.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,Immanuel Quickley,Over,13.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,Immanuel Quickley,Under,13.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,Jakob Poeltl,Over,11.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,Jakob Poeltl,Under,11.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,Jaime Jaquez Jr,Over,10.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,Jaime Jaquez Jr,Under,10.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,Pelle Larsson,Over,10.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,Pelle Larsson,Under,10.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,Sandro Mamukelashvili,Over,9.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,Sandro Mamukelashvili,Under,9.5,-137,2026-04-07,2026-04-07T18:43:18Z,2026-04-07 11:43:39
PrizePicks,player_points,Jaylen Brown,Over,26.5,-137,2026-04-08,2026-04-07T18:43:28Z,2026-04-07 11:43:39
PrizePicks,player_points,Jaylen Brown,Under,26.5,-137,2026-04-08,2026-04-07T18:43:28Z,2026-04-07 11:43:39
PrizePicks,player_points,Jayson Tatum,Over,22.5,-137,2026-04-08,2026-04-07T18:43:28Z,2026-04-07 11:43:39
PrizePicks,player_points,Jayson Tatum,Under,22.5,-137,2026-04-08,2026-04-07T18:43:28Z,2026-04-07 11:43:39
PrizePicks,player_points,LaMelo Ball,Over,21.5,-137,2026-04-08,2026-04-07T18:43:28Z,2026-04-07 11:43:39
PrizePicks,player_points,LaMelo Ball,Under,21.5,-137,2026-04-08,2026-04-07T18:43:28Z,2026-04-07 11:43:39
PrizePicks,player_points,Brandon Miller,Over,17.5,-137,2026-04-08,2026-04-07T18:43:28Z,2026-04-07 11:43:39
PrizePicks,player_points,Brandon Miller,Under,17.5,-137,2026-04-08,2026-04-07T18:43:28Z,2026-04-07 11:43:39
PrizePicks,player_points,Kon Knueppel,Over,16.5,-137,2026-04-08,2026-04-07T18:43:28Z,2026-04-07 11:43:39
PrizePicks,player_points,Kon Knueppel,Under,16.5,-137,2026-04-08,2026-04-07T18:43:28Z,2026-04-07 11:43:39
PrizePicks,player_points,Miles Bridges,Over,14.5,-137,2026-04-08,2026-04-07T18:43:28Z,2026-04-07 11:43:39
PrizePicks,player_points,Miles Bridges,Under,14.5,-137,2026-04-08,2026-04-07T18:43:28Z,2026-04-07 11:43:39
PrizePicks,player_points,Payton Pritchard,Over,14.5,-137,2026-04-08,2026-04-07T18:43:28Z,2026-04-07 11:43:39
PrizePicks,player_points,Payton Pritchard,Under,14.5,-137,2026-04-08,2026-04-07T18:43:28Z,2026-04-07 11:43:39
PrizePicks,player_points,Coby White,Over,13.5,-137,2026-04-08,2026-04-07T18:43:28Z,2026-04-07 11:43:39
PrizePicks,player_points,Coby White,Under,13.5,-137,2026-04-08,2026-04-07T18:43:28Z,2026-04-07 11:43:39
PrizePicks,player_points,Derrick White,Over,13.5,-137,2026-04-08,2026-04-07T18:43:28Z,2026-04-07 11:43:39
PrizePicks,player_points,Derrick White,Under,13.5,-137,2026-04-08,2026-04-07T18:43:28Z,2026-04-07 11:43:39
PrizePicks,player_points,Neemias Queta,Over,10.0,-137,2026-04-08,2026-04-07T18:43:28Z,2026-04-07 11:43:39
PrizePicks,player_points,Neemias Queta,Under,10.0,-137,2026-04-08,2026-04-07T18:43:28Z,2026-04-07 11:43:39
PrizePicks,player_points,Sam Hauser,Over,8.0,-137,2026-04-08,2026-04-07T18:43:28Z,2026-04-07 11:43:39
PrizePicks,player_points,Sam Hauser,Under,8.0,-137,2026-04-08,2026-04-07T18:43:28Z,2026-04-07 11:43:39
PrizePicks,player_points,Nikola Vucevic,Over,8.0,-137,2026-04-08,2026-04-07T18:43:28Z,2026-04-07 11:43:39
PrizePicks,player_points,Nikola Vucevic,Under,8.0,-137,2026-04-08,2026-04-07T18:43:28Z,2026-04-07 11:43:39
PrizePicks,player_points,Moussa Diabate,Over,6.5,-137,2026-04-08,2026-04-07T18:43:28Z,2026-04-07 11:43:39
PrizePicks,player_points,Moussa Diabate,Under,6.5,-137,2026-04-08,2026-04-07T18:43:28Z,2026-04-07 11:43:39
PrizePicks,player_points,Grant Williams,Over,5.5,-137,2026-04-08,2026-04-07T18:43:28Z,2026-04-07 11:43:39
PrizePicks,player_points,Grant Williams,Under,5.5,-137,2026-04-08,2026-04-07T18:43:28Z,2026-04-07 11:43:39
PrizePicks,player_points,Ryan Kalkbrenner,Over,4.5,-137,2026-04-08,2026-04-07T18:43:28Z,2026-04-07 11:43:39
PrizePicks,player_points,Ryan Kalkbrenner,Under,4.5,-137,2026-04-08,2026-04-07T18:43:28Z,2026-04-07 11:43:39
PrizePicks,player_points,Brice Sensabaugh,Over,23.5,-137,2026-04-08,2026-04-07T18:43:01Z,2026-04-07 11:43:39
PrizePicks,player_points,Brice Sensabaugh,Under,23.5,-137,2026-04-08,2026-04-07T18:43:01Z,2026-04-07 11:43:39
PrizePicks,player_points,Zion Williamson,Over,22.5,-137,2026-04-08,2026-04-07T18:43:01Z,2026-04-07 11:43:39
PrizePicks,player_points,Zion Williamson,Under,22.5,-137,2026-04-08,2026-04-07T18:43:01Z,2026-04-07 11:43:39
PrizePicks,player_points,Saddiq Bey,Over,21.5,-137,2026-04-08,2026-04-07T18:43:01Z,2026-04-07 11:43:39
PrizePicks,player_points,Saddiq Bey,Under,21.5,-137,2026-04-08,2026-04-07T18:43:01Z,2026-04-07 11:43:39
PrizePicks,player_points,Jeremiah Fears,Over,19.5,-137,2026-04-08,2026-04-07T18:43:01Z,2026-04-07 11:43:39
PrizePicks,player_points,Jeremiah Fears,Under,19.5,-137,2026-04-08,2026-04-07T18:43:01Z,2026-04-07 11:43:39
PrizePicks,player_points,Kyle Filipowski,Over,18.5,-137,2026-04-08,2026-04-07T18:43:01Z,2026-04-07 11:43:39
PrizePicks,player_points,Kyle Filipowski,Under,18.5,-137,2026-04-08,2026-04-07T18:43:01Z,2026-04-07 11:43:39
PrizePicks,player_points,Cody Williams,Over,16.5,-137,2026-04-08,2026-04-07T18:43:01Z,2026-04-07 11:43:39
PrizePicks,player_points,Cody Williams,Under,16.5,-137,2026-04-08,2026-04-07T18:43:01Z,2026-04-07 11:43:39
PrizePicks,player_points,Derik Queen,Over,13.5,-137,2026-04-08,2026-04-07T18:43:01Z,2026-04-07 11:43:39
PrizePicks,player_points,Derik Queen,Under,13.5,-137,2026-04-08,2026-04-07T18:43:01Z,2026-04-07 11:43:39
PrizePicks,player_points,Yves Missi,Over,8.5,-137,2026-04-08,2026-04-07T18:43:01Z,2026-04-07 11:43:39
PrizePicks,player_points,Yves Missi,Under,8.5,-137,2026-04-08,2026-04-07T18:43:01Z,2026-04-07 11:43:39
PrizePicks,player_points,Stephen Curry,Over,23.5,-137,2026-04-08,2026-04-07T18:43:26Z,2026-04-07 11:43:39
PrizePicks,player_points,Stephen Curry,Under,23.5,-137,2026-04-08,2026-04-07T18:43:26Z,2026-04-07 11:43:39
PrizePicks,player_points,Kristaps Porzingis,Over,18.5,-137,2026-04-08,2026-04-07T18:43:26Z,2026-04-07 11:43:39
PrizePicks,player_points,Kristaps Porzingis,Under,18.5,-137,2026-04-08,2026-04-07T18:43:26Z,2026-04-07 11:43:39
PrizePicks,player_points,Devin Carter,Over,16.5,-137,2026-04-08,2026-04-07T18:43:26Z,2026-04-07 11:43:39
PrizePicks,player_points,Devin Carter,Under,16.5,-137,2026-04-08,2026-04-07T18:43:26Z,2026-04-07 11:43:39
PrizePicks,player_points,Maxime Raynaud,Over,16.5,-137,2026-04-08,2026-04-07T18:43:26Z,2026-04-07 11:43:39
PrizePicks,player_points,Maxime Raynaud,Under,16.5,-137,2026-04-08,2026-04-07T18:43:26Z,2026-04-07 11:43:39
PrizePicks,player_points,Brandin Podziemski,Over,15.5,-137,2026-04-08,2026-04-07T18:43:26Z,2026-04-07 11:43:39
PrizePicks,player_points,Brandin Podziemski,Under,15.5,-137,2026-04-08,2026-04-07T18:43:26Z,2026-04-07 11:43:39
PrizePicks,player_points,Nique Clifford,Over,15.5,-137,2026-04-08,2026-04-07T18:43:26Z,2026-04-07 11:43:39
PrizePicks,player_points,Nique Clifford,Under,15.5,-137,2026-04-08,2026-04-07T18:43:26Z,2026-04-07 11:43:39
PrizePicks,player_points,DeMar DeRozan,Over,15.5,-137,2026-04-08,2026-04-07T18:43:26Z,2026-04-07 11:43:39
PrizePicks,player_points,DeMar DeRozan,Under,15.5,-137,2026-04-08,2026-04-07T18:43:26Z,2026-04-07 11:43:39
PrizePicks,player_points,De'Anthony Melton,Over,13.5,-137,2026-04-08,2026-04-07T18:43:26Z,2026-04-07 11:43:39
PrizePicks,player_points,De'Anthony Melton,Under,13.5,-137,2026-04-08,2026-04-07T18:43:26Z,2026-04-07 11:43:39
PrizePicks,player_points,Gary Payton II,Over,11.5,-137,2026-04-08,2026-04-07T18:43:26Z,2026-04-07 11:43:39
PrizePicks,player_points,Gary Payton II,Under,11.5,-137,2026-04-08,2026-04-07T18:43:26Z,2026-04-07 11:43:39
PrizePicks,player_points,Precious Achiuwa,Over,11.5,-137,2026-04-08,2026-04-07T18:43:26Z,2026-04-07 11:43:39
PrizePicks,player_points,Precious Achiuwa,Under,11.5,-137,2026-04-08,2026-04-07T18:43:26Z,2026-04-07 11:43:39
