BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE,DATA_PULLED_AT
DraftKings,player_points,Cade Cunningham,Over,29.5,-109,2026-05-01,2026-05-01T05:35:11Z,2026-04-30 22:36:41
DraftKings,player_points,Cade Cunningham,Under,29.5,-117,2026-05-01,2026-05-01T05:35:11Z,2026-04-30 22:36:41
DraftKings,player_points,Paolo Banchero,Over,23.5,-105,2026-05-01,2026-05-01T05:35:11Z,2026-04-30 22:36:41
DraftKings,player_points,Paolo Banchero,Under,23.5,-121,2026-05-01,2026-05-01T05:35:11Z,2026-04-30 22:36:41
DraftKings,player_points,Desmond Bane,Over,19.5,-103,2026-05-01,2026-05-01T05:35:11Z,2026-04-30 22:36:41
DraftKings,player_points,Desmond Bane,Under,19.5,-124,2026-05-01,2026-05-01T05:35:11Z,2026-04-30 22:36:41
DraftKings,player_points,Tobias Harris,Over,17.5,-121,2026-05-01,2026-05-01T05:35:11Z,2026-04-30 22:36:41
DraftKings,player_points,Tobias Harris,Under,17.5,-105,2026-05-01,2026-05-01T05:35:11Z,2026-04-30 22:36:41
DraftKings,player_points,Jalen Suggs,Over,14.5,-102,2026-05-01,2026-05-01T05:35:11Z,2026-04-30 22:36:41
DraftKings,player_points,Jalen Suggs,Under,14.5,-125,2026-05-01,2026-05-01T05:35:11Z,2026-04-30 22:36:41
DraftKings,player_points,Anthony Black,Over,13.5,-107,2026-05-01,2026-05-01T05:35:11Z,2026-04-30 22:36:41
DraftKings,player_points,Anthony Black,Under,13.5,-119,2026-05-01,2026-05-01T05:35:11Z,2026-04-30 22:36:41
DraftKings,player_points,Jalen Duren,Over,12.5,-128,2026-05-01,2026-05-01T05:35:11Z,2026-04-30 22:36:41
DraftKings,player_points,Jalen Duren,Under,12.5,101,2026-05-01,2026-05-01T05:35:11Z,2026-04-30 22:36:41
DraftKings,player_points,Wendell Carter Jr,Over,10.5,-116,2026-05-01,2026-05-01T05:35:11Z,2026-04-30 22:36:41
DraftKings,player_points,Wendell Carter Jr,Under,10.5,-109,2026-05-01,2026-05-01T05:35:11Z,2026-04-30 22:36:41
DraftKings,player_points,Duncan Robinson,Over,9.5,-117,2026-05-01,2026-05-01T05:35:11Z,2026-04-30 22:36:41
DraftKings,player_points,Duncan Robinson,Under,9.5,-109,2026-05-01,2026-05-01T05:35:11Z,2026-04-30 22:36:41
DraftKings,player_points,Ausar Thompson,Over,8.5,-126,2026-05-01,2026-05-01T05:35:11Z,2026-04-30 22:36:41
DraftKings,player_points,Ausar Thompson,Under,8.5,-101,2026-05-01,2026-05-01T05:35:11Z,2026-04-30 22:36:41
DraftKings,player_points,Donovan Mitchell,Over,26.5,-122,2026-05-01,2026-05-01T05:36:02Z,2026-04-30 22:36:41
DraftKings,player_points,Donovan Mitchell,Under,26.5,-104,2026-05-01,2026-05-01T05:36:02Z,2026-04-30 22:36:41
DraftKings,player_points,R.J. Barrett,Over,22.5,-104,2026-05-01,2026-05-01T05:36:02Z,2026-04-30 22:36:41
DraftKings,player_points,R.J. Barrett,Under,22.5,-122,2026-05-01,2026-05-01T05:36:02Z,2026-04-30 22:36:41
DraftKings,player_points,James Harden,Over,20.5,-118,2026-05-01,2026-05-01T05:36:02Z,2026-04-30 22:36:41
DraftKings,player_points,James Harden,Under,20.5,-108,2026-05-01,2026-05-01T05:36:02Z,2026-04-30 22:36:41
DraftKings,player_points,Scottie Barnes,Over,20.5,-115,2026-05-01,2026-05-01T05:36:02Z,2026-04-30 22:36:41
DraftKings,player_points,Scottie Barnes,Under,20.5,-111,2026-05-01,2026-05-01T05:36:02Z,2026-04-30 22:36:41
DraftKings,player_points,Brandon Ingram,Over,18.5,-112,2026-05-01,2026-05-01T05:36:02Z,2026-04-30 22:36:41
DraftKings,player_points,Brandon Ingram,Under,18.5,-113,2026-05-01,2026-05-01T05:36:02Z,2026-04-30 22:36:41
DraftKings,player_points,Evan Mobley,Over,16.5,-107,2026-05-01,2026-05-01T05:36:02Z,2026-04-30 22:36:41
DraftKings,player_points,Evan Mobley,Under,16.5,-119,2026-05-01,2026-05-01T05:36:02Z,2026-04-30 22:36:41
DraftKings,player_points,Collin Murray-Boyles,Over,11.5,-114,2026-05-01,2026-05-01T05:36:02Z,2026-04-30 22:36:41
DraftKings,player_points,Collin Murray-Boyles,Under,11.5,-112,2026-05-01,2026-05-01T05:36:02Z,2026-04-30 22:36:41
DraftKings,player_points,Jarrett Allen,Over,10.5,-125,2026-05-01,2026-05-01T05:36:02Z,2026-04-30 22:36:41
DraftKings,player_points,Jarrett Allen,Under,10.5,-102,2026-05-01,2026-05-01T05:36:02Z,2026-04-30 22:36:41
DraftKings,player_points,Ja'Kobe Walter,Over,9.5,-115,2026-05-01,2026-05-01T05:36:02Z,2026-04-30 22:36:41
DraftKings,player_points,Ja'Kobe Walter,Under,9.5,-111,2026-05-01,2026-05-01T05:36:02Z,2026-04-30 22:36:41
DraftKings,player_points,Max Strus,Over,8.5,-135,2026-05-01,2026-05-01T05:36:02Z,2026-04-30 22:36:41
DraftKings,player_points,Max Strus,Under,8.5,106,2026-05-01,2026-05-01T05:36:02Z,2026-04-30 22:36:41
DraftKings,player_points,Sam Merrill,Over,7.5,-111,2026-05-01,2026-05-01T05:36:02Z,2026-04-30 22:36:41
DraftKings,player_points,Sam Merrill,Under,7.5,-115,2026-05-01,2026-05-01T05:36:02Z,2026-04-30 22:36:41
DraftKings,player_points,Jamal Shead,Over,7.5,-109,2026-05-01,2026-05-01T05:36:02Z,2026-04-30 22:36:41
DraftKings,player_points,Jamal Shead,Under,7.5,-117,2026-05-01,2026-05-01T05:36:02Z,2026-04-30 22:36:41
DraftKings,player_points,Jakob Poeltl,Over,7.5,-102,2026-05-01,2026-05-01T05:36:02Z,2026-04-30 22:36:41
DraftKings,player_points,Jakob Poeltl,Under,7.5,-125,2026-05-01,2026-05-01T05:36:02Z,2026-04-30 22:36:41
DraftKings,player_points,Dean Wade,Over,4.5,-106,2026-05-01,2026-05-01T05:36:02Z,2026-04-30 22:36:41
DraftKings,player_points,Dean Wade,Under,4.5,-120,2026-05-01,2026-05-01T05:36:02Z,2026-04-30 22:36:41
DraftKings,player_points,Austin Reaves,Over,23.5,-115,2026-05-02,2026-05-01T05:35:58Z,2026-04-30 22:36:41
DraftKings,player_points,Austin Reaves,Under,23.5,-111,2026-05-02,2026-05-01T05:35:58Z,2026-04-30 22:36:41
DraftKings,player_points,LeBron James,Over,22.5,-124,2026-05-02,2026-05-01T05:35:58Z,2026-04-30 22:36:41
DraftKings,player_points,LeBron James,Under,22.5,-103,2026-05-02,2026-05-01T05:35:58Z,2026-04-30 22:36:41
DraftKings,player_points,Alperen Sengun,Over,20.5,-111,2026-05-02,2026-05-01T05:35:58Z,2026-04-30 22:36:41
DraftKings,player_points,Alperen Sengun,Under,20.5,-114,2026-05-02,2026-05-01T05:35:58Z,2026-04-30 22:36:41
DraftKings,player_points,Amen Thompson,Over,18.5,-111,2026-05-02,2026-05-01T05:35:58Z,2026-04-30 22:36:41
DraftKings,player_points,Amen Thompson,Under,18.5,-114,2026-05-02,2026-05-01T05:35:58Z,2026-04-30 22:36:41
DraftKings,player_points,Jabari Smith Jr,Over,17.5,-125,2026-05-02,2026-05-01T05:35:58Z,2026-04-30 22:36:41
DraftKings,player_points,Jabari Smith Jr,Under,17.5,-102,2026-05-02,2026-05-01T05:35:58Z,2026-04-30 22:36:41
DraftKings,player_points,Reed Sheppard,Over,15.5,-114,2026-05-02,2026-05-01T05:35:58Z,2026-04-30 22:36:41
DraftKings,player_points,Reed Sheppard,Under,15.5,-112,2026-05-02,2026-05-01T05:35:58Z,2026-04-30 22:36:41
DraftKings,player_points,Tari Eason,Over,13.5,-109,2026-05-02,2026-05-01T05:35:58Z,2026-04-30 22:36:41
DraftKings,player_points,Tari Eason,Under,13.5,-117,2026-05-02,2026-05-01T05:35:58Z,2026-04-30 22:36:41
DraftKings,player_points,Rui Hachimura,Over,11.5,-126,2026-05-02,2026-05-01T05:35:58Z,2026-04-30 22:36:41
DraftKings,player_points,Rui Hachimura,Under,11.5,-101,2026-05-02,2026-05-01T05:35:58Z,2026-04-30 22:36:41
DraftKings,player_points,Deandre Ayton,Over,11.5,-118,2026-05-02,2026-05-01T05:35:58Z,2026-04-30 22:36:41
