BOOKMAKER,CATEGORY,NAME,OVER_UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE,DATA_PULLED_AT
DraftKings,player_points,Gabby Williams,Over,14.5,-109,2026-07-10,2026-07-10T06:23:54Z,2026-07-09 23:23:59
DraftKings,player_points,Gabby Williams,Under,14.5,-122,2026-07-10,2026-07-10T06:23:54Z,2026-07-09 23:23:59
DraftKings,player_points,Leïla Lacan,Over,12.5,-116,2026-07-10,2026-07-10T06:23:54Z,2026-07-09 23:23:59
DraftKings,player_points,Leïla Lacan,Under,12.5,-115,2026-07-10,2026-07-10T06:23:54Z,2026-07-09 23:23:59
DraftKings,player_points,Olivia Nelson-Ododa,Over,11.5,-105,2026-07-10,2026-07-10T06:23:54Z,2026-07-09 23:23:59
DraftKings,player_points,Olivia Nelson-Ododa,Under,11.5,-126,2026-07-10,2026-07-10T06:23:54Z,2026-07-09 23:23:59
DraftKings,player_points,Veronica Burton,Over,10.5,-120,2026-07-10,2026-07-10T06:23:54Z,2026-07-09 23:23:59
DraftKings,player_points,Veronica Burton,Under,10.5,-111,2026-07-10,2026-07-10T06:23:54Z,2026-07-09 23:23:59
DraftKings,player_points,Kayla Thornton,Over,8.5,-111,2026-07-10,2026-07-10T06:23:54Z,2026-07-09 23:23:59
DraftKings,player_points,Kayla Thornton,Under,8.5,-119,2026-07-10,2026-07-10T06:23:54Z,2026-07-09 23:23:59
DraftKings,player_points,Paige Bueckers,Over,21.5,-104,2026-07-10,2026-07-10T06:23:30Z,2026-07-09 23:23:59
DraftKings,player_points,Paige Bueckers,Under,21.5,-128,2026-07-10,2026-07-10T06:23:30Z,2026-07-09 23:23:59
DraftKings,player_points,Marina Mabrey,Over,20.5,-118,2026-07-10,2026-07-10T06:23:30Z,2026-07-09 23:23:59
DraftKings,player_points,Marina Mabrey,Under,20.5,-112,2026-07-10,2026-07-10T06:23:30Z,2026-07-09 23:23:59
DraftKings,player_points,Jessica Shepard,Over,14.5,-107,2026-07-10,2026-07-10T06:23:30Z,2026-07-09 23:23:59
DraftKings,player_points,Jessica Shepard,Under,14.5,-124,2026-07-10,2026-07-10T06:23:30Z,2026-07-09 23:23:59
