BOOKMAKER,CATEGORY,NAME,OVER_UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE,DATA_PULLED_AT
PrizePicks,player_points,Allisha Gray,Over,20.5,-137,2026-07-13,2026-07-13T21:49:52Z,2026-07-13 14:50:03
PrizePicks,player_points,Allisha Gray,Under,20.5,-137,2026-07-13,2026-07-13T21:49:52Z,2026-07-13 14:50:03
PrizePicks,player_points,Rhyne Howard,Over,19.5,-137,2026-07-13,2026-07-13T21:49:52Z,2026-07-13 14:50:03
PrizePicks,player_points,Rhyne Howard,Under,19.5,-137,2026-07-13,2026-07-13T21:49:52Z,2026-07-13 14:50:03
PrizePicks,player_points,Nneka Ogwumike,Over,16.5,-137,2026-07-13,2026-07-13T21:49:52Z,2026-07-13 14:50:03
PrizePicks,player_points,Nneka Ogwumike,Under,16.5,-137,2026-07-13,2026-07-13T21:49:52Z,2026-07-13 14:50:03
PrizePicks,player_points,Dearica Hamby,Over,16.0,-137,2026-07-13,2026-07-13T21:49:52Z,2026-07-13 14:50:03
PrizePicks,player_points,Dearica Hamby,Under,16.0,-137,2026-07-13,2026-07-13T21:49:52Z,2026-07-13 14:50:03
PrizePicks,player_points,Rae Burrell,Over,14.5,-137,2026-07-13,2026-07-13T21:49:52Z,2026-07-13 14:50:03
PrizePicks,player_points,Rae Burrell,Under,14.5,-137,2026-07-13,2026-07-13T21:49:52Z,2026-07-13 14:50:03
PrizePicks,player_points,Jordin Canada,Over,11.5,-137,2026-07-13,2026-07-13T21:49:52Z,2026-07-13 14:50:03
PrizePicks,player_points,Jordin Canada,Under,11.5,-137,2026-07-13,2026-07-13T21:49:52Z,2026-07-13 14:50:03
PrizePicks,player_points,Naz Hillmon,Over,10.5,-137,2026-07-13,2026-07-13T21:49:52Z,2026-07-13 14:50:03
PrizePicks,player_points,Naz Hillmon,Under,10.5,-137,2026-07-13,2026-07-13T21:49:52Z,2026-07-13 14:50:03
PrizePicks,player_points,Ariel Atkins,Over,10.0,-137,2026-07-13,2026-07-13T21:49:52Z,2026-07-13 14:50:03
PrizePicks,player_points,Ariel Atkins,Under,10.0,-137,2026-07-13,2026-07-13T21:49:52Z,2026-07-13 14:50:03
PrizePicks,player_points,Erica Wheeler,Over,9.0,-137,2026-07-13,2026-07-13T21:49:52Z,2026-07-13 14:50:03
PrizePicks,player_points,Erica Wheeler,Under,9.0,-137,2026-07-13,2026-07-13T21:49:52Z,2026-07-13 14:50:03
PrizePicks,player_points,Olivia Miles,Over,19.5,-137,2026-07-14,2026-07-13T21:49:53Z,2026-07-13 14:50:03
PrizePicks,player_points,Olivia Miles,Under,19.5,-137,2026-07-14,2026-07-13T21:49:53Z,2026-07-13 14:50:03
PrizePicks,player_points,Kahleah Copper,Over,19.5,-137,2026-07-14,2026-07-13T21:49:53Z,2026-07-13 14:50:03
PrizePicks,player_points,Kahleah Copper,Under,19.5,-137,2026-07-14,2026-07-13T21:49:53Z,2026-07-13 14:50:03
PrizePicks,player_points,Kayla McBride,Over,16.5,-137,2026-07-14,2026-07-13T21:49:53Z,2026-07-13 14:50:03
PrizePicks,player_points,Kayla McBride,Under,16.5,-137,2026-07-14,2026-07-13T21:49:53Z,2026-07-13 14:50:03
PrizePicks,player_points,Natasha Howard,Over,15.5,-137,2026-07-14,2026-07-13T21:49:53Z,2026-07-13 14:50:03
PrizePicks,player_points,Natasha Howard,Under,15.5,-137,2026-07-14,2026-07-13T21:49:53Z,2026-07-13 14:50:03
PrizePicks,player_points,Courtney Williams,Over,15.5,-137,2026-07-14,2026-07-13T21:49:53Z,2026-07-13 14:50:03
PrizePicks,player_points,Courtney Williams,Under,15.5,-137,2026-07-14,2026-07-13T21:49:53Z,2026-07-13 14:50:03
PrizePicks,player_points,Alyssa Thomas,Over,12.5,-137,2026-07-14,2026-07-13T21:49:53Z,2026-07-13 14:50:03
PrizePicks,player_points,Alyssa Thomas,Under,12.5,-137,2026-07-14,2026-07-13T21:49:53Z,2026-07-13 14:50:03
PrizePicks,player_points,Valeriane Ayayi,Over,10.5,-137,2026-07-14,2026-07-13T21:49:53Z,2026-07-13 14:50:03
PrizePicks,player_points,Valeriane Ayayi,Under,10.5,-137,2026-07-14,2026-07-13T21:49:53Z,2026-07-13 14:50:03
PrizePicks,player_points,DeWanna Bonner,Over,9.5,-137,2026-07-14,2026-07-13T21:49:53Z,2026-07-13 14:50:03
PrizePicks,player_points,DeWanna Bonner,Under,9.5,-137,2026-07-14,2026-07-13T21:49:53Z,2026-07-13 14:50:03
PrizePicks,player_points,Monique Akoa Makani,Over,9.5,-137,2026-07-14,2026-07-13T21:49:53Z,2026-07-13 14:50:03
PrizePicks,player_points,Monique Akoa Makani,Under,9.5,-137,2026-07-14,2026-07-13T21:49:53Z,2026-07-13 14:50:03
PrizePicks,player_points,Nia Coffey,Over,7.5,-137,2026-07-14,2026-07-13T21:49:53Z,2026-07-13 14:50:03
PrizePicks,player_points,Nia Coffey,Under,7.5,-137,2026-07-14,2026-07-13T21:49:53Z,2026-07-13 14:50:03
PrizePicks,player_points,Carla Leite,Over,14.5,-137,2026-07-14,2026-07-13T21:49:51Z,2026-07-13 14:50:03
PrizePicks,player_points,Carla Leite,Under,14.5,-137,2026-07-14,2026-07-13T21:49:51Z,2026-07-13 14:50:03
PrizePicks,player_points,Bridget Carleton,Over,13.5,-137,2026-07-14,2026-07-13T21:49:51Z,2026-07-13 14:50:03
PrizePicks,player_points,Bridget Carleton,Under,13.5,-137,2026-07-14,2026-07-13T21:49:51Z,2026-07-13 14:50:03
PrizePicks,player_points,Brittney Griner,Over,13.5,-137,2026-07-14,2026-07-13T21:49:51Z,2026-07-13 14:50:03
PrizePicks,player_points,Brittney Griner,Under,13.5,-137,2026-07-14,2026-07-13T21:49:51Z,2026-07-13 14:50:03
PrizePicks,player_points,Megan Gustafson,Over,12.0,-137,2026-07-14,2026-07-13T21:49:51Z,2026-07-13 14:50:03
PrizePicks,player_points,Megan Gustafson,Under,12.0,-137,2026-07-14,2026-07-13T21:49:51Z,2026-07-13 14:50:03
PrizePicks,player_points,Leïla Lacan,Over,11.5,-137,2026-07-14,2026-07-13T21:49:51Z,2026-07-13 14:50:03
PrizePicks,player_points,Leïla Lacan,Under,11.5,-137,2026-07-14,2026-07-13T21:49:51Z,2026-07-13 14:50:03
PrizePicks,player_points,Olivia Nelson-Ododa,Over,10.5,-137,2026-07-14,2026-07-13T21:49:51Z,2026-07-13 14:50:03
