BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE,DATA_PULLED_AT
DraftKings,player_points,Cade Cunningham,Over,26.5,-120,2026-05-18,2026-05-17T19:27:27Z,2026-05-17 12:28:47
DraftKings,player_points,Cade Cunningham,Under,26.5,-106,2026-05-18,2026-05-17T19:27:27Z,2026-05-17 12:28:47
DraftKings,player_points,Donovan Mitchell,Over,25.5,-123,2026-05-18,2026-05-17T19:27:27Z,2026-05-17 12:28:47
DraftKings,player_points,Donovan Mitchell,Under,25.5,-104,2026-05-18,2026-05-17T19:27:27Z,2026-05-17 12:28:47
DraftKings,player_points,James Harden,Over,19.5,-108,2026-05-18,2026-05-17T19:27:27Z,2026-05-17 12:28:47
DraftKings,player_points,James Harden,Under,19.5,-118,2026-05-18,2026-05-17T19:27:27Z,2026-05-17 12:28:47
DraftKings,player_points,Tobias Harris,Over,16.5,-107,2026-05-18,2026-05-17T19:27:27Z,2026-05-17 12:28:47
DraftKings,player_points,Tobias Harris,Under,16.5,-119,2026-05-18,2026-05-17T19:27:27Z,2026-05-17 12:28:47
DraftKings,player_points,Evan Mobley,Over,15.5,-115,2026-05-18,2026-05-17T19:27:27Z,2026-05-17 12:28:47
DraftKings,player_points,Evan Mobley,Under,15.5,-110,2026-05-18,2026-05-17T19:27:27Z,2026-05-17 12:28:47
DraftKings,player_points,Jalen Duren,Over,11.5,-128,2026-05-18,2026-05-17T19:27:27Z,2026-05-17 12:28:47
DraftKings,player_points,Jalen Duren,Under,11.5,101,2026-05-18,2026-05-17T19:27:27Z,2026-05-17 12:28:47
DraftKings,player_points,Jarrett Allen,Over,11.5,-120,2026-05-18,2026-05-17T19:27:27Z,2026-05-17 12:28:47
DraftKings,player_points,Jarrett Allen,Under,11.5,-106,2026-05-18,2026-05-17T19:27:27Z,2026-05-17 12:28:47
DraftKings,player_points,Daniss Jenkins,Over,11.5,-116,2026-05-18,2026-05-17T19:27:27Z,2026-05-17 12:28:47
