BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE,DATA_PULLED_AT
PrizePicks,player_points,Jalen Brunson,Over,30.5,-137,2026-05-05,2026-05-05T00:32:19Z,2026-05-04 17:33:14
PrizePicks,player_points,Jalen Brunson,Under,30.5,-137,2026-05-05,2026-05-05T00:32:19Z,2026-05-04 17:33:14
PrizePicks,player_points,Karl-Anthony Towns,Over,16.5,-137,2026-05-05,2026-05-05T00:32:19Z,2026-05-04 17:33:14
PrizePicks,player_points,Karl-Anthony Towns,Under,16.5,-137,2026-05-05,2026-05-05T00:32:19Z,2026-05-04 17:33:14
PrizePicks,player_points,OG Anunoby,Over,14.5,-137,2026-05-05,2026-05-05T00:32:19Z,2026-05-04 17:33:14
PrizePicks,player_points,OG Anunoby,Under,14.5,-137,2026-05-05,2026-05-05T00:32:19Z,2026-05-04 17:33:14
PrizePicks,player_points,Mikal Bridges,Over,9.5,-137,2026-05-05,2026-05-05T00:32:19Z,2026-05-04 17:33:14
PrizePicks,player_points,Mikal Bridges,Under,9.5,-137,2026-05-05,2026-05-05T00:32:19Z,2026-05-04 17:33:14
PrizePicks,player_points,Josh Hart,Over,9.5,-137,2026-05-05,2026-05-05T00:32:19Z,2026-05-04 17:33:14
PrizePicks,player_points,Josh Hart,Under,9.5,-137,2026-05-05,2026-05-05T00:32:19Z,2026-05-04 17:33:14
PrizePicks,player_points,Quentin Grimes,Over,6.5,-137,2026-05-05,2026-05-05T00:32:19Z,2026-05-04 17:33:14
PrizePicks,player_points,Quentin Grimes,Under,6.5,-137,2026-05-05,2026-05-05T00:32:19Z,2026-05-04 17:33:14
PrizePicks,player_points,Victor Wembanyama,Over,27.5,-137,2026-05-05,2026-05-05T00:32:34Z,2026-05-04 17:33:14
PrizePicks,player_points,Victor Wembanyama,Under,27.5,-137,2026-05-05,2026-05-05T00:32:34Z,2026-05-04 17:33:14
PrizePicks,player_points,Anthony Edwards,Over,21.0,-137,2026-05-05,2026-05-05T00:32:34Z,2026-05-04 17:33:14
PrizePicks,player_points,Anthony Edwards,Under,21.0,-137,2026-05-05,2026-05-05T00:32:34Z,2026-05-04 17:33:14
PrizePicks,player_points,Julius Randle,Over,18.5,-137,2026-05-05,2026-05-05T00:32:34Z,2026-05-04 17:33:14
PrizePicks,player_points,Julius Randle,Under,18.5,-137,2026-05-05,2026-05-05T00:32:34Z,2026-05-04 17:33:14
PrizePicks,player_points,Stephon Castle,Over,17.5,-137,2026-05-05,2026-05-05T00:32:34Z,2026-05-04 17:33:14
PrizePicks,player_points,Stephon Castle,Under,17.5,-137,2026-05-05,2026-05-05T00:32:34Z,2026-05-04 17:33:14
PrizePicks,player_points,De'Aaron Fox,Over,17.5,-137,2026-05-05,2026-05-05T00:32:34Z,2026-05-04 17:33:14
PrizePicks,player_points,De'Aaron Fox,Under,17.5,-137,2026-05-05,2026-05-05T00:32:34Z,2026-05-04 17:33:14
PrizePicks,player_points,Jaden McDaniels,Over,15.0,-137,2026-05-05,2026-05-05T00:32:34Z,2026-05-04 17:33:14
PrizePicks,player_points,Jaden McDaniels,Under,15.0,-137,2026-05-05,2026-05-05T00:32:34Z,2026-05-04 17:33:14
PrizePicks,player_points,Devin Vassell,Over,13.0,-137,2026-05-05,2026-05-05T00:32:34Z,2026-05-04 17:33:14
PrizePicks,player_points,Devin Vassell,Under,13.0,-137,2026-05-05,2026-05-05T00:32:34Z,2026-05-04 17:33:14
