BOOKMAKER,CATEGORY,NAME,OVER_UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE,DATA_PULLED_AT
PrizePicks,player_points,Kelsey Mitchell,Over,22.5,-137,2026-07-19,2026-07-18T22:07:19Z,2026-07-18 15:17:39
PrizePicks,player_points,Kelsey Mitchell,Under,22.5,-137,2026-07-19,2026-07-18T22:07:19Z,2026-07-18 15:17:39
PrizePicks,player_points,Breanna Stewart,Over,20.5,-137,2026-07-19,2026-07-18T22:07:19Z,2026-07-18 15:17:39
PrizePicks,player_points,Breanna Stewart,Under,20.5,-137,2026-07-19,2026-07-18T22:07:19Z,2026-07-18 15:17:39
PrizePicks,player_points,Caitlin Clark,Over,17.5,-137,2026-07-19,2026-07-18T22:07:19Z,2026-07-18 15:17:39
PrizePicks,player_points,Caitlin Clark,Under,17.5,-137,2026-07-19,2026-07-18T22:07:19Z,2026-07-18 15:17:39
PrizePicks,player_points,Sabrina Ionescu,Over,16.5,-137,2026-07-19,2026-07-18T22:07:19Z,2026-07-18 15:17:39
PrizePicks,player_points,Sabrina Ionescu,Under,16.5,-137,2026-07-19,2026-07-18T22:07:19Z,2026-07-18 15:17:39
PrizePicks,player_points,Aliyah Boston,Over,16.5,-137,2026-07-19,2026-07-18T22:07:19Z,2026-07-18 15:17:39
PrizePicks,player_points,Aliyah Boston,Under,16.5,-137,2026-07-19,2026-07-18T22:07:19Z,2026-07-18 15:17:39
PrizePicks,player_points,Jonquel Jones,Over,14.5,-137,2026-07-19,2026-07-18T22:07:19Z,2026-07-18 15:17:39
PrizePicks,player_points,Jonquel Jones,Under,14.5,-137,2026-07-19,2026-07-18T22:07:19Z,2026-07-18 15:17:39
PrizePicks,player_points,Pauline Astier,Over,9.5,-137,2026-07-19,2026-07-18T22:07:19Z,2026-07-18 15:17:39
PrizePicks,player_points,Pauline Astier,Under,9.5,-137,2026-07-19,2026-07-18T22:07:19Z,2026-07-18 15:17:39
PrizePicks,player_points,Monique Billings,Over,8.0,-137,2026-07-19,2026-07-18T22:07:19Z,2026-07-18 15:17:39
PrizePicks,player_points,Monique Billings,Under,8.0,-137,2026-07-19,2026-07-18T22:07:19Z,2026-07-18 15:17:39
PrizePicks,player_points,Marine Johannes,Over,7.5,-137,2026-07-19,2026-07-18T22:07:19Z,2026-07-18 15:17:39
PrizePicks,player_points,Marine Johannes,Under,7.5,-137,2026-07-19,2026-07-18T22:07:19Z,2026-07-18 15:17:39
PrizePicks,player_points,Lexie Hull,Over,5.5,-137,2026-07-19,2026-07-18T22:07:19Z,2026-07-18 15:17:39
PrizePicks,player_points,Lexie Hull,Under,5.5,-137,2026-07-19,2026-07-18T22:07:19Z,2026-07-18 15:17:39
PrizePicks,player_points,Kayla McBride,Over,17.5,-137,2026-07-19,2026-07-18T22:07:20Z,2026-07-18 15:17:39
PrizePicks,player_points,Kayla McBride,Under,17.5,-137,2026-07-19,2026-07-18T22:07:20Z,2026-07-18 15:17:39
PrizePicks,player_points,Olivia Miles,Over,17.0,-137,2026-07-19,2026-07-18T22:07:20Z,2026-07-18 15:17:39
PrizePicks,player_points,Olivia Miles,Under,17.0,-137,2026-07-19,2026-07-18T22:07:20Z,2026-07-18 15:17:39
PrizePicks,player_points,Natasha Howard,Over,16.5,-137,2026-07-19,2026-07-18T22:07:20Z,2026-07-18 15:17:39
PrizePicks,player_points,Natasha Howard,Under,16.5,-137,2026-07-19,2026-07-18T22:07:20Z,2026-07-18 15:17:39
PrizePicks,player_points,Courtney Williams,Over,15.5,-137,2026-07-19,2026-07-18T22:07:20Z,2026-07-18 15:17:39
PrizePicks,player_points,Courtney Williams,Under,15.5,-137,2026-07-19,2026-07-18T22:07:20Z,2026-07-18 15:17:39
PrizePicks,player_points,Carla Leite,Over,13.5,-137,2026-07-19,2026-07-18T22:07:20Z,2026-07-18 15:17:39
PrizePicks,player_points,Carla Leite,Under,13.5,-137,2026-07-19,2026-07-18T22:07:20Z,2026-07-18 15:17:39
PrizePicks,player_points,Bridget Carleton,Over,12.5,-137,2026-07-19,2026-07-18T22:07:20Z,2026-07-18 15:17:39
PrizePicks,player_points,Bridget Carleton,Under,12.5,-137,2026-07-19,2026-07-18T22:07:20Z,2026-07-18 15:17:39
PrizePicks,player_points,Emily Engstler,Over,9.5,-137,2026-07-19,2026-07-18T22:07:20Z,2026-07-18 15:17:39
PrizePicks,player_points,Emily Engstler,Under,9.5,-137,2026-07-19,2026-07-18T22:07:20Z,2026-07-18 15:17:39
PrizePicks,player_points,Sarah Ashlee Barker,Over,9.0,-137,2026-07-19,2026-07-18T22:07:20Z,2026-07-18 15:17:39
PrizePicks,player_points,Sarah Ashlee Barker,Under,9.0,-137,2026-07-19,2026-07-18T22:07:20Z,2026-07-18 15:17:39
PrizePicks,player_points,Serah Williams,Over,8.5,-137,2026-07-19,2026-07-18T22:07:20Z,2026-07-18 15:17:39
PrizePicks,player_points,Serah Williams,Under,8.5,-137,2026-07-19,2026-07-18T22:07:20Z,2026-07-18 15:17:39
PrizePicks,player_points,Nia Coffey,Over,8.0,-137,2026-07-19,2026-07-18T22:07:20Z,2026-07-18 15:17:39
PrizePicks,player_points,Nia Coffey,Under,8.0,-137,2026-07-19,2026-07-18T22:07:20Z,2026-07-18 15:17:39
PrizePicks,player_points,Sonia Citron,Over,14.5,-137,2026-07-19,2026-07-18T22:07:16Z,2026-07-18 15:17:39
PrizePicks,player_points,Sonia Citron,Under,14.5,-137,2026-07-19,2026-07-18T22:07:16Z,2026-07-18 15:17:39
PrizePicks,player_points,Kiki Iriafen,Over,13.0,-137,2026-07-19,2026-07-18T22:07:16Z,2026-07-18 15:17:39
PrizePicks,player_points,Kiki Iriafen,Under,13.0,-137,2026-07-19,2026-07-18T22:07:16Z,2026-07-18 15:17:39
PrizePicks,player_points,Shakira Austin,Over,13.0,-137,2026-07-19,2026-07-18T22:07:16Z,2026-07-18 15:17:39
PrizePicks,player_points,Shakira Austin,Under,13.0,-137,2026-07-19,2026-07-18T22:07:16Z,2026-07-18 15:17:39
PrizePicks,player_points,Gabby Williams,Over,12.5,-137,2026-07-19,2026-07-18T22:07:16Z,2026-07-18 15:17:39
PrizePicks,player_points,Gabby Williams,Under,12.5,-137,2026-07-19,2026-07-18T22:07:16Z,2026-07-18 15:17:39
PrizePicks,player_points,Janelle Salaun,Over,11.5,-137,2026-07-19,2026-07-18T22:07:16Z,2026-07-18 15:17:39
PrizePicks,player_points,Janelle Salaun,Under,11.5,-137,2026-07-19,2026-07-18T22:07:16Z,2026-07-18 15:17:39
PrizePicks,player_points,Veronica Burton,Over,11.0,-137,2026-07-19,2026-07-18T22:07:16Z,2026-07-18 15:17:39
PrizePicks,player_points,Veronica Burton,Under,11.0,-137,2026-07-19,2026-07-18T22:07:16Z,2026-07-18 15:17:39
PrizePicks,player_points,Kayla Thornton,Over,7.5,-137,2026-07-19,2026-07-18T22:07:16Z,2026-07-18 15:17:39
PrizePicks,player_points,Kayla Thornton,Under,7.5,-137,2026-07-19,2026-07-18T22:07:16Z,2026-07-18 15:17:39
PrizePicks,player_points,Michaela Onyenwere,Over,7.5,-137,2026-07-19,2026-07-18T22:07:16Z,2026-07-18 15:17:39
PrizePicks,player_points,Michaela Onyenwere,Under,7.5,-137,2026-07-19,2026-07-18T22:07:16Z,2026-07-18 15:17:39
PrizePicks,player_points,Kaitlyn Chen,Over,7.5,-137,2026-07-19,2026-07-18T22:07:16Z,2026-07-18 15:17:39
PrizePicks,player_points,Kaitlyn Chen,Under,7.5,-137,2026-07-19,2026-07-18T22:07:16Z,2026-07-18 15:17:39
PrizePicks,player_points,Cecilia Zandalasini,Over,7.0,-137,2026-07-19,2026-07-18T22:07:16Z,2026-07-18 15:17:39
PrizePicks,player_points,Cecilia Zandalasini,Under,7.0,-137,2026-07-19,2026-07-18T22:07:16Z,2026-07-18 15:17:39
PrizePicks,player_points,Georgia Amoore,Over,5.5,-137,2026-07-19,2026-07-18T22:07:16Z,2026-07-18 15:17:39
PrizePicks,player_points,Georgia Amoore,Under,5.5,-137,2026-07-19,2026-07-18T22:07:16Z,2026-07-18 15:17:39
PrizePicks,player_points,Paige Bueckers,Over,22.0,-137,2026-07-19,2026-07-18T22:07:32Z,2026-07-18 15:17:39
PrizePicks,player_points,Paige Bueckers,Under,22.0,-137,2026-07-19,2026-07-18T22:07:32Z,2026-07-18 15:17:39
PrizePicks,player_points,Nneka Ogwumike,Over,17.5,-137,2026-07-19,2026-07-18T22:07:32Z,2026-07-18 15:17:39
PrizePicks,player_points,Nneka Ogwumike,Under,17.5,-137,2026-07-19,2026-07-18T22:07:32Z,2026-07-18 15:17:39
PrizePicks,player_points,Jessica Shepard,Over,15.5,-137,2026-07-19,2026-07-18T22:07:32Z,2026-07-18 15:17:39
PrizePicks,player_points,Jessica Shepard,Under,15.5,-137,2026-07-19,2026-07-18T22:07:32Z,2026-07-18 15:17:39
PrizePicks,player_points,Rae Burrell,Over,15.5,-137,2026-07-19,2026-07-18T22:07:32Z,2026-07-18 15:17:39
PrizePicks,player_points,Rae Burrell,Under,15.5,-137,2026-07-19,2026-07-18T22:07:32Z,2026-07-18 15:17:39
PrizePicks,player_points,Dearica Hamby,Over,15.5,-137,2026-07-19,2026-07-18T22:07:32Z,2026-07-18 15:17:39
PrizePicks,player_points,Dearica Hamby,Under,15.5,-137,2026-07-19,2026-07-18T22:07:32Z,2026-07-18 15:17:39
PrizePicks,player_points,Azzi Fudd,Over,14.5,-137,2026-07-19,2026-07-18T22:07:32Z,2026-07-18 15:17:39
PrizePicks,player_points,Azzi Fudd,Under,14.5,-137,2026-07-19,2026-07-18T22:07:32Z,2026-07-18 15:17:39
PrizePicks,player_points,Arike Ogunbowale,Over,13.5,-137,2026-07-19,2026-07-18T22:07:32Z,2026-07-18 15:17:39
PrizePicks,player_points,Arike Ogunbowale,Under,13.5,-137,2026-07-19,2026-07-18T22:07:32Z,2026-07-18 15:17:39
PrizePicks,player_points,Rhyne Howard,Over,18.5,-137,2026-07-19,2026-07-18T22:07:02Z,2026-07-18 15:17:39
PrizePicks,player_points,Rhyne Howard,Under,18.5,-137,2026-07-19,2026-07-18T22:07:02Z,2026-07-18 15:17:39
PrizePicks,player_points,Allisha Gray,Over,18.5,-137,2026-07-19,2026-07-18T22:07:02Z,2026-07-18 15:17:39
PrizePicks,player_points,Allisha Gray,Under,18.5,-137,2026-07-19,2026-07-18T22:07:02Z,2026-07-18 15:17:39
