BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE,DATA_PULLED_AT
FanDuel,player_points,Tyler Herro,Over,20.5,-118,2026-04-14,2026-04-13T21:15:15Z,2026-04-13 14:16:08
FanDuel,player_points,Tyler Herro,Under,20.5,-112,2026-04-14,2026-04-13T21:15:15Z,2026-04-13 14:16:08
FanDuel,player_points,Miles Bridges,Over,15.5,-102,2026-04-14,2026-04-13T21:15:15Z,2026-04-13 14:16:08
FanDuel,player_points,Miles Bridges,Under,15.5,-130,2026-04-14,2026-04-13T21:15:15Z,2026-04-13 14:16:08
FanDuel,player_points,Davion Mitchell,Over,8.5,104,2026-04-14,2026-04-13T21:15:15Z,2026-04-13 14:16:08
FanDuel,player_points,Davion Mitchell,Under,8.5,-138,2026-04-14,2026-04-13T21:15:15Z,2026-04-13 14:16:08
FanDuel,player_points,Norman Powell,Over,18.5,-108,2026-04-14,2026-04-13T21:15:15Z,2026-04-13 14:16:08
FanDuel,player_points,Norman Powell,Under,18.5,-122,2026-04-14,2026-04-13T21:15:15Z,2026-04-13 14:16:08
FanDuel,player_points,Moussa Diabate,Over,8.5,-112,2026-04-14,2026-04-13T21:15:15Z,2026-04-13 14:16:08
FanDuel,player_points,Moussa Diabate,Under,8.5,-118,2026-04-14,2026-04-13T21:15:15Z,2026-04-13 14:16:08
FanDuel,player_points,Kon Knueppel,Over,17.5,-130,2026-04-14,2026-04-13T21:15:15Z,2026-04-13 14:16:08
FanDuel,player_points,Kon Knueppel,Under,17.5,-102,2026-04-14,2026-04-13T21:15:15Z,2026-04-13 14:16:08
FanDuel,player_points,Andrew Wiggins,Over,14.5,104,2026-04-14,2026-04-13T21:15:15Z,2026-04-13 14:16:08
FanDuel,player_points,Andrew Wiggins,Under,14.5,-138,2026-04-14,2026-04-13T21:15:15Z,2026-04-13 14:16:08
FanDuel,player_points,Grant Williams,Over,6.5,-104,2026-04-14,2026-04-13T21:15:15Z,2026-04-13 14:16:08
FanDuel,player_points,Grant Williams,Under,6.5,-128,2026-04-14,2026-04-13T21:15:15Z,2026-04-13 14:16:08
FanDuel,player_points,Jaime Jaquez Jr,Over,10.5,-120,2026-04-14,2026-04-13T21:15:15Z,2026-04-13 14:16:08
FanDuel,player_points,Jaime Jaquez Jr,Under,10.5,-110,2026-04-14,2026-04-13T21:15:15Z,2026-04-13 14:16:08
FanDuel,player_points,LaMelo Ball,Over,22.5,-110,2026-04-14,2026-04-13T21:15:15Z,2026-04-13 14:16:08
FanDuel,player_points,LaMelo Ball,Under,22.5,-120,2026-04-14,2026-04-13T21:15:15Z,2026-04-13 14:16:08
FanDuel,player_points,Bam Adebayo,Over,21.5,-102,2026-04-14,2026-04-13T21:15:15Z,2026-04-13 14:16:08
FanDuel,player_points,Bam Adebayo,Under,21.5,-130,2026-04-14,2026-04-13T21:15:15Z,2026-04-13 14:16:08
FanDuel,player_points,Pelle Larsson,Over,9.5,102,2026-04-14,2026-04-13T21:15:15Z,2026-04-13 14:16:08
FanDuel,player_points,Pelle Larsson,Under,9.5,-136,2026-04-14,2026-04-13T21:15:15Z,2026-04-13 14:16:08
FanDuel,player_points,Brandon Miller,Over,20.5,-114,2026-04-14,2026-04-13T21:15:15Z,2026-04-13 14:16:08
