BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE,DATA_PULLED_AT
Betr DFS,player_points,Cameron Johnson,Over,10.5,-137,2025-12-07,2025-12-08T00:36:15Z,2025-12-07 16:37:06
Betr DFS,player_points,Tim Hardaway Jr,Over,11.5,-137,2025-12-07,2025-12-08T00:36:15Z,2025-12-07 16:37:06
Betr DFS,player_points,Brandon Miller,Over,16.5,-137,2025-12-07,2025-12-08T00:36:15Z,2025-12-07 16:37:06
Betr DFS,player_points,Brandon Miller,Under,16.5,-137,2025-12-07,2025-12-08T00:36:15Z,2025-12-07 16:37:06
Betr DFS,player_points,Jimmy Butler,Over,17.5,-137,2025-12-08,2025-12-08T00:37:04Z,2025-12-07 16:37:06
Betr DFS,player_points,Jimmy Butler,Under,17.5,-137,2025-12-08,2025-12-08T00:37:04Z,2025-12-07 16:37:06
Betr DFS,player_points,Moses Moody,Over,9.5,-137,2025-12-08,2025-12-08T00:37:04Z,2025-12-07 16:37:06
Betr DFS,player_points,Moses Moody,Under,9.5,-137,2025-12-08,2025-12-08T00:37:04Z,2025-12-07 16:37:06
Betr DFS,player_points,Brandin Podziemski,Over,9.5,-137,2025-12-08,2025-12-08T00:37:04Z,2025-12-07 16:37:06
Betr DFS,player_points,Brandin Podziemski,Under,9.5,-137,2025-12-08,2025-12-08T00:37:04Z,2025-12-07 16:37:06
Betr DFS,player_points,Quinten Post,Over,15.5,-137,2025-12-08,2025-12-08T00:37:04Z,2025-12-07 16:37:06
Betr DFS,player_points,Quinten Post,Under,15.5,-137,2025-12-08,2025-12-08T00:37:04Z,2025-12-07 16:37:06
Betr DFS,player_points,Coby White,Over,21.5,-137,2025-12-08,2025-12-08T00:37:04Z,2025-12-07 16:37:06
Betr DFS,player_points,Coby White,Under,21.5,-137,2025-12-08,2025-12-08T00:37:04Z,2025-12-07 16:37:06
Betr DFS,player_points,Patrick Williams,Over,8.5,-137,2025-12-08,2025-12-08T00:37:04Z,2025-12-07 16:37:06
Betr DFS,player_points,Rui Hachimura,Over,11.5,-137,2025-12-08,2025-12-08T00:36:32Z,2025-12-07 16:37:06
Betr DFS,player_points,Rui Hachimura,Under,11.5,-137,2025-12-08,2025-12-08T00:36:32Z,2025-12-07 16:37:06
Betr DFS,player_points,Quentin Grimes,Over,13.5,-137,2025-12-08,2025-12-08T00:36:32Z,2025-12-07 16:37:06
