BOOKMAKER,CATEGORY,NAME,OVER_UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE,DATA_PULLED_AT
PrizePicks,player_points,Gabby Williams,Over,14.5,-137,2026-07-10,2026-07-10T06:23:58Z,2026-07-09 23:24:17
PrizePicks,player_points,Gabby Williams,Under,14.5,-137,2026-07-10,2026-07-10T06:23:58Z,2026-07-09 23:24:17
PrizePicks,player_points,Leïla Lacan,Over,12.5,-137,2026-07-10,2026-07-10T06:23:58Z,2026-07-09 23:24:17
PrizePicks,player_points,Leïla Lacan,Under,12.5,-137,2026-07-10,2026-07-10T06:23:58Z,2026-07-09 23:24:17
PrizePicks,player_points,Olivia Nelson-Ododa,Over,11.5,-137,2026-07-10,2026-07-10T06:23:58Z,2026-07-09 23:24:17
PrizePicks,player_points,Olivia Nelson-Ododa,Under,11.5,-137,2026-07-10,2026-07-10T06:23:58Z,2026-07-09 23:24:17
PrizePicks,player_points,Veronica Burton,Over,10.5,-137,2026-07-10,2026-07-10T06:23:58Z,2026-07-09 23:24:17
PrizePicks,player_points,Veronica Burton,Under,10.5,-137,2026-07-10,2026-07-10T06:23:58Z,2026-07-09 23:24:17
PrizePicks,player_points,Kayla Thornton,Over,8.5,-137,2026-07-10,2026-07-10T06:23:58Z,2026-07-09 23:24:17
PrizePicks,player_points,Kayla Thornton,Under,8.5,-137,2026-07-10,2026-07-10T06:23:58Z,2026-07-09 23:24:17
PrizePicks,player_points,Paige Bueckers,Over,21.5,-137,2026-07-10,2026-07-10T06:23:49Z,2026-07-09 23:24:17
PrizePicks,player_points,Paige Bueckers,Under,21.5,-137,2026-07-10,2026-07-10T06:23:49Z,2026-07-09 23:24:17
PrizePicks,player_points,Marina Mabrey,Over,21.5,-137,2026-07-10,2026-07-10T06:23:49Z,2026-07-09 23:24:17
PrizePicks,player_points,Marina Mabrey,Under,21.5,-137,2026-07-10,2026-07-10T06:23:49Z,2026-07-09 23:24:17
PrizePicks,player_points,Jessica Shepard,Over,14.5,-137,2026-07-10,2026-07-10T06:23:49Z,2026-07-09 23:24:17
PrizePicks,player_points,Jessica Shepard,Under,14.5,-137,2026-07-10,2026-07-10T06:23:49Z,2026-07-09 23:24:17
PrizePicks,player_points,Azzi Fudd,Over,13.5,-137,2026-07-10,2026-07-10T06:23:49Z,2026-07-09 23:24:17
PrizePicks,player_points,Azzi Fudd,Under,13.5,-137,2026-07-10,2026-07-10T06:23:49Z,2026-07-09 23:24:17
PrizePicks,player_points,Arike Ogunbowale,Over,13.5,-137,2026-07-10,2026-07-10T06:23:49Z,2026-07-09 23:24:17
PrizePicks,player_points,Arike Ogunbowale,Under,13.5,-137,2026-07-10,2026-07-10T06:23:49Z,2026-07-09 23:24:17
PrizePicks,player_points,Isabelle Harrison,Over,13.5,-137,2026-07-10,2026-07-10T06:23:49Z,2026-07-09 23:24:17
PrizePicks,player_points,Isabelle Harrison,Under,13.5,-137,2026-07-10,2026-07-10T06:23:49Z,2026-07-09 23:24:17
PrizePicks,player_points,Nyara Sabally,Over,12.5,-137,2026-07-10,2026-07-10T06:23:49Z,2026-07-09 23:24:17
PrizePicks,player_points,Nyara Sabally,Under,12.5,-137,2026-07-10,2026-07-10T06:23:49Z,2026-07-09 23:24:17
PrizePicks,player_points,Maria Conde,Over,10.5,-137,2026-07-10,2026-07-10T06:23:49Z,2026-07-09 23:24:17
PrizePicks,player_points,Maria Conde,Under,10.5,-137,2026-07-10,2026-07-10T06:23:49Z,2026-07-09 23:24:17
PrizePicks,player_points,Julie Allemand,Over,7.5,-137,2026-07-10,2026-07-10T06:23:49Z,2026-07-09 23:24:17
PrizePicks,player_points,Julie Allemand,Under,7.5,-137,2026-07-10,2026-07-10T06:23:49Z,2026-07-09 23:24:17
PrizePicks,player_points,Nneka Ogwumike,Over,17.5,-137,2026-07-11,2026-07-10T06:23:39Z,2026-07-09 23:24:17
PrizePicks,player_points,Nneka Ogwumike,Under,17.5,-137,2026-07-11,2026-07-10T06:23:39Z,2026-07-09 23:24:17
PrizePicks,player_points,Dearica Hamby,Over,16.5,-137,2026-07-11,2026-07-10T06:23:39Z,2026-07-09 23:24:17
PrizePicks,player_points,Dearica Hamby,Under,16.5,-137,2026-07-11,2026-07-10T06:23:39Z,2026-07-09 23:24:17
PrizePicks,player_points,Sydney Taylor,Over,15.5,-137,2026-07-11,2026-07-10T06:23:39Z,2026-07-09 23:24:17
PrizePicks,player_points,Sydney Taylor,Under,15.5,-137,2026-07-11,2026-07-10T06:23:39Z,2026-07-09 23:24:17
PrizePicks,player_points,Kamilla Cardoso,Over,14.5,-137,2026-07-11,2026-07-10T06:23:39Z,2026-07-09 23:24:17
PrizePicks,player_points,Kamilla Cardoso,Under,14.5,-137,2026-07-11,2026-07-10T06:23:39Z,2026-07-09 23:24:17
PrizePicks,player_points,Rae Burrell,Over,14.5,-137,2026-07-11,2026-07-10T06:23:39Z,2026-07-09 23:24:17
PrizePicks,player_points,Rae Burrell,Under,14.5,-137,2026-07-11,2026-07-10T06:23:39Z,2026-07-09 23:24:17
PrizePicks,player_points,Natasha Cloud,Over,10.5,-137,2026-07-11,2026-07-10T06:23:39Z,2026-07-09 23:24:17
PrizePicks,player_points,Natasha Cloud,Under,10.5,-137,2026-07-11,2026-07-10T06:23:39Z,2026-07-09 23:24:17
