BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE,DATA_PULLED_AT
PrizePicks,player_points,Cade Cunningham,Over,28.5,-137,2026-04-29,2026-04-29T20:54:54Z,2026-04-29 13:55:34
PrizePicks,player_points,Cade Cunningham,Under,28.5,-137,2026-04-29,2026-04-29T20:54:54Z,2026-04-29 13:55:34
PrizePicks,player_points,Paolo Banchero,Over,22.5,-137,2026-04-29,2026-04-29T20:54:54Z,2026-04-29 13:55:34
PrizePicks,player_points,Paolo Banchero,Under,22.5,-137,2026-04-29,2026-04-29T20:54:54Z,2026-04-29 13:55:34
PrizePicks,player_points,Desmond Bane,Over,19.5,-137,2026-04-29,2026-04-29T20:54:54Z,2026-04-29 13:55:34
PrizePicks,player_points,Desmond Bane,Under,19.5,-137,2026-04-29,2026-04-29T20:54:54Z,2026-04-29 13:55:34
PrizePicks,player_points,Tobias Harris,Over,16.5,-137,2026-04-29,2026-04-29T20:54:54Z,2026-04-29 13:55:34
PrizePicks,player_points,Tobias Harris,Under,16.5,-137,2026-04-29,2026-04-29T20:54:54Z,2026-04-29 13:55:34
PrizePicks,player_points,Jalen Duren,Over,14.5,-137,2026-04-29,2026-04-29T20:54:54Z,2026-04-29 13:55:34
PrizePicks,player_points,Jalen Duren,Under,14.5,-137,2026-04-29,2026-04-29T20:54:54Z,2026-04-29 13:55:34
PrizePicks,player_points,Jalen Suggs,Over,14.5,-137,2026-04-29,2026-04-29T20:54:54Z,2026-04-29 13:55:34
PrizePicks,player_points,Jalen Suggs,Under,14.5,-137,2026-04-29,2026-04-29T20:54:54Z,2026-04-29 13:55:34
PrizePicks,player_points,Wendell Carter Jr,Over,10.5,-137,2026-04-29,2026-04-29T20:54:54Z,2026-04-29 13:55:34
PrizePicks,player_points,Wendell Carter Jr,Under,10.5,-137,2026-04-29,2026-04-29T20:54:54Z,2026-04-29 13:55:34
PrizePicks,player_points,Ausar Thompson,Over,9.5,-137,2026-04-29,2026-04-29T20:54:54Z,2026-04-29 13:55:34
PrizePicks,player_points,Ausar Thompson,Under,9.5,-137,2026-04-29,2026-04-29T20:54:54Z,2026-04-29 13:55:34
PrizePicks,player_points,Duncan Robinson,Over,9.5,-137,2026-04-29,2026-04-29T20:54:54Z,2026-04-29 13:55:34
PrizePicks,player_points,Duncan Robinson,Under,9.5,-137,2026-04-29,2026-04-29T20:54:54Z,2026-04-29 13:55:34
PrizePicks,player_points,Anthony Black,Over,9.5,-137,2026-04-29,2026-04-29T20:54:54Z,2026-04-29 13:55:34
PrizePicks,player_points,Anthony Black,Under,9.5,-137,2026-04-29,2026-04-29T20:54:54Z,2026-04-29 13:55:34
PrizePicks,player_points,Jamal Cain,Over,8.0,-137,2026-04-29,2026-04-29T20:54:54Z,2026-04-29 13:55:34
PrizePicks,player_points,Jamal Cain,Under,8.0,-137,2026-04-29,2026-04-29T20:54:54Z,2026-04-29 13:55:34
PrizePicks,player_points,Tristan da Silva,Over,6.5,-137,2026-04-29,2026-04-29T20:54:54Z,2026-04-29 13:55:34
PrizePicks,player_points,Tristan da Silva,Under,6.5,-137,2026-04-29,2026-04-29T20:54:54Z,2026-04-29 13:55:34
