BOOKMAKER,CATEGORY,NAME,OVER_UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE,DATA_PULLED_AT
FanDuel,player_points,Breanna Stewart,Over,19.5,-110,2026-07-11,2026-07-11T07:21:34Z,2026-07-11 00:22:21
FanDuel,player_points,Breanna Stewart,Under,19.5,-118,2026-07-11,2026-07-11T07:21:34Z,2026-07-11 00:22:21
FanDuel,player_points,Sabrina Ionescu,Over,15.5,102,2026-07-11,2026-07-11T07:21:34Z,2026-07-11 00:22:21
FanDuel,player_points,Sabrina Ionescu,Under,15.5,-132,2026-07-11,2026-07-11T07:21:34Z,2026-07-11 00:22:21
FanDuel,player_points,Marine Johannes,Over,7.5,100,2026-07-11,2026-07-11T07:21:34Z,2026-07-11 00:22:21
FanDuel,player_points,Marine Johannes,Under,7.5,-130,2026-07-11,2026-07-11T07:21:34Z,2026-07-11 00:22:21
FanDuel,player_points,Pauline Astier,Over,9.5,-113,2026-07-11,2026-07-11T07:21:34Z,2026-07-11 00:22:21
FanDuel,player_points,Pauline Astier,Under,9.5,-115,2026-07-11,2026-07-11T07:21:34Z,2026-07-11 00:22:21
FanDuel,player_points,Kayla McBride,Over,15.5,-102,2026-07-11,2026-07-11T07:21:34Z,2026-07-11 00:22:21
FanDuel,player_points,Kayla McBride,Under,15.5,-128,2026-07-11,2026-07-11T07:21:34Z,2026-07-11 00:22:21
FanDuel,player_points,Courtney Williams,Over,16.5,-110,2026-07-11,2026-07-11T07:21:34Z,2026-07-11 00:22:21
FanDuel,player_points,Courtney Williams,Under,16.5,-118,2026-07-11,2026-07-11T07:21:34Z,2026-07-11 00:22:21
FanDuel,player_points,Olivia Miles,Over,17.5,-102,2026-07-11,2026-07-11T07:21:34Z,2026-07-11 00:22:21
FanDuel,player_points,Olivia Miles,Under,17.5,-128,2026-07-11,2026-07-11T07:21:34Z,2026-07-11 00:22:21
FanDuel,player_points,Nia Coffey,Over,8.5,100,2026-07-11,2026-07-11T07:21:34Z,2026-07-11 00:22:21
FanDuel,player_points,Nia Coffey,Under,8.5,-130,2026-07-11,2026-07-11T07:21:34Z,2026-07-11 00:22:21
FanDuel,player_points,Natasha Howard,Over,14.5,-122,2026-07-11,2026-07-11T07:21:34Z,2026-07-11 00:22:21
FanDuel,player_points,Natasha Howard,Under,14.5,-106,2026-07-11,2026-07-11T07:21:34Z,2026-07-11 00:22:21
FanDuel,player_points,Jonquel Jones,Over,14.5,-106,2026-07-11,2026-07-11T07:21:34Z,2026-07-11 00:22:21
FanDuel,player_points,Jonquel Jones,Under,14.5,-122,2026-07-11,2026-07-11T07:21:34Z,2026-07-11 00:22:21
FanDuel,player_points,Rhyne Howard,Over,18.5,-115,2026-07-11,2026-07-11T07:21:42Z,2026-07-11 00:22:21
FanDuel,player_points,Rhyne Howard,Under,18.5,-113,2026-07-11,2026-07-11T07:21:42Z,2026-07-11 00:22:21
FanDuel,player_points,Jordin Canada,Over,11.5,-106,2026-07-11,2026-07-11T07:21:42Z,2026-07-11 00:22:21
FanDuel,player_points,Jordin Canada,Under,11.5,-122,2026-07-11,2026-07-11T07:21:42Z,2026-07-11 00:22:21
FanDuel,player_points,Carla Leite,Over,14.5,-125,2026-07-11,2026-07-11T07:21:42Z,2026-07-11 00:22:21
FanDuel,player_points,Carla Leite,Under,14.5,-104,2026-07-11,2026-07-11T07:21:42Z,2026-07-11 00:22:21
FanDuel,player_points,Emily Engstler,Over,8.5,-104,2026-07-11,2026-07-11T07:21:42Z,2026-07-11 00:22:21
FanDuel,player_points,Emily Engstler,Under,8.5,-125,2026-07-11,2026-07-11T07:21:42Z,2026-07-11 00:22:21
FanDuel,player_points,Megan Gustafson,Over,12.5,-106,2026-07-11,2026-07-11T07:21:42Z,2026-07-11 00:22:21
FanDuel,player_points,Megan Gustafson,Under,12.5,-122,2026-07-11,2026-07-11T07:21:42Z,2026-07-11 00:22:21
FanDuel,player_points,Naz Hillmon,Over,7.5,-128,2026-07-11,2026-07-11T07:21:42Z,2026-07-11 00:22:21
FanDuel,player_points,Naz Hillmon,Under,7.5,-102,2026-07-11,2026-07-11T07:21:42Z,2026-07-11 00:22:21
FanDuel,player_points,Angel Reese,Over,15.5,-108,2026-07-11,2026-07-11T07:21:42Z,2026-07-11 00:22:21
FanDuel,player_points,Angel Reese,Under,15.5,-120,2026-07-11,2026-07-11T07:21:42Z,2026-07-11 00:22:21
FanDuel,player_points,Allisha Gray,Over,18.5,-108,2026-07-11,2026-07-11T07:21:42Z,2026-07-11 00:22:21
FanDuel,player_points,Allisha Gray,Under,18.5,-120,2026-07-11,2026-07-11T07:21:42Z,2026-07-11 00:22:21
FanDuel,player_points,Bridget Carleton,Over,13.5,-114,2026-07-11,2026-07-11T07:21:42Z,2026-07-11 00:22:21
FanDuel,player_points,Bridget Carleton,Under,13.5,-114,2026-07-11,2026-07-11T07:21:42Z,2026-07-11 00:22:21
FanDuel,player_points,Kahleah Copper,Over,20.5,-110,2026-07-11,2026-07-11T07:21:50Z,2026-07-11 00:22:21
FanDuel,player_points,Kahleah Copper,Under,20.5,-118,2026-07-11,2026-07-11T07:21:50Z,2026-07-11 00:22:21
FanDuel,player_points,NaLyssa Smith,Over,11.5,-102,2026-07-11,2026-07-11T07:21:50Z,2026-07-11 00:22:21
FanDuel,player_points,NaLyssa Smith,Under,11.5,-128,2026-07-11,2026-07-11T07:21:50Z,2026-07-11 00:22:21
FanDuel,player_points,Chelsea Gray,Over,12.5,102,2026-07-11,2026-07-11T07:21:50Z,2026-07-11 00:22:21
FanDuel,player_points,Chelsea Gray,Under,12.5,-132,2026-07-11,2026-07-11T07:21:50Z,2026-07-11 00:22:21
FanDuel,player_points,DeWanna Bonner,Over,10.5,-118,2026-07-11,2026-07-11T07:21:50Z,2026-07-11 00:22:21
FanDuel,player_points,DeWanna Bonner,Under,10.5,-110,2026-07-11,2026-07-11T07:21:50Z,2026-07-11 00:22:21
FanDuel,player_points,Valeriane Ayayi,Over,9.5,-130,2026-07-11,2026-07-11T07:21:50Z,2026-07-11 00:22:21
FanDuel,player_points,Valeriane Ayayi,Under,9.5,100,2026-07-11,2026-07-11T07:21:50Z,2026-07-11 00:22:21
FanDuel,player_points,A'ja Wilson,Over,24.5,-113,2026-07-11,2026-07-11T07:21:50Z,2026-07-11 00:22:21
FanDuel,player_points,A'ja Wilson,Under,24.5,-115,2026-07-11,2026-07-11T07:21:50Z,2026-07-11 00:22:21
FanDuel,player_points,Jewell Loyd,Over,8.5,-128,2026-07-11,2026-07-11T07:21:50Z,2026-07-11 00:22:21
FanDuel,player_points,Jewell Loyd,Under,8.5,-102,2026-07-11,2026-07-11T07:21:50Z,2026-07-11 00:22:21
FanDuel,player_points,Alyssa Thomas,Over,14.5,100,2026-07-11,2026-07-11T07:21:50Z,2026-07-11 00:22:21
FanDuel,player_points,Alyssa Thomas,Under,14.5,-130,2026-07-11,2026-07-11T07:21:50Z,2026-07-11 00:22:21
FanDuel,player_points,Jackie Young,Over,16.5,-122,2026-07-11,2026-07-11T07:21:50Z,2026-07-11 00:22:21
FanDuel,player_points,Jackie Young,Under,16.5,-106,2026-07-11,2026-07-11T07:21:50Z,2026-07-11 00:22:21
DraftKings,player_points,Breanna Stewart,Over,19.5,-104,2026-07-11,2026-07-11T07:22:12Z,2026-07-11 00:22:21
DraftKings,player_points,Breanna Stewart,Under,19.5,-128,2026-07-11,2026-07-11T07:22:12Z,2026-07-11 00:22:21
DraftKings,player_points,Olivia Miles,Over,17.5,-108,2026-07-11,2026-07-11T07:22:12Z,2026-07-11 00:22:21
DraftKings,player_points,Olivia Miles,Under,17.5,-123,2026-07-11,2026-07-11T07:22:12Z,2026-07-11 00:22:21
DraftKings,player_points,Courtney Williams,Over,16.5,-110,2026-07-11,2026-07-11T07:22:12Z,2026-07-11 00:22:21
DraftKings,player_points,Courtney Williams,Under,16.5,-121,2026-07-11,2026-07-11T07:22:12Z,2026-07-11 00:22:21
