BOOKMAKER,CATEGORY,NAME,OVER_UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE,DATA_PULLED_AT
DraftKings,player_points,Kayla McBride,Over,27.5,-125,2026-07-22,2026-07-22T19:33:09Z,2026-07-22 12:33:26
DraftKings,player_points,Kayla McBride,Under,27.5,-110,2026-07-22,2026-07-22T19:33:09Z,2026-07-22 12:33:26
DraftKings,player_points,Dominique Malonga,Over,21.5,-105,2026-07-22,2026-07-22T19:33:09Z,2026-07-22 12:33:26
DraftKings,player_points,Dominique Malonga,Under,21.5,-130,2026-07-22,2026-07-22T19:33:09Z,2026-07-22 12:33:26
DraftKings,player_points,Natisha Hiedeman,Over,18.5,-105,2026-07-22,2026-07-22T19:33:09Z,2026-07-22 12:33:26
DraftKings,player_points,Natisha Hiedeman,Under,18.5,-130,2026-07-22,2026-07-22T19:33:09Z,2026-07-22 12:33:26
DraftKings,player_points,Olivia Miles,Over,17.5,-105,2026-07-22,2026-07-22T19:33:09Z,2026-07-22 12:33:26
DraftKings,player_points,Olivia Miles,Under,17.5,-130,2026-07-22,2026-07-22T19:33:09Z,2026-07-22 12:33:26
DraftKings,player_points,Natasha Howard,Over,13.5,-135,2026-07-22,2026-07-22T19:33:09Z,2026-07-22 12:33:26
DraftKings,player_points,Natasha Howard,Under,13.5,100,2026-07-22,2026-07-22T19:33:09Z,2026-07-22 12:33:26
DraftKings,player_points,Flau'jae Johnson,Over,12.5,-125,2026-07-22,2026-07-22T19:33:09Z,2026-07-22 12:33:26
DraftKings,player_points,Flau'jae Johnson,Under,12.5,-105,2026-07-22,2026-07-22T19:33:09Z,2026-07-22 12:33:26
DraftKings,player_points,Awa Fam,Over,10.5,-110,2026-07-22,2026-07-22T19:33:09Z,2026-07-22 12:33:26
DraftKings,player_points,Awa Fam,Under,10.5,-125,2026-07-22,2026-07-22T19:33:09Z,2026-07-22 12:33:26
DraftKings,player_points,Courtney Williams,Over,9.5,-125,2026-07-22,2026-07-22T19:33:09Z,2026-07-22 12:33:26
DraftKings,player_points,Courtney Williams,Under,9.5,-110,2026-07-22,2026-07-22T19:33:09Z,2026-07-22 12:33:26
DraftKings,player_points,Napheesa Collier,Over,9.5,-125,2026-07-22,2026-07-22T19:33:09Z,2026-07-22 12:33:26
DraftKings,player_points,Napheesa Collier,Under,9.5,-110,2026-07-22,2026-07-22T19:33:09Z,2026-07-22 12:33:26
DraftKings,player_points,Kahleah Copper,Over,20.5,-120,2026-07-22,2026-07-22T19:33:03Z,2026-07-22 12:33:26
DraftKings,player_points,Kahleah Copper,Under,20.5,-115,2026-07-22,2026-07-22T19:33:03Z,2026-07-22 12:33:26
DraftKings,player_points,Dearica Hamby,Over,17.5,-115,2026-07-22,2026-07-22T19:33:03Z,2026-07-22 12:33:26
DraftKings,player_points,Dearica Hamby,Under,17.5,-115,2026-07-22,2026-07-22T19:33:03Z,2026-07-22 12:33:26
DraftKings,player_points,Nneka Ogwumike,Over,16.5,-125,2026-07-22,2026-07-22T19:33:03Z,2026-07-22 12:33:26
DraftKings,player_points,Nneka Ogwumike,Under,16.5,-105,2026-07-22,2026-07-22T19:33:03Z,2026-07-22 12:33:26
DraftKings,player_points,Alyssa Thomas,Over,12.5,-130,2026-07-22,2026-07-22T19:33:03Z,2026-07-22 12:33:26
DraftKings,player_points,Alyssa Thomas,Under,12.5,100,2026-07-22,2026-07-22T19:33:03Z,2026-07-22 12:33:26
DraftKings,player_points,Rae Burrell,Over,12.5,-115,2026-07-22,2026-07-22T19:33:03Z,2026-07-22 12:33:26
DraftKings,player_points,Rae Burrell,Under,12.5,-115,2026-07-22,2026-07-22T19:33:03Z,2026-07-22 12:33:26
DraftKings,player_points,Monique Akoa Makani,Over,11.5,-120,2026-07-22,2026-07-22T19:33:03Z,2026-07-22 12:33:26
DraftKings,player_points,Monique Akoa Makani,Under,11.5,-110,2026-07-22,2026-07-22T19:33:03Z,2026-07-22 12:33:26
DraftKings,player_points,DeWanna Bonner,Over,9.5,-125,2026-07-22,2026-07-22T19:33:03Z,2026-07-22 12:33:26
DraftKings,player_points,DeWanna Bonner,Under,9.5,-105,2026-07-22,2026-07-22T19:33:03Z,2026-07-22 12:33:26
DraftKings,player_points,Erica Wheeler,Over,7.5,100,2026-07-22,2026-07-22T19:33:03Z,2026-07-22 12:33:26
DraftKings,player_points,Erica Wheeler,Under,7.5,-135,2026-07-22,2026-07-22T19:33:03Z,2026-07-22 12:33:26
DraftKings,player_points,Ariel Atkins,Over,6.5,-110,2026-07-22,2026-07-22T19:33:03Z,2026-07-22 12:33:26
DraftKings,player_points,Ariel Atkins,Under,6.5,-125,2026-07-22,2026-07-22T19:33:03Z,2026-07-22 12:33:26
DraftKings,player_points,Breanna Stewart,Over,21.5,-109,2026-07-22,2026-07-22T19:33:04Z,2026-07-22 12:33:26
DraftKings,player_points,Breanna Stewart,Under,21.5,-122,2026-07-22,2026-07-22T19:33:04Z,2026-07-22 12:33:26
DraftKings,player_points,Sabrina Ionescu,Over,17.5,-103,2026-07-22,2026-07-22T19:33:04Z,2026-07-22 12:33:26
DraftKings,player_points,Sabrina Ionescu,Under,17.5,-128,2026-07-22,2026-07-22T19:33:04Z,2026-07-22 12:33:26
DraftKings,player_points,Sydney Taylor,Over,15.5,-123,2026-07-22,2026-07-22T19:33:04Z,2026-07-22 12:33:26
DraftKings,player_points,Sydney Taylor,Under,15.5,-107,2026-07-22,2026-07-22T19:33:04Z,2026-07-22 12:33:26
DraftKings,player_points,Jonquel Jones,Over,14.5,-117,2026-07-22,2026-07-22T19:33:04Z,2026-07-22 12:33:26
DraftKings,player_points,Jonquel Jones,Under,14.5,-114,2026-07-22,2026-07-22T19:33:04Z,2026-07-22 12:33:26
DraftKings,player_points,Azura Stevens,Over,12.5,-119,2026-07-22,2026-07-22T19:33:04Z,2026-07-22 12:33:26
