BOOKMAKER,CATEGORY,NAME,OVER_UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE,DATA_PULLED_AT
FanDuel,player_points,Jessica Shepard,Over,16.5,104,2026-07-12,2026-07-12T23:21:46Z,2026-07-12 16:21:50
FanDuel,player_points,Jessica Shepard,Under,16.5,-135,2026-07-12,2026-07-12T23:21:46Z,2026-07-12 16:21:50
FanDuel,player_points,Paige Bueckers,Over,20.5,-122,2026-07-12,2026-07-12T23:21:46Z,2026-07-12 16:21:50
FanDuel,player_points,Paige Bueckers,Under,20.5,-106,2026-07-12,2026-07-12T23:21:46Z,2026-07-12 16:21:50
FanDuel,player_points,Sydney Taylor,Over,11.5,-125,2026-07-12,2026-07-12T23:21:46Z,2026-07-12 16:21:50
FanDuel,player_points,Sydney Taylor,Under,11.5,-104,2026-07-12,2026-07-12T23:21:46Z,2026-07-12 16:21:50
FanDuel,player_points,Courtney Vandersloot,Over,9.5,-114,2026-07-12,2026-07-12T23:21:46Z,2026-07-12 16:21:50
FanDuel,player_points,Courtney Vandersloot,Under,9.5,-114,2026-07-12,2026-07-12T23:21:46Z,2026-07-12 16:21:50
FanDuel,player_points,Arike Ogunbowale,Over,17.5,-115,2026-07-12,2026-07-12T23:21:46Z,2026-07-12 16:21:50
FanDuel,player_points,Arike Ogunbowale,Under,17.5,-113,2026-07-12,2026-07-12T23:21:46Z,2026-07-12 16:21:50
FanDuel,player_points,Natasha Cloud,Over,9.5,-122,2026-07-12,2026-07-12T23:21:46Z,2026-07-12 16:21:50
FanDuel,player_points,Natasha Cloud,Under,9.5,-106,2026-07-12,2026-07-12T23:21:46Z,2026-07-12 16:21:50
FanDuel,player_points,Gabriela Jaquez,Over,8.5,104,2026-07-12,2026-07-12T23:21:46Z,2026-07-12 16:21:50
FanDuel,player_points,Gabriela Jaquez,Under,8.5,-135,2026-07-12,2026-07-12T23:21:46Z,2026-07-12 16:21:50
FanDuel,player_points,Azura Stevens,Over,10.5,-104,2026-07-12,2026-07-12T23:21:46Z,2026-07-12 16:21:50
FanDuel,player_points,Azura Stevens,Under,10.5,-125,2026-07-12,2026-07-12T23:21:46Z,2026-07-12 16:21:50
FanDuel,player_points,Kamilla Cardoso,Over,18.5,106,2026-07-12,2026-07-12T23:21:46Z,2026-07-12 16:21:50
