BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE,DATA_PULLED_AT
FanDuel,player_points,Jose Alvarado,Over,8.5,-125,2025-12-06,2025-12-06T21:43:34Z,2025-12-06 13:43:42
FanDuel,player_points,Jose Alvarado,Under,8.5,-102,2025-12-06,2025-12-06T21:43:34Z,2025-12-06 13:43:42
FanDuel,player_points,Derik Queen,Over,14.5,-113,2025-12-06,2025-12-06T21:43:34Z,2025-12-06 13:43:42
FanDuel,player_points,Derik Queen,Under,14.5,-113,2025-12-06,2025-12-06T21:43:34Z,2025-12-06 13:43:42
FanDuel,player_points,Tyrese Martin,Over,7.5,-104,2025-12-06,2025-12-06T21:43:34Z,2025-12-06 13:43:42
FanDuel,player_points,Tyrese Martin,Under,7.5,-122,2025-12-06,2025-12-06T21:43:34Z,2025-12-06 13:43:42
FanDuel,player_points,Noah Clowney,Over,15.5,-115,2025-12-06,2025-12-06T21:43:34Z,2025-12-06 13:43:42
FanDuel,player_points,Noah Clowney,Under,15.5,-111,2025-12-06,2025-12-06T21:43:34Z,2025-12-06 13:43:42
FanDuel,player_points,Danny Wolf,Over,10.5,102,2025-12-06,2025-12-06T21:43:34Z,2025-12-06 13:43:42
FanDuel,player_points,Danny Wolf,Under,10.5,-130,2025-12-06,2025-12-06T21:43:34Z,2025-12-06 13:43:42
FanDuel,player_points,Saddiq Bey,Over,16.5,-113,2025-12-06,2025-12-06T21:43:34Z,2025-12-06 13:43:42
FanDuel,player_points,Saddiq Bey,Under,16.5,-113,2025-12-06,2025-12-06T21:43:34Z,2025-12-06 13:43:42
FanDuel,player_points,Michael Porter Jr,Over,26.5,-115,2025-12-06,2025-12-06T21:43:34Z,2025-12-06 13:43:42
FanDuel,player_points,Michael Porter Jr,Under,26.5,-111,2025-12-06,2025-12-06T21:43:34Z,2025-12-06 13:43:42
FanDuel,player_points,Jeremiah Fears,Over,15.5,-130,2025-12-06,2025-12-06T21:43:34Z,2025-12-06 13:43:42
FanDuel,player_points,Jeremiah Fears,Under,15.5,102,2025-12-06,2025-12-06T21:43:34Z,2025-12-06 13:43:42
