BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE,DATA_PULLED_AT
DraftKings,player_points,Donovan Mitchell,Over,27.5,-107,2026-05-24,2026-05-23T04:02:49Z,2026-05-22 21:05:42
DraftKings,player_points,Donovan Mitchell,Under,27.5,-119,2026-05-24,2026-05-23T04:02:49Z,2026-05-22 21:05:42
DraftKings,player_points,Jalen Brunson,Over,27.5,-104,2026-05-24,2026-05-23T04:02:49Z,2026-05-22 21:05:42
DraftKings,player_points,Jalen Brunson,Under,27.5,-122,2026-05-24,2026-05-23T04:02:49Z,2026-05-22 21:05:42
DraftKings,player_points,James Harden,Over,18.5,-107,2026-05-24,2026-05-23T04:02:49Z,2026-05-22 21:05:42
DraftKings,player_points,James Harden,Under,18.5,-119,2026-05-24,2026-05-23T04:02:49Z,2026-05-22 21:05:42
DraftKings,player_points,Karl-Anthony Towns,Over,17.5,-117,2026-05-24,2026-05-23T04:02:49Z,2026-05-22 21:05:42
DraftKings,player_points,Karl-Anthony Towns,Under,17.5,-109,2026-05-24,2026-05-23T04:02:49Z,2026-05-22 21:05:42
DraftKings,player_points,Evan Mobley,Over,15.5,-117,2026-05-24,2026-05-23T04:02:49Z,2026-05-22 21:05:42
DraftKings,player_points,Evan Mobley,Under,15.5,-109,2026-05-24,2026-05-23T04:02:49Z,2026-05-22 21:05:42
DraftKings,player_points,OG Anunoby,Over,15.5,-104,2026-05-24,2026-05-23T04:02:49Z,2026-05-22 21:05:42
DraftKings,player_points,OG Anunoby,Under,15.5,-123,2026-05-24,2026-05-23T04:02:49Z,2026-05-22 21:05:42
DraftKings,player_points,Mikal Bridges,Over,13.5,-105,2026-05-24,2026-05-23T04:02:49Z,2026-05-22 21:05:42
DraftKings,player_points,Mikal Bridges,Under,13.5,-122,2026-05-24,2026-05-23T04:02:49Z,2026-05-22 21:05:42
DraftKings,player_points,Josh Hart,Over,12.5,-118,2026-05-24,2026-05-23T04:02:49Z,2026-05-22 21:05:42
DraftKings,player_points,Josh Hart,Under,12.5,-108,2026-05-24,2026-05-23T04:02:49Z,2026-05-22 21:05:42
DraftKings,player_points,Jarrett Allen,Over,12.5,100,2026-05-24,2026-05-23T04:02:49Z,2026-05-22 21:05:42
DraftKings,player_points,Jarrett Allen,Under,12.5,-127,2026-05-24,2026-05-23T04:02:49Z,2026-05-22 21:05:42
DraftKings,player_points,Max Strus,Over,9.5,102,2026-05-24,2026-05-23T04:02:49Z,2026-05-22 21:05:42
DraftKings,player_points,Max Strus,Under,9.5,-131,2026-05-24,2026-05-23T04:02:49Z,2026-05-22 21:05:42
DraftKings,player_points,Sam Merrill,Over,8.5,-114,2026-05-24,2026-05-23T04:02:49Z,2026-05-22 21:05:42
DraftKings,player_points,Sam Merrill,Under,8.5,-112,2026-05-24,2026-05-23T04:02:49Z,2026-05-22 21:05:42
DraftKings,player_points,Miles McBride,Over,5.5,-124,2026-05-24,2026-05-23T04:02:49Z,2026-05-22 21:05:42
DraftKings,player_points,Miles McBride,Under,5.5,-103,2026-05-24,2026-05-23T04:02:49Z,2026-05-22 21:05:42
DraftKings,player_points,Dennis Schroder,Over,5.5,-119,2026-05-24,2026-05-23T04:02:49Z,2026-05-22 21:05:42
DraftKings,player_points,Dennis Schroder,Under,5.5,-107,2026-05-24,2026-05-23T04:02:49Z,2026-05-22 21:05:42
DraftKings,player_points,Mitchell Robinson,Over,4.5,114,2026-05-24,2026-05-23T04:02:49Z,2026-05-22 21:05:42
DraftKings,player_points,Mitchell Robinson,Under,4.5,-146,2026-05-24,2026-05-23T04:02:49Z,2026-05-22 21:05:42
DraftKings,player_points,Dean Wade,Over,3.5,-124,2026-05-24,2026-05-23T04:02:49Z,2026-05-22 21:05:42
DraftKings,player_points,Dean Wade,Under,3.5,-103,2026-05-24,2026-05-23T04:02:49Z,2026-05-22 21:05:42
DraftKings,player_points,Shai Gilgeous-Alexander,Over,29.5,-106,2026-05-25,2026-05-23T04:05:44Z,2026-05-22 21:05:42
DraftKings,player_points,Shai Gilgeous-Alexander,Under,29.5,-121,2026-05-25,2026-05-23T04:05:44Z,2026-05-22 21:05:42
DraftKings,player_points,Victor Wembanyama,Over,25.5,-120,2026-05-25,2026-05-23T04:05:44Z,2026-05-22 21:05:42
DraftKings,player_points,Victor Wembanyama,Under,25.5,-106,2026-05-25,2026-05-23T04:05:44Z,2026-05-22 21:05:42
DraftKings,player_points,Stephon Castle,Over,16.5,-119,2026-05-25,2026-05-23T04:05:44Z,2026-05-22 21:05:42
DraftKings,player_points,Stephon Castle,Under,16.5,-107,2026-05-25,2026-05-23T04:05:44Z,2026-05-22 21:05:42
DraftKings,player_points,Devin Vassell,Over,14.5,-112,2026-05-25,2026-05-23T04:05:44Z,2026-05-22 21:05:42
DraftKings,player_points,Devin Vassell,Under,14.5,-114,2026-05-25,2026-05-23T04:05:44Z,2026-05-22 21:05:42
DraftKings,player_points,Jalen Williams,Over,13.5,-125,2026-05-25,2026-05-23T04:05:44Z,2026-05-22 21:05:42
DraftKings,player_points,Jalen Williams,Under,13.5,-102,2026-05-25,2026-05-23T04:05:44Z,2026-05-22 21:05:42
DraftKings,player_points,De'Aaron Fox,Over,13.5,-119,2026-05-25,2026-05-23T04:05:44Z,2026-05-22 21:05:42
DraftKings,player_points,De'Aaron Fox,Under,13.5,-107,2026-05-25,2026-05-23T04:05:44Z,2026-05-22 21:05:42
DraftKings,player_points,Chet Holmgren,Over,13.5,-110,2026-05-25,2026-05-23T04:05:44Z,2026-05-22 21:05:42
DraftKings,player_points,Chet Holmgren,Under,13.5,-116,2026-05-25,2026-05-23T04:05:44Z,2026-05-22 21:05:42
DraftKings,player_points,Dylan Harper,Over,10.5,-109,2026-05-25,2026-05-23T04:05:44Z,2026-05-22 21:05:42
DraftKings,player_points,Dylan Harper,Under,10.5,-117,2026-05-25,2026-05-23T04:05:44Z,2026-05-22 21:05:42
