BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE,DATA_PULLED_AT
PrizePicks,player_points,Gary Trent Jr,Over,26.5,-137,2026-03-29,2026-03-29T20:58:20Z,2026-03-29 13:58:50
PrizePicks,player_points,Gary Trent Jr,Under,26.5,-137,2026-03-29,2026-03-29T20:58:20Z,2026-03-29 13:58:50
PrizePicks,player_points,Kawhi Leonard,Over,25.5,-137,2026-03-29,2026-03-29T20:58:20Z,2026-03-29 13:58:50
PrizePicks,player_points,Kawhi Leonard,Under,25.5,-137,2026-03-29,2026-03-29T20:58:20Z,2026-03-29 13:58:50
PrizePicks,player_points,Darius Garland,Over,22.5,-137,2026-03-29,2026-03-29T20:58:20Z,2026-03-29 13:58:50
PrizePicks,player_points,Darius Garland,Under,22.5,-137,2026-03-29,2026-03-29T20:58:20Z,2026-03-29 13:58:50
PrizePicks,player_points,Taurean Prince,Over,14.5,-137,2026-03-29,2026-03-29T20:58:20Z,2026-03-29 13:58:50
PrizePicks,player_points,Taurean Prince,Under,14.5,-137,2026-03-29,2026-03-29T20:58:20Z,2026-03-29 13:58:50
PrizePicks,player_points,Pete Nance,Over,10.5,-137,2026-03-29,2026-03-29T20:58:20Z,2026-03-29 13:58:50
PrizePicks,player_points,Pete Nance,Under,10.5,-137,2026-03-29,2026-03-29T20:58:20Z,2026-03-29 13:58:50
PrizePicks,player_points,Jericho Sims,Over,7.5,-137,2026-03-29,2026-03-29T20:58:20Z,2026-03-29 13:58:50
PrizePicks,player_points,Jericho Sims,Under,7.5,-137,2026-03-29,2026-03-29T20:58:20Z,2026-03-29 13:58:50
PrizePicks,player_points,Andre Jackson Jr,Over,6.5,-137,2026-03-29,2026-03-29T20:58:20Z,2026-03-29 13:58:50
PrizePicks,player_points,Andre Jackson Jr,Under,6.5,-137,2026-03-29,2026-03-29T20:58:20Z,2026-03-29 13:58:50
PrizePicks,player_points,Brook Lopez,Over,5.5,-137,2026-03-29,2026-03-29T20:58:20Z,2026-03-29 13:58:50
PrizePicks,player_points,Brook Lopez,Under,5.5,-137,2026-03-29,2026-03-29T20:58:20Z,2026-03-29 13:58:50
PrizePicks,player_points,Bam Adebayo,Over,23.5,-137,2026-03-29,2026-03-29T20:58:25Z,2026-03-29 13:58:50
PrizePicks,player_points,Bam Adebayo,Under,23.5,-137,2026-03-29,2026-03-29T20:58:25Z,2026-03-29 13:58:50
PrizePicks,player_points,Pascal Siakam,Over,23.5,-137,2026-03-29,2026-03-29T20:58:25Z,2026-03-29 13:58:50
PrizePicks,player_points,Pascal Siakam,Under,23.5,-137,2026-03-29,2026-03-29T20:58:25Z,2026-03-29 13:58:50
PrizePicks,player_points,Tyler Herro,Over,23.0,-137,2026-03-29,2026-03-29T20:58:25Z,2026-03-29 13:58:50
PrizePicks,player_points,Tyler Herro,Under,23.0,-137,2026-03-29,2026-03-29T20:58:25Z,2026-03-29 13:58:50
PrizePicks,player_points,Andrew Nembhard,Over,15.5,-137,2026-03-29,2026-03-29T20:58:25Z,2026-03-29 13:58:50
PrizePicks,player_points,Andrew Nembhard,Under,15.5,-137,2026-03-29,2026-03-29T20:58:25Z,2026-03-29 13:58:50
PrizePicks,player_points,Andrew Wiggins,Over,14.5,-137,2026-03-29,2026-03-29T20:58:25Z,2026-03-29 13:58:50
PrizePicks,player_points,Andrew Wiggins,Under,14.5,-137,2026-03-29,2026-03-29T20:58:25Z,2026-03-29 13:58:50
PrizePicks,player_points,Jaime Jaquez Jr,Over,14.5,-137,2026-03-29,2026-03-29T20:58:25Z,2026-03-29 13:58:50
PrizePicks,player_points,Jaime Jaquez Jr,Under,14.5,-137,2026-03-29,2026-03-29T20:58:25Z,2026-03-29 13:58:50
PrizePicks,player_points,Pelle Larsson,Over,12.5,-137,2026-03-29,2026-03-29T20:58:25Z,2026-03-29 13:58:50
PrizePicks,player_points,Pelle Larsson,Under,12.5,-137,2026-03-29,2026-03-29T20:58:25Z,2026-03-29 13:58:50
PrizePicks,player_points,Kel'el Ware,Over,9.5,-137,2026-03-29,2026-03-29T20:58:25Z,2026-03-29 13:58:50
PrizePicks,player_points,Kel'el Ware,Under,9.5,-137,2026-03-29,2026-03-29T20:58:25Z,2026-03-29 13:58:50
PrizePicks,player_points,Jay Huff,Over,9.5,-137,2026-03-29,2026-03-29T20:58:25Z,2026-03-29 13:58:50
PrizePicks,player_points,Jay Huff,Under,9.5,-137,2026-03-29,2026-03-29T20:58:25Z,2026-03-29 13:58:50
PrizePicks,player_points,Ethan Thompson,Over,9.5,-137,2026-03-29,2026-03-29T20:58:25Z,2026-03-29 13:58:50
PrizePicks,player_points,Ethan Thompson,Under,9.5,-137,2026-03-29,2026-03-29T20:58:25Z,2026-03-29 13:58:50
PrizePicks,player_points,Quenton Jackson,Over,9.5,-137,2026-03-29,2026-03-29T20:58:25Z,2026-03-29 13:58:50
PrizePicks,player_points,Quenton Jackson,Under,9.5,-137,2026-03-29,2026-03-29T20:58:25Z,2026-03-29 13:58:50
PrizePicks,player_points,Davion Mitchell,Over,9.0,-137,2026-03-29,2026-03-29T20:58:25Z,2026-03-29 13:58:50
PrizePicks,player_points,Davion Mitchell,Under,9.0,-137,2026-03-29,2026-03-29T20:58:25Z,2026-03-29 13:58:50
PrizePicks,player_points,Ben Sheppard,Over,7.5,-137,2026-03-29,2026-03-29T20:58:25Z,2026-03-29 13:58:50
PrizePicks,player_points,Ben Sheppard,Under,7.5,-137,2026-03-29,2026-03-29T20:58:25Z,2026-03-29 13:58:50
PrizePicks,player_points,Jalen Slawson,Over,7.5,-137,2026-03-29,2026-03-29T20:58:25Z,2026-03-29 13:58:50
PrizePicks,player_points,Jalen Slawson,Under,7.5,-137,2026-03-29,2026-03-29T20:58:25Z,2026-03-29 13:58:50
PrizePicks,player_points,LaMelo Ball,Over,19.5,-137,2026-03-29,2026-03-29T20:58:31Z,2026-03-29 13:58:50
PrizePicks,player_points,LaMelo Ball,Under,19.5,-137,2026-03-29,2026-03-29T20:58:31Z,2026-03-29 13:58:50
PrizePicks,player_points,Brandon Miller,Over,19.0,-137,2026-03-29,2026-03-29T20:58:31Z,2026-03-29 13:58:50
PrizePicks,player_points,Brandon Miller,Under,19.0,-137,2026-03-29,2026-03-29T20:58:31Z,2026-03-29 13:58:50
PrizePicks,player_points,Kon Knueppel,Over,17.5,-137,2026-03-29,2026-03-29T20:58:31Z,2026-03-29 13:58:50
PrizePicks,player_points,Kon Knueppel,Under,17.5,-137,2026-03-29,2026-03-29T20:58:31Z,2026-03-29 13:58:50
PrizePicks,player_points,Miles Bridges,Over,14.5,-137,2026-03-29,2026-03-29T20:58:31Z,2026-03-29 13:58:50
