BOOKMAKER,CATEGORY,NAME,OVER_UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE,DATA_PULLED_AT
Betr DFS,player_points,Breanna Stewart,Over,19.5,-137,2026-07-11,2026-07-11T07:22:19Z,2026-07-11 00:22:29
Betr DFS,player_points,Breanna Stewart,Under,19.5,-137,2026-07-11,2026-07-11T07:22:19Z,2026-07-11 00:22:29
Betr DFS,player_points,Sabrina Ionescu,Over,14.5,-137,2026-07-11,2026-07-11T07:22:19Z,2026-07-11 00:22:29
Betr DFS,player_points,Sabrina Ionescu,Under,14.5,-137,2026-07-11,2026-07-11T07:22:19Z,2026-07-11 00:22:29
Betr DFS,player_points,Jonquel Jones,Over,14.5,-137,2026-07-11,2026-07-11T07:22:19Z,2026-07-11 00:22:29
Betr DFS,player_points,Jonquel Jones,Under,14.5,-137,2026-07-11,2026-07-11T07:22:19Z,2026-07-11 00:22:29
Betr DFS,player_points,Marine Johannes,Over,7.5,-137,2026-07-11,2026-07-11T07:22:19Z,2026-07-11 00:22:29
Betr DFS,player_points,Marine Johannes,Under,7.5,-137,2026-07-11,2026-07-11T07:22:19Z,2026-07-11 00:22:29
Betr DFS,player_points,Pauline Astier,Over,9.5,-137,2026-07-11,2026-07-11T07:22:19Z,2026-07-11 00:22:29
Betr DFS,player_points,Pauline Astier,Under,9.5,-137,2026-07-11,2026-07-11T07:22:19Z,2026-07-11 00:22:29
Betr DFS,player_points,Nia Coffey,Over,8.5,-137,2026-07-11,2026-07-11T07:22:19Z,2026-07-11 00:22:29
Betr DFS,player_points,Natasha Howard,Over,14.5,-137,2026-07-11,2026-07-11T07:22:19Z,2026-07-11 00:22:29
Betr DFS,player_points,Natasha Howard,Under,14.5,-137,2026-07-11,2026-07-11T07:22:19Z,2026-07-11 00:22:29
Betr DFS,player_points,Kayla McBride,Over,14.5,-137,2026-07-11,2026-07-11T07:22:19Z,2026-07-11 00:22:29
Betr DFS,player_points,Kayla McBride,Under,14.5,-137,2026-07-11,2026-07-11T07:22:19Z,2026-07-11 00:22:29
Betr DFS,player_points,Olivia Miles,Over,17.5,-137,2026-07-11,2026-07-11T07:22:19Z,2026-07-11 00:22:29
Betr DFS,player_points,Olivia Miles,Under,17.5,-137,2026-07-11,2026-07-11T07:22:19Z,2026-07-11 00:22:29
Betr DFS,player_points,Emily Engstler,Over,8.5,-137,2026-07-11,2026-07-11T07:22:18Z,2026-07-11 00:22:29
Betr DFS,player_points,Emily Engstler,Under,8.5,-137,2026-07-11,2026-07-11T07:22:18Z,2026-07-11 00:22:29
Betr DFS,player_points,Megan Gustafson,Over,12.5,-137,2026-07-11,2026-07-11T07:22:18Z,2026-07-11 00:22:29
Betr DFS,player_points,Megan Gustafson,Under,12.5,-137,2026-07-11,2026-07-11T07:22:18Z,2026-07-11 00:22:29
Betr DFS,player_points,Bridget Carleton,Over,13.5,-137,2026-07-11,2026-07-11T07:22:18Z,2026-07-11 00:22:29
Betr DFS,player_points,Bridget Carleton,Under,13.5,-137,2026-07-11,2026-07-11T07:22:18Z,2026-07-11 00:22:29
Betr DFS,player_points,Carla Leite,Over,14.5,-137,2026-07-11,2026-07-11T07:22:18Z,2026-07-11 00:22:29
Betr DFS,player_points,Carla Leite,Under,14.5,-137,2026-07-11,2026-07-11T07:22:18Z,2026-07-11 00:22:29
Betr DFS,player_points,Jordin Canada,Over,11.5,-137,2026-07-11,2026-07-11T07:22:18Z,2026-07-11 00:22:29
Betr DFS,player_points,Jordin Canada,Under,11.5,-137,2026-07-11,2026-07-11T07:22:18Z,2026-07-11 00:22:29
Betr DFS,player_points,Allisha Gray,Over,18.5,-137,2026-07-11,2026-07-11T07:22:18Z,2026-07-11 00:22:29
Betr DFS,player_points,Allisha Gray,Under,18.5,-137,2026-07-11,2026-07-11T07:22:18Z,2026-07-11 00:22:29
Betr DFS,player_points,Naz Hillmon,Over,7.5,-137,2026-07-11,2026-07-11T07:22:18Z,2026-07-11 00:22:29
Betr DFS,player_points,Naz Hillmon,Under,7.5,-137,2026-07-11,2026-07-11T07:22:18Z,2026-07-11 00:22:29
Betr DFS,player_points,Rhyne Howard,Over,18.5,-137,2026-07-11,2026-07-11T07:22:18Z,2026-07-11 00:22:29
