BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE,DATA_PULLED_AT
PrizePicks,player_points,Kelly Oubre Jr,Over,18.5,-137,2026-03-10,2026-03-10T20:41:07Z,2026-03-10 13:41:50
PrizePicks,player_points,Kelly Oubre Jr,Under,18.5,-137,2026-03-10,2026-03-10T20:41:07Z,2026-03-10 13:41:50
PrizePicks,player_points,Quentin Grimes,Over,18.5,-137,2026-03-10,2026-03-10T20:41:07Z,2026-03-10 13:41:50
PrizePicks,player_points,Quentin Grimes,Under,18.5,-137,2026-03-10,2026-03-10T20:41:07Z,2026-03-10 13:41:50
PrizePicks,player_points,VJ Edgecombe,Over,18.5,-137,2026-03-10,2026-03-10T20:41:07Z,2026-03-10 13:41:50
PrizePicks,player_points,VJ Edgecombe,Under,18.5,-137,2026-03-10,2026-03-10T20:41:07Z,2026-03-10 13:41:50
PrizePicks,player_points,Ty Jerome,Over,16.5,-137,2026-03-10,2026-03-10T20:41:07Z,2026-03-10 13:41:50
PrizePicks,player_points,Ty Jerome,Under,16.5,-137,2026-03-10,2026-03-10T20:41:07Z,2026-03-10 13:41:50
PrizePicks,player_points,G.G. Jackson,Over,13.5,-137,2026-03-10,2026-03-10T20:41:07Z,2026-03-10 13:41:50
PrizePicks,player_points,G.G. Jackson,Under,13.5,-137,2026-03-10,2026-03-10T20:41:07Z,2026-03-10 13:41:50
PrizePicks,player_points,Jaylen Wells,Over,13.5,-137,2026-03-10,2026-03-10T20:41:07Z,2026-03-10 13:41:50
PrizePicks,player_points,Jaylen Wells,Under,13.5,-137,2026-03-10,2026-03-10T20:41:07Z,2026-03-10 13:41:50
PrizePicks,player_points,Dominick Barlow,Over,9.5,-137,2026-03-10,2026-03-10T20:41:07Z,2026-03-10 13:41:50
PrizePicks,player_points,Dominick Barlow,Under,9.5,-137,2026-03-10,2026-03-10T20:41:07Z,2026-03-10 13:41:50
PrizePicks,player_points,Olivier-Maxence Prosper,Over,9.5,-137,2026-03-10,2026-03-10T20:41:07Z,2026-03-10 13:41:50
PrizePicks,player_points,Olivier-Maxence Prosper,Under,9.5,-137,2026-03-10,2026-03-10T20:41:07Z,2026-03-10 13:41:50
PrizePicks,player_points,Adem Bona,Over,8.5,-137,2026-03-10,2026-03-10T20:41:07Z,2026-03-10 13:41:50
PrizePicks,player_points,Adem Bona,Under,8.5,-137,2026-03-10,2026-03-10T20:41:07Z,2026-03-10 13:41:50
PrizePicks,player_points,Cam Spencer,Over,8.5,-137,2026-03-10,2026-03-10T20:41:07Z,2026-03-10 13:41:50
PrizePicks,player_points,Cam Spencer,Under,8.5,-137,2026-03-10,2026-03-10T20:41:07Z,2026-03-10 13:41:50
PrizePicks,player_points,Cooper Flagg,Over,14.5,-137,2026-03-10,2026-03-10T20:41:12Z,2026-03-10 13:41:50
PrizePicks,player_points,Jalen Johnson,Over,22.5,-137,2026-03-10,2026-03-10T20:41:12Z,2026-03-10 13:41:50
PrizePicks,player_points,Jalen Johnson,Under,22.5,-137,2026-03-10,2026-03-10T20:41:12Z,2026-03-10 13:41:50
PrizePicks,player_points,Cooper Flagg,Over,20.5,-137,2026-03-10,2026-03-10T20:41:12Z,2026-03-10 13:41:50
PrizePicks,player_points,Cooper Flagg,Under,20.5,-137,2026-03-10,2026-03-10T20:41:12Z,2026-03-10 13:41:50
PrizePicks,player_points,Nickeil Alexander-Walker,Over,18.0,-137,2026-03-10,2026-03-10T20:41:12Z,2026-03-10 13:41:50
PrizePicks,player_points,Nickeil Alexander-Walker,Under,18.0,-137,2026-03-10,2026-03-10T20:41:12Z,2026-03-10 13:41:50
PrizePicks,player_points,C.J. McCollum,Over,17.5,-137,2026-03-10,2026-03-10T20:41:12Z,2026-03-10 13:41:50
PrizePicks,player_points,C.J. McCollum,Under,17.5,-137,2026-03-10,2026-03-10T20:41:12Z,2026-03-10 13:41:50
PrizePicks,player_points,Onyeka Okongwu,Over,15.5,-137,2026-03-10,2026-03-10T20:41:12Z,2026-03-10 13:41:50
PrizePicks,player_points,Onyeka Okongwu,Under,15.5,-137,2026-03-10,2026-03-10T20:41:12Z,2026-03-10 13:41:50
PrizePicks,player_points,Jonathan Kuminga,Over,13.5,-137,2026-03-10,2026-03-10T20:41:12Z,2026-03-10 13:41:50
PrizePicks,player_points,Jonathan Kuminga,Under,13.5,-137,2026-03-10,2026-03-10T20:41:12Z,2026-03-10 13:41:50
PrizePicks,player_points,P.J. Washington,Over,12.5,-137,2026-03-10,2026-03-10T20:41:12Z,2026-03-10 13:41:50
PrizePicks,player_points,P.J. Washington,Under,12.5,-137,2026-03-10,2026-03-10T20:41:12Z,2026-03-10 13:41:50
PrizePicks,player_points,Naji Marshall,Over,12.5,-137,2026-03-10,2026-03-10T20:41:12Z,2026-03-10 13:41:50
PrizePicks,player_points,Naji Marshall,Under,12.5,-137,2026-03-10,2026-03-10T20:41:12Z,2026-03-10 13:41:50
PrizePicks,player_points,Dyson Daniels,Over,11.5,-137,2026-03-10,2026-03-10T20:41:12Z,2026-03-10 13:41:50
PrizePicks,player_points,Dyson Daniels,Under,11.5,-137,2026-03-10,2026-03-10T20:41:12Z,2026-03-10 13:41:50
PrizePicks,player_points,Max Christie,Over,11.5,-137,2026-03-10,2026-03-10T20:41:12Z,2026-03-10 13:41:50
PrizePicks,player_points,Max Christie,Under,11.5,-137,2026-03-10,2026-03-10T20:41:12Z,2026-03-10 13:41:50
PrizePicks,player_points,Brandon Williams,Over,11.5,-137,2026-03-10,2026-03-10T20:41:12Z,2026-03-10 13:41:50
PrizePicks,player_points,Brandon Williams,Under,11.5,-137,2026-03-10,2026-03-10T20:41:12Z,2026-03-10 13:41:50
PrizePicks,player_points,Khris Middleton,Over,9.5,-137,2026-03-10,2026-03-10T20:41:12Z,2026-03-10 13:41:50
PrizePicks,player_points,Khris Middleton,Under,9.5,-137,2026-03-10,2026-03-10T20:41:12Z,2026-03-10 13:41:50
PrizePicks,player_points,Klay Thompson,Over,9.5,-137,2026-03-10,2026-03-10T20:41:12Z,2026-03-10 13:41:50
PrizePicks,player_points,Klay Thompson,Under,9.5,-137,2026-03-10,2026-03-10T20:41:12Z,2026-03-10 13:41:50
PrizePicks,player_points,Daniel Gafford,Over,8.5,-137,2026-03-10,2026-03-10T20:41:12Z,2026-03-10 13:41:50
PrizePicks,player_points,Daniel Gafford,Under,8.5,-137,2026-03-10,2026-03-10T20:41:12Z,2026-03-10 13:41:50
PrizePicks,player_points,Jock Landale,Over,8.5,-137,2026-03-10,2026-03-10T20:41:12Z,2026-03-10 13:41:50
PrizePicks,player_points,Jock Landale,Under,8.5,-137,2026-03-10,2026-03-10T20:41:12Z,2026-03-10 13:41:50
PrizePicks,player_points,Cade Cunningham,Over,25.5,-137,2026-03-10,2026-03-10T20:41:49Z,2026-03-10 13:41:50
PrizePicks,player_points,Cade Cunningham,Under,25.5,-137,2026-03-10,2026-03-10T20:41:49Z,2026-03-10 13:41:50
PrizePicks,player_points,Michael Porter Jr,Over,22.5,-137,2026-03-10,2026-03-10T20:41:49Z,2026-03-10 13:41:50
PrizePicks,player_points,Michael Porter Jr,Under,22.5,-137,2026-03-10,2026-03-10T20:41:49Z,2026-03-10 13:41:50
PrizePicks,player_points,Jalen Duren,Over,17.5,-137,2026-03-10,2026-03-10T20:41:49Z,2026-03-10 13:41:50
PrizePicks,player_points,Jalen Duren,Under,17.5,-137,2026-03-10,2026-03-10T20:41:49Z,2026-03-10 13:41:50
PrizePicks,player_points,Tobias Harris,Over,13.5,-137,2026-03-10,2026-03-10T20:41:49Z,2026-03-10 13:41:50
PrizePicks,player_points,Tobias Harris,Under,13.5,-137,2026-03-10,2026-03-10T20:41:49Z,2026-03-10 13:41:50
PrizePicks,player_points,Noah Clowney,Over,11.5,-137,2026-03-10,2026-03-10T20:41:49Z,2026-03-10 13:41:50
PrizePicks,player_points,Noah Clowney,Under,11.5,-137,2026-03-10,2026-03-10T20:41:49Z,2026-03-10 13:41:50
PrizePicks,player_points,Duncan Robinson,Over,10.5,-137,2026-03-10,2026-03-10T20:41:49Z,2026-03-10 13:41:50
PrizePicks,player_points,Duncan Robinson,Under,10.5,-137,2026-03-10,2026-03-10T20:41:49Z,2026-03-10 13:41:50
PrizePicks,player_points,Nicolas Claxton,Over,10.5,-137,2026-03-10,2026-03-10T20:41:49Z,2026-03-10 13:41:50
PrizePicks,player_points,Nicolas Claxton,Under,10.5,-137,2026-03-10,2026-03-10T20:41:49Z,2026-03-10 13:41:50
PrizePicks,player_points,Nolan Traore,Over,10.5,-137,2026-03-10,2026-03-10T20:41:49Z,2026-03-10 13:41:50
PrizePicks,player_points,Nolan Traore,Under,10.5,-137,2026-03-10,2026-03-10T20:41:49Z,2026-03-10 13:41:50
PrizePicks,player_points,Nolan Traore,Over,10.0,-137,2026-03-10,2026-03-10T20:41:49Z,2026-03-10 13:41:50
PrizePicks,player_points,Nolan Traore,Under,10.0,-137,2026-03-10,2026-03-10T20:41:49Z,2026-03-10 13:41:50
PrizePicks,player_points,Isaiah Stewart II,Over,8.5,-137,2026-03-10,2026-03-10T20:41:49Z,2026-03-10 13:41:50
PrizePicks,player_points,Isaiah Stewart II,Under,8.5,-137,2026-03-10,2026-03-10T20:41:49Z,2026-03-10 13:41:50
PrizePicks,player_points,Danny Wolf,Over,8.5,-137,2026-03-10,2026-03-10T20:41:49Z,2026-03-10 13:41:50
PrizePicks,player_points,Danny Wolf,Under,8.5,-137,2026-03-10,2026-03-10T20:41:49Z,2026-03-10 13:41:50
PrizePicks,player_points,Ron Holland,Over,7.5,-137,2026-03-10,2026-03-10T20:41:49Z,2026-03-10 13:41:50
PrizePicks,player_points,Ron Holland,Under,7.5,-137,2026-03-10,2026-03-10T20:41:49Z,2026-03-10 13:41:50
PrizePicks,player_points,Drake Powell,Over,7.0,-137,2026-03-10,2026-03-10T20:41:49Z,2026-03-10 13:41:50
PrizePicks,player_points,Drake Powell,Under,7.0,-137,2026-03-10,2026-03-10T20:41:49Z,2026-03-10 13:41:50
PrizePicks,player_points,Kevin Huerter,Over,6.5,-137,2026-03-10,2026-03-10T20:41:49Z,2026-03-10 13:41:50
PrizePicks,player_points,Kevin Huerter,Under,6.5,-137,2026-03-10,2026-03-10T20:41:49Z,2026-03-10 13:41:50
PrizePicks,player_points,Tyler Herro,Over,25.5,-137,2026-03-10,2026-03-10T20:41:48Z,2026-03-10 13:41:50
PrizePicks,player_points,Tyler Herro,Under,25.5,-137,2026-03-10,2026-03-10T20:41:48Z,2026-03-10 13:41:50
PrizePicks,player_points,Bam Adebayo,Over,23.5,-137,2026-03-10,2026-03-10T20:41:48Z,2026-03-10 13:41:50
PrizePicks,player_points,Bam Adebayo,Under,23.5,-137,2026-03-10,2026-03-10T20:41:48Z,2026-03-10 13:41:50
PrizePicks,player_points,Jaime Jaquez Jr,Over,18.5,-137,2026-03-10,2026-03-10T20:41:48Z,2026-03-10 13:41:50
PrizePicks,player_points,Jaime Jaquez Jr,Under,18.5,-137,2026-03-10,2026-03-10T20:41:48Z,2026-03-10 13:41:50
PrizePicks,player_points,Tre Johnson,Over,13.5,-137,2026-03-10,2026-03-10T20:41:48Z,2026-03-10 13:41:50
PrizePicks,player_points,Tre Johnson,Under,13.5,-137,2026-03-10,2026-03-10T20:41:48Z,2026-03-10 13:41:50
PrizePicks,player_points,Pelle Larsson,Over,13.5,-137,2026-03-10,2026-03-10T20:41:48Z,2026-03-10 13:41:50
PrizePicks,player_points,Pelle Larsson,Under,13.5,-137,2026-03-10,2026-03-10T20:41:48Z,2026-03-10 13:41:50
PrizePicks,player_points,Will Riley,Over,13.0,-137,2026-03-10,2026-03-10T20:41:48Z,2026-03-10 13:41:50
PrizePicks,player_points,Will Riley,Under,13.0,-137,2026-03-10,2026-03-10T20:41:48Z,2026-03-10 13:41:50
PrizePicks,player_points,Bilal Coulibaly,Over,11.5,-137,2026-03-10,2026-03-10T20:41:48Z,2026-03-10 13:41:50
PrizePicks,player_points,Bilal Coulibaly,Under,11.5,-137,2026-03-10,2026-03-10T20:41:48Z,2026-03-10 13:41:50
PrizePicks,player_points,Alex Sarr,Over,10.5,-137,2026-03-10,2026-03-10T20:41:48Z,2026-03-10 13:41:50
