BOOKMAKER,CATEGORY,NAME,OVER_UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE,DATA_PULLED_AT
FanDuel,player_points,Erica Wheeler,Over,9.5,-114,2026-08-02,2026-08-02T19:40:27Z,2026-08-02 12:41:30
FanDuel,player_points,Erica Wheeler,Under,9.5,-115,2026-08-02,2026-08-02T19:40:27Z,2026-08-02 12:41:30
FanDuel,player_points,Cameron Brink,Over,11.5,-104,2026-08-02,2026-08-02T19:40:27Z,2026-08-02 12:41:30
FanDuel,player_points,Cameron Brink,Under,11.5,-125,2026-08-02,2026-08-02T19:40:27Z,2026-08-02 12:41:30
FanDuel,player_points,Carla Leite,Over,16.5,-115,2026-08-02,2026-08-02T19:40:27Z,2026-08-02 12:41:30
FanDuel,player_points,Carla Leite,Under,16.5,-113,2026-08-02,2026-08-02T19:40:27Z,2026-08-02 12:41:30
FanDuel,player_points,Megan DiLeo,Over,14.5,-114,2026-08-02,2026-08-02T19:40:27Z,2026-08-02 12:41:30
FanDuel,player_points,Megan DiLeo,Under,14.5,-114,2026-08-02,2026-08-02T19:40:27Z,2026-08-02 12:41:30
FanDuel,player_points,Rae Burrell,Over,15.5,-110,2026-08-02,2026-08-02T19:40:27Z,2026-08-02 12:41:30
FanDuel,player_points,Rae Burrell,Under,15.5,-118,2026-08-02,2026-08-02T19:40:27Z,2026-08-02 12:41:30
FanDuel,player_points,Emily Engstler,Over,9.5,-110,2026-08-02,2026-08-02T19:40:27Z,2026-08-02 12:41:30
FanDuel,player_points,Emily Engstler,Under,9.5,-118,2026-08-02,2026-08-02T19:40:27Z,2026-08-02 12:41:30
FanDuel,player_points,Dearica Hamby,Over,15.5,-132,2026-08-02,2026-08-02T19:40:27Z,2026-08-02 12:41:30
FanDuel,player_points,Dearica Hamby,Under,15.5,102,2026-08-02,2026-08-02T19:40:27Z,2026-08-02 12:41:30
FanDuel,player_points,Nneka Ogwumike,Over,18.5,-110,2026-08-02,2026-08-02T19:40:27Z,2026-08-02 12:41:30
FanDuel,player_points,Nneka Ogwumike,Under,18.5,-118,2026-08-02,2026-08-02T19:40:27Z,2026-08-02 12:41:30
FanDuel,player_points,Bridget Carleton,Over,14.5,100,2026-08-02,2026-08-02T19:40:27Z,2026-08-02 12:41:30
FanDuel,player_points,Bridget Carleton,Under,14.5,-130,2026-08-02,2026-08-02T19:40:27Z,2026-08-02 12:41:30
FanDuel,player_points,Ariel Atkins,Over,10.5,-122,2026-08-02,2026-08-02T19:40:27Z,2026-08-02 12:41:30
FanDuel,player_points,Ariel Atkins,Under,10.5,-106,2026-08-02,2026-08-02T19:40:27Z,2026-08-02 12:41:30
FanDuel,player_points,Paige Bueckers,Over,21.5,-108,2026-08-02,2026-08-02T19:40:33Z,2026-08-02 12:41:30
FanDuel,player_points,Paige Bueckers,Under,21.5,-120,2026-08-02,2026-08-02T19:40:33Z,2026-08-02 12:41:30
FanDuel,player_points,Charlisse Leger-Walker,Over,7.5,-114,2026-08-02,2026-08-02T19:40:33Z,2026-08-02 12:41:30
FanDuel,player_points,Charlisse Leger-Walker,Under,7.5,-114,2026-08-02,2026-08-02T19:40:33Z,2026-08-02 12:41:30
FanDuel,player_points,Jessica Shepard,Over,13.5,-130,2026-08-02,2026-08-02T19:40:33Z,2026-08-02 12:41:30
FanDuel,player_points,Jessica Shepard,Under,13.5,100,2026-08-02,2026-08-02T19:40:33Z,2026-08-02 12:41:30
FanDuel,player_points,Diamond Miller,Over,9.5,100,2026-08-02,2026-08-02T19:40:33Z,2026-08-02 12:41:30
FanDuel,player_points,Diamond Miller,Under,9.5,-130,2026-08-02,2026-08-02T19:40:33Z,2026-08-02 12:41:30
FanDuel,player_points,Olivia Nelson-Ododa,Over,12.5,-128,2026-08-02,2026-08-02T19:40:33Z,2026-08-02 12:41:30
FanDuel,player_points,Olivia Nelson-Ododa,Under,12.5,-102,2026-08-02,2026-08-02T19:40:33Z,2026-08-02 12:41:30
FanDuel,player_points,Azzi Fudd,Over,13.5,-108,2026-08-02,2026-08-02T19:40:33Z,2026-08-02 12:41:30
FanDuel,player_points,Azzi Fudd,Under,13.5,-120,2026-08-02,2026-08-02T19:40:33Z,2026-08-02 12:41:30
FanDuel,player_points,Brittney Griner,Over,14.5,-130,2026-08-02,2026-08-02T19:40:33Z,2026-08-02 12:41:30
FanDuel,player_points,Brittney Griner,Under,14.5,100,2026-08-02,2026-08-02T19:40:33Z,2026-08-02 12:41:30
FanDuel,player_points,Leïla Lacan,Over,12.5,-114,2026-08-02,2026-08-02T19:40:33Z,2026-08-02 12:41:30
FanDuel,player_points,Leïla Lacan,Under,12.5,-114,2026-08-02,2026-08-02T19:40:33Z,2026-08-02 12:41:30
FanDuel,player_points,Arike Ogunbowale,Over,15.5,-108,2026-08-02,2026-08-02T19:40:33Z,2026-08-02 12:41:30
FanDuel,player_points,Arike Ogunbowale,Under,15.5,-120,2026-08-02,2026-08-02T19:40:33Z,2026-08-02 12:41:30
FanDuel,player_points,Janelle Salaun,Over,12.5,-113,2026-08-03,2026-08-02T19:41:26Z,2026-08-02 12:41:30
FanDuel,player_points,Janelle Salaun,Under,12.5,-115,2026-08-03,2026-08-02T19:41:26Z,2026-08-02 12:41:30
