BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE,DATA_PULLED_AT
FanDuel,player_points,LeBron James,Over,18.5,-115,2026-03-23,2026-03-23T22:33:50Z,2026-03-23 15:34:56
FanDuel,player_points,LeBron James,Under,18.5,-111,2026-03-23,2026-03-23T22:33:50Z,2026-03-23 15:34:56
FanDuel,player_points,Jaxson Hayes,Over,5.5,-111,2026-03-23,2026-03-23T22:33:50Z,2026-03-23 15:34:56
FanDuel,player_points,Jaxson Hayes,Under,5.5,-115,2026-03-23,2026-03-23T22:33:50Z,2026-03-23 15:34:56
FanDuel,player_points,Austin Reaves,Over,21.5,100,2026-03-23,2026-03-23T22:33:50Z,2026-03-23 15:34:56
FanDuel,player_points,Austin Reaves,Under,21.5,-128,2026-03-23,2026-03-23T22:33:50Z,2026-03-23 15:34:56
FanDuel,player_points,Tobias Harris,Over,14.5,102,2026-03-23,2026-03-23T22:33:50Z,2026-03-23 15:34:56
FanDuel,player_points,Tobias Harris,Under,14.5,-130,2026-03-23,2026-03-23T22:33:50Z,2026-03-23 15:34:56
FanDuel,player_points,Kevin Huerter,Over,8.5,-122,2026-03-23,2026-03-23T22:33:50Z,2026-03-23 15:34:56
FanDuel,player_points,Kevin Huerter,Under,8.5,-104,2026-03-23,2026-03-23T22:33:50Z,2026-03-23 15:34:56
FanDuel,player_points,Jake LaRavia,Over,8.5,-113,2026-03-23,2026-03-23T22:33:50Z,2026-03-23 15:34:56
FanDuel,player_points,Jake LaRavia,Under,8.5,-113,2026-03-23,2026-03-23T22:33:50Z,2026-03-23 15:34:56
FanDuel,player_points,Ron Holland,Over,7.5,-108,2026-03-23,2026-03-23T22:33:50Z,2026-03-23 15:34:56
FanDuel,player_points,Ron Holland,Under,7.5,-118,2026-03-23,2026-03-23T22:33:50Z,2026-03-23 15:34:56
FanDuel,player_points,Luka Doncic,Over,32.5,-102,2026-03-23,2026-03-23T22:33:50Z,2026-03-23 15:34:56
FanDuel,player_points,Luka Doncic,Under,32.5,-125,2026-03-23,2026-03-23T22:33:50Z,2026-03-23 15:34:56
FanDuel,player_points,Daniss Jenkins,Over,14.5,-122,2026-03-23,2026-03-23T22:33:50Z,2026-03-23 15:34:56
FanDuel,player_points,Daniss Jenkins,Under,14.5,-104,2026-03-23,2026-03-23T22:33:50Z,2026-03-23 15:34:56
FanDuel,player_points,Deandre Ayton,Over,10.5,106,2026-03-23,2026-03-23T22:33:50Z,2026-03-23 15:34:56
FanDuel,player_points,Deandre Ayton,Under,10.5,-136,2026-03-23,2026-03-23T22:33:50Z,2026-03-23 15:34:56
FanDuel,player_points,Luke Kennard,Over,8.5,-102,2026-03-23,2026-03-23T22:33:50Z,2026-03-23 15:34:56
FanDuel,player_points,Luke Kennard,Under,8.5,-125,2026-03-23,2026-03-23T22:33:50Z,2026-03-23 15:34:56
FanDuel,player_points,Jalen Duren,Over,22.5,102,2026-03-23,2026-03-23T22:33:50Z,2026-03-23 15:34:56
FanDuel,player_points,Jalen Duren,Under,22.5,-130,2026-03-23,2026-03-23T22:33:50Z,2026-03-23 15:34:56
FanDuel,player_points,Ausar Thompson,Over,9.5,-122,2026-03-23,2026-03-23T22:33:50Z,2026-03-23 15:34:56
FanDuel,player_points,Ausar Thompson,Under,9.5,-104,2026-03-23,2026-03-23T22:33:50Z,2026-03-23 15:34:56
FanDuel,player_points,Caris LeVert,Over,8.5,-106,2026-03-23,2026-03-23T22:33:50Z,2026-03-23 15:34:56
FanDuel,player_points,Caris LeVert,Under,8.5,-120,2026-03-23,2026-03-23T22:33:50Z,2026-03-23 15:34:56
FanDuel,player_points,Duncan Robinson,Over,11.5,-111,2026-03-23,2026-03-23T22:33:50Z,2026-03-23 15:34:56
FanDuel,player_points,Duncan Robinson,Under,11.5,-115,2026-03-23,2026-03-23T22:33:50Z,2026-03-23 15:34:56
FanDuel,player_points,Jevon Carter,Over,11.5,-115,2026-03-23,2026-03-23T22:34:35Z,2026-03-23 15:34:56
FanDuel,player_points,Jevon Carter,Under,11.5,-111,2026-03-23,2026-03-23T22:34:35Z,2026-03-23 15:34:56
FanDuel,player_points,Desmond Bane,Over,23.5,100,2026-03-23,2026-03-23T22:34:35Z,2026-03-23 15:34:56
FanDuel,player_points,Desmond Bane,Under,23.5,-128,2026-03-23,2026-03-23T22:34:35Z,2026-03-23 15:34:56
FanDuel,player_points,Tristan da Silva,Over,11.5,-120,2026-03-23,2026-03-23T22:34:35Z,2026-03-23 15:34:56
FanDuel,player_points,Tristan da Silva,Under,11.5,-106,2026-03-23,2026-03-23T22:34:35Z,2026-03-23 15:34:56
FanDuel,player_points,Wendell Carter Jr,Over,11.5,-128,2026-03-23,2026-03-23T22:34:35Z,2026-03-23 15:34:56
FanDuel,player_points,Wendell Carter Jr,Under,11.5,100,2026-03-23,2026-03-23T22:34:35Z,2026-03-23 15:34:56
FanDuel,player_points,Paolo Banchero,Over,25.5,-111,2026-03-23,2026-03-23T22:34:35Z,2026-03-23 15:34:56
FanDuel,player_points,Paolo Banchero,Under,25.5,-115,2026-03-23,2026-03-23T22:34:35Z,2026-03-23 15:34:56
FanDuel,player_points,Moe Wagner,Over,6.5,-130,2026-03-23,2026-03-23T22:34:35Z,2026-03-23 15:34:56
FanDuel,player_points,Moe Wagner,Under,6.5,102,2026-03-23,2026-03-23T22:34:35Z,2026-03-23 15:34:56
FanDuel,player_points,Jett Howard,Over,8.5,102,2026-03-23,2026-03-23T22:34:35Z,2026-03-23 15:34:56
FanDuel,player_points,Jett Howard,Under,8.5,-130,2026-03-23,2026-03-23T22:34:35Z,2026-03-23 15:34:56
FanDuel,player_points,Andrew Nembhard,Over,14.5,-106,2026-03-23,2026-03-23T22:34:35Z,2026-03-23 15:34:56
FanDuel,player_points,Andrew Nembhard,Under,14.5,-120,2026-03-23,2026-03-23T22:34:35Z,2026-03-23 15:34:56
FanDuel,player_points,Harrison Barnes,Over,7.5,106,2026-03-23,2026-03-23T22:35:03Z,2026-03-23 15:34:56
FanDuel,player_points,Harrison Barnes,Under,7.5,-136,2026-03-23,2026-03-23T22:35:03Z,2026-03-23 15:34:56
FanDuel,player_points,Pelle Larsson,Over,10.5,-104,2026-03-23,2026-03-23T22:35:03Z,2026-03-23 15:34:56
FanDuel,player_points,Pelle Larsson,Under,10.5,-122,2026-03-23,2026-03-23T22:35:03Z,2026-03-23 15:34:56
FanDuel,player_points,Keldon Johnson,Over,10.5,-128,2026-03-23,2026-03-23T22:35:03Z,2026-03-23 15:34:56
FanDuel,player_points,Keldon Johnson,Under,10.5,100,2026-03-23,2026-03-23T22:35:03Z,2026-03-23 15:34:56
FanDuel,player_points,Dylan Harper,Over,10.5,100,2026-03-23,2026-03-23T22:35:03Z,2026-03-23 15:34:56
FanDuel,player_points,Dylan Harper,Under,10.5,-128,2026-03-23,2026-03-23T22:35:03Z,2026-03-23 15:34:56
FanDuel,player_points,Bam Adebayo,Over,21.5,-106,2026-03-23,2026-03-23T22:35:03Z,2026-03-23 15:34:56
FanDuel,player_points,Bam Adebayo,Under,21.5,-120,2026-03-23,2026-03-23T22:35:03Z,2026-03-23 15:34:56
FanDuel,player_points,Davion Mitchell,Over,8.5,-111,2026-03-23,2026-03-23T22:35:03Z,2026-03-23 15:34:56
FanDuel,player_points,Davion Mitchell,Under,8.5,-115,2026-03-23,2026-03-23T22:35:03Z,2026-03-23 15:34:56
FanDuel,player_points,Andrew Wiggins,Over,12.5,-118,2026-03-23,2026-03-23T22:35:03Z,2026-03-23 15:34:56
FanDuel,player_points,Andrew Wiggins,Under,12.5,-108,2026-03-23,2026-03-23T22:35:03Z,2026-03-23 15:34:56
FanDuel,player_points,De'Aaron Fox,Over,18.5,-104,2026-03-23,2026-03-23T22:35:03Z,2026-03-23 15:34:56
FanDuel,player_points,De'Aaron Fox,Under,18.5,-122,2026-03-23,2026-03-23T22:35:03Z,2026-03-23 15:34:56
FanDuel,player_points,Jaime Jaquez Jr,Over,11.5,-106,2026-03-23,2026-03-23T22:35:03Z,2026-03-23 15:34:56
FanDuel,player_points,Jaime Jaquez Jr,Under,11.5,-120,2026-03-23,2026-03-23T22:35:03Z,2026-03-23 15:34:56
FanDuel,player_points,Devin Vassell,Over,13.5,-106,2026-03-23,2026-03-23T22:35:03Z,2026-03-23 15:34:56
FanDuel,player_points,Devin Vassell,Under,13.5,-120,2026-03-23,2026-03-23T22:35:03Z,2026-03-23 15:34:56
FanDuel,player_points,Julian Champagnie,Over,10.5,100,2026-03-23,2026-03-23T22:35:03Z,2026-03-23 15:34:56
FanDuel,player_points,Julian Champagnie,Under,10.5,-128,2026-03-23,2026-03-23T22:35:03Z,2026-03-23 15:34:56
FanDuel,player_points,Tyler Herro,Over,20.5,-113,2026-03-23,2026-03-23T22:35:03Z,2026-03-23 15:34:56
FanDuel,player_points,Tyler Herro,Under,20.5,-113,2026-03-23,2026-03-23T22:35:03Z,2026-03-23 15:34:56
FanDuel,player_points,Victor Wembanyama,Over,26.5,-113,2026-03-23,2026-03-23T22:35:03Z,2026-03-23 15:34:56
FanDuel,player_points,Victor Wembanyama,Under,26.5,-113,2026-03-23,2026-03-23T22:35:03Z,2026-03-23 15:34:56
FanDuel,player_points,Stephon Castle,Over,15.5,-128,2026-03-23,2026-03-23T22:35:03Z,2026-03-23 15:34:56
FanDuel,player_points,Stephon Castle,Under,15.5,100,2026-03-23,2026-03-23T22:35:03Z,2026-03-23 15:34:56
FanDuel,player_points,Norman Powell,Over,18.5,-115,2026-03-23,2026-03-23T22:35:03Z,2026-03-23 15:34:56
FanDuel,player_points,Norman Powell,Under,18.5,-111,2026-03-23,2026-03-23T22:35:03Z,2026-03-23 15:34:56
FanDuel,player_points,Cason Wallace,Over,8.5,104,2026-03-23,2026-03-23T22:34:17Z,2026-03-23 15:34:56
FanDuel,player_points,Cason Wallace,Under,8.5,-132,2026-03-23,2026-03-23T22:34:17Z,2026-03-23 15:34:56
FanDuel,player_points,Adem Bona,Over,6.5,-104,2026-03-23,2026-03-23T22:34:17Z,2026-03-23 15:34:56
FanDuel,player_points,Adem Bona,Under,6.5,-122,2026-03-23,2026-03-23T22:34:17Z,2026-03-23 15:34:56
FanDuel,player_points,VJ Edgecombe,Over,19.5,-120,2026-03-23,2026-03-23T22:34:17Z,2026-03-23 15:34:56
FanDuel,player_points,VJ Edgecombe,Under,19.5,-106,2026-03-23,2026-03-23T22:34:17Z,2026-03-23 15:34:56
FanDuel,player_points,Dominick Barlow,Over,9.5,104,2026-03-23,2026-03-23T22:34:17Z,2026-03-23 15:34:56
FanDuel,player_points,Dominick Barlow,Under,9.5,-132,2026-03-23,2026-03-23T22:34:17Z,2026-03-23 15:34:56
FanDuel,player_points,Luguentz Dort,Over,7.5,102,2026-03-23,2026-03-23T22:34:17Z,2026-03-23 15:34:56
FanDuel,player_points,Luguentz Dort,Under,7.5,-130,2026-03-23,2026-03-23T22:34:17Z,2026-03-23 15:34:56
FanDuel,player_points,Jared McCain,Over,11.5,-113,2026-03-23,2026-03-23T22:34:17Z,2026-03-23 15:34:56
FanDuel,player_points,Jared McCain,Under,11.5,-113,2026-03-23,2026-03-23T22:34:17Z,2026-03-23 15:34:56
FanDuel,player_points,Isaiah Hartenstein,Over,7.5,-128,2026-03-23,2026-03-23T22:34:17Z,2026-03-23 15:34:56
FanDuel,player_points,Isaiah Hartenstein,Under,7.5,100,2026-03-23,2026-03-23T22:34:17Z,2026-03-23 15:34:56
