PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PLUS_MINUS,FANTASY_PTS,POINT_PER_SHOT,EFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,MIN,SPD,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,DFGM,DFGA,DFG_PCT,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLKA,PF,PFD
Jaren Jackson Jr.,1628991,MEM @ GSW,MEM,1610612763,GSW,0,0022100070,2021-10-28,W,15,1,8,5,16,0.313,3,10,0.3,2,2,1.0,2,6,1,1,2,14,30.1,0.889,0.40625,F,,100.0,100.9,76.1,76.8,23.9,0.063,0.188,0.125,0.056,0.406,0.5,0.26,0.444,98.36,99.26,0.068,65,82.72,0.27,31:55,4.2,2.37,3,11,14,47,1,0,27,1,5,0.2,4,11,0.364,4,6,0.667,0.0,0.0,0.0,2.0,15.0,5.0,10.0,26.0,2.0,4.0,1.0
De'Anthony Melton,1629001,MEM @ GSW,MEM,1610612763,GSW,0,0022100070,2021-10-28,W,7,3,6,3,10,0.3,1,6,0.167,0,0,,0,6,4,3,3,1,36.7,0.7,0.35,G,,85.3,84.9,86.3,84.5,-1.0,0.0,0.176,0.081,0.143,0.35,1.0,0.151,0.35,104.04,102.71,0.064,75,85.59,0.158,34:35,4.19,2.72,2,11,13,63,1,0,48,2,3,0.667,1,7,0.143,2,5,0.4,2.0,0.0,0.0,4.0,15.0,3.0,16.0,30.0,1.0,4.0,1.0
Ja Morant,1629630,MEM @ GSW,MEM,1610612763,GSW,0,0022100070,2021-10-28,W,30,5,7,11,22,0.5,2,8,0.25,6,6,1.0,0,7,4,0,5,-4,52.9,1.218,0.5454545454545454,G,,90.7,91.5,96.5,95.3,-5.8,0.0,0.171,0.085,0.263,0.545,1.0,0.306,0.609,98.74,98.54,0.201,86,82.11,0.318,41:39,4.01,2.99,2,7,9,117,2,1,84,2,5,0.4,9,17,0.529,1,2,0.5,12.0,0.0,6.0,14.0,23.0,8.0,16.0,34.0,1.0,0.0,9.0
Desmond Bane,1630217,MEM @ GSW,MEM,1610612763,GSW,0,0022100070,2021-10-28,W,19,2,6,7,16,0.438,5,11,0.455,0,0,,1,5,1,0,3,0,29.2,1.188,0.59375,F,,88.8,89.4,88.8,88.8,0.0,0.024,0.147,0.08,0.105,0.594,0.67,0.209,0.594,100.38,100.79,0.108,80,83.99,0.22,38:06,4.1,2.78,3,6,8,54,0,0,33,2,6,0.333,5,10,0.5,4,4,1.0,6.0,5.0,3.0,4.0,20.0,5.0,14.0,34.0,1.0,1.0,2.0
Zach LaVine,203897,CHI vs. NYK,CHI,1610612741,NYK,1,0022100067,2021-10-28,L,25,3,5,7,17,0.412,2,6,0.333,9,9,1.0,0,5,0,1,3,6,35.5,1.193,0.4705882352941176,G,,114.3,112.6,107.2,107.4,7.0,0.0,0.135,0.071,0.143,0.471,1.0,0.329,0.596,96.2,95.54,0.123,70,79.62,0.329,34:55,4.2,2.59,2,9,11,65,2,1,40,3,8,0.375,4,9,0.444,2,2,1.0,4.0,0.0,2.0,10.0,8.0,10.0,9.0,30.0,2.0,3.0,6.0
Alex Caruso,1627936,CHI vs. NYK,CHI,1610612741,NYK,1,0022100067,2021-10-28,L,10,6,1,4,10,0.4,2,6,0.333,0,0,,0,1,2,0,0,7,26.2,1.0,0.5,,,113.8,112.5,104.7,104.2,9.2,0.0,0.029,0.015,0.286,0.5,0.0,0.141,0.5,94.89,94.1,0.094,65,78.42,0.143,32:54,4.02,2.37,0,0,0,51,0,1,40,1,4,0.25,3,6,0.5,2,2,1.0,0.0,0.0,0.0,4.0,2.0,10.0,6.0,36.0,0.0,2.0,3.0
Matisse Thybulle,1629680,PHI vs. DET,PHI,1610612755,DET,1,0022100065,2021-10-28,W,5,3,2,2,3,0.667,1,1,1.0,0,0,,0,2,3,0,0,-12,20.9,1.667,0.8333333333333334,,,97.0,97.3,125.7,121.7,-28.7,0.0,0.133,0.08,0.3,0.833,0.0,0.088,0.833,104.08,102.51,0.157,33,85.43,0.091,15:55,4.41,1.25,1,3,4,18,0,0,15,1,2,0.5,1,1,1.0,2,2,1.0,0.0,0.0,0.0,2.0,13.0,6.0,4.0,18.0,0.0,2.0,1.0
DeMar DeRozan,201942,CHI vs. NYK,CHI,1610612741,NYK,1,0022100067,2021-10-28,L,20,5,3,7,18,0.389,1,4,0.25,5,5,1.0,0,3,2,1,2,-8,38.1,0.99,0.4166666666666667,F,,107.1,107.1,115.3,115.4,-8.1,0.0,0.086,0.043,0.263,0.417,2.5,0.293,0.495,97.68,97.71,0.115,70,81.43,0.301,34:53,4.04,2.51,1,9,10,60,0,1,34,2,5,0.4,5,13,0.385,3,5,0.6,4.0,0.0,2.0,6.0,10.0,12.0,11.0,36.0,1.0,2.0,5.0
Derrick Rose,201565,NYK @ CHI,NYK,1610612752,CHI,0,0022100067,2021-10-28,W,12,1,4,5,10,0.5,1,3,0.333,1,1,1.0,0,4,0,0,2,1,16.3,1.149,0.55,,,97.3,95.3,92.1,98.2,5.2,0.0,0.167,0.098,0.1,0.55,0.5,0.293,0.575,94.73,96.79,0.165,37,80.66,0.287,18:36,4.44,1.47,1,5,6,36,0,0,21,2,4,0.5,3,6,0.5,0,0,0.0,0.0,0.0,2.0,6.0,6.0,2.0,4.0,12.0,0.0,1.0,1.0
Javonte Green,1629750,CHI vs. NYK,CHI,1610612741,NYK,1,0022100067,2021-10-28,L,5,1,3,2,2,1.0,1,1,1.0,0,0,,1,2,0,2,0,-10,16.1,2.5,1.25,,,106.5,107.7,134.4,127.1,-27.9,0.067,0.143,0.103,0.1,1.25,0.0,0.061,1.25,96.48,94.26,0.081,31,78.55,0.063,16:02,4.23,1.2,2,4,6,9,0,0,7,1,1,1.0,1,1,1.0,1,4,0.25,0.0,2.0,0.0,2.0,7.0,8.0,9.0,26.0,0.0,4.0,0.0
Tony Bradley,1628396,CHI vs. NYK,CHI,1610612741,NYK,1,0022100067,2021-10-28,L,2,0,3,1,2,0.5,0,0,,0,0,,3,0,0,0,0,1,5.6,1.0,0.5,,,91.7,101.1,83.3,87.4,8.3,0.333,0.0,0.2,0.0,0.5,0.0,0.133,0.5,90.21,97.0,0.185,12,80.83,0.144,5:56,4.06,0.44,4,2,6,5,0,0,3,1,2,0.5,0,0,0.0,0,0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Ayo Dosunmu,1630245,CHI vs. NYK,CHI,1610612741,NYK,1,0022100067,2021-10-28,L,0,0,2,0,2,0.0,0,0,,0,0,,1,1,0,0,0,0,2.4,0.0,0.0,,,88.9,94.8,88.9,87.3,0.0,0.071,0.125,0.091,0.0,0.0,0.0,0.091,0.0,92.84,94.95,-0.073,18,79.12,0.096,9:06,4.08,0.67,3,1,4,9,0,0,7,0,1,0.0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0
Immanuel Quickley,1630193,NYK @ CHI,NYK,1610612752,CHI,0,0022100067,2021-10-28,W,2,0,3,1,7,0.143,0,4,0.0,0,0,,0,3,1,0,0,3,8.6,0.286,0.1428571428571428,,,107.7,104.2,100.0,105.8,7.7,0.0,0.214,0.12,0.0,0.143,0.0,0.241,0.143,94.48,95.38,-0.048,26,79.48,0.234,12:50,4.36,1.0,0,3,3,16,0,0,9,0,2,0.0,1,5,0.2,2,3,0.667,0.0,0.0,0.0,2.0,6.0,2.0,4.0,8.0,0.0,2.0,0.0
Obi Toppin,1630167,NYK @ CHI,NYK,1610612752,CHI,0,0022100067,2021-10-28,W,5,1,1,2,2,1.0,0,0,,1,1,1.0,0,1,0,1,0,5,10.7,2.049,1.0,,,116.7,112.5,92.0,96.8,24.7,0.0,0.059,0.034,0.1,1.0,0.0,0.074,1.025,89.68,90.35,0.159,24,75.29,0.072,13:01,4.45,1.03,1,4,4,22,0,0,20,1,1,1.0,1,1,1.0,1,1,1.0,0.0,0.0,2.0,4.0,4.0,2.0,2.0,8.0,0.0,1.0,1.0
Mitchell Robinson,1629011,NYK @ CHI,NYK,1610612752,CHI,0,0022100067,2021-10-28,W,9,0,6,4,4,1.0,0,0,,1,2,0.5,2,4,0,2,1,-4,21.2,1.844,1.0,C,,110.7,112.2,115.8,113.7,-5.1,0.067,0.16,0.109,0.0,1.0,0.0,0.095,0.922,94.6,94.33,0.081,56,78.61,0.096,28:45,4.09,2.05,4,5,9,27,0,0,20,3,3,1.0,1,1,1.0,2,4,0.5,0.0,2.0,0.0,8.0,4.0,2.0,4.0,26.0,0.0,3.0,2.0
Troy Brown Jr.,1628972,CHI vs. NYK,CHI,1610612741,NYK,1,0022100067,2021-10-28,L,5,0,4,2,5,0.4,1,3,0.333,0,0,,0,4,0,0,0,2,9.8,1.0,0.5,,,100.0,107.6,97.1,96.2,2.9,0.0,0.308,0.125,0.0,0.5,0.0,0.128,0.5,92.02,94.99,0.104,35,79.16,0.137,17:26,4.42,1.37,2,4,6,20,1,0,13,0,1,0.0,2,4,0.5,0,1,0.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,20.0,2.0,0.0,0.0
Alec Burks,202692,NYK @ CHI,NYK,1610612752,CHI,0,0022100067,2021-10-28,W,6,1,3,2,6,0.333,2,3,0.667,0,0,,0,3,0,0,3,-4,8.1,1.0,0.5,,,85.7,83.9,94.4,101.1,-8.7,0.0,0.143,0.077,0.091,0.5,0.33,0.231,0.5,96.46,98.69,-0.022,35,82.24,0.226,17:16,4.08,1.27,1,3,4,25,0,0,13,1,3,0.333,1,3,0.333,1,1,1.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,14.0,0.0,4.0,1.0
Patrick Williams,1630172,CHI vs. NYK,CHI,1610612741,NYK,1,0022100067,2021-10-28,L,6,0,2,2,5,0.4,0,1,0.0,2,2,1.0,0,2,1,0,0,2,11.4,1.02,0.4,F,,100.0,98.1,93.9,100.0,6.1,0.0,0.125,0.063,0.0,0.4,0.0,0.152,0.51,94.69,96.68,0.07,33,80.57,0.149,16:23,4.17,1.17,1,5,6,19,0,0,13,1,3,0.333,1,2,0.5,1,2,0.5,0.0,0.0,0.0,2.0,3.0,4.0,6.0,18.0,2.0,1.0,1.0
RJ Barrett,1629628,NYK @ CHI,NYK,1610612752,CHI,0,0022100067,2021-10-28,W,20,1,3,8,15,0.533,1,3,0.333,3,3,1.0,0,3,1,0,1,3,27.1,1.225,0.5666666666666667,F,,115.2,115.3,110.6,107.3,4.5,0.0,0.091,0.044,0.053,0.567,1.0,0.216,0.613,96.26,94.85,0.109,66,79.04,0.216,33:24,4.38,2.58,2,4,6,39,0,1,22,4,9,0.444,4,6,0.667,0,0,0.0,2.0,0.0,9.0,14.0,6.0,2.0,4.0,30.0,2.0,2.0,2.0
Alize Johnson,1628993,CHI vs. NYK,CHI,1610612741,NYK,1,0022100067,2021-10-28,L,2,0,0,1,2,0.5,0,0,,0,0,,0,0,0,0,0,-12,2.0,1.0,0.5,,,33.3,33.3,200.0,188.2,-166.7,0.0,0.0,0.0,0.0,0.5,0.0,0.286,0.5,93.95,90.87,0.08,6,75.73,0.333,3:26,4.46,0.27,0,0,0,10,0,0,7,1,2,0.5,0,0,0.0,1,1,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,10.0,0.0,0.0,1.0
Lonzo Ball,1628366,CHI vs. NYK,CHI,1610612741,NYK,1,0022100067,2021-10-28,L,6,4,6,2,8,0.25,1,6,0.167,1,2,0.5,0,6,0,1,2,-1,20.2,0.676,0.3125,G,,109.1,105.8,110.6,109.8,-1.5,0.0,0.162,0.085,0.174,0.313,2.0,0.157,0.338,96.71,94.9,0.028,66,79.08,0.157,33:23,4.23,2.5,1,8,8,68,0,0,56,0,0,0.0,2,8,0.25,3,3,1.0,2.0,0.0,2.0,2.0,8.0,12.0,9.0,32.0,0.0,4.0,2.0
Julius Randle,203944,NYK @ CHI,NYK,1610612752,CHI,0,0022100067,2021-10-28,W,13,9,16,3,11,0.273,0,2,0.0,7,10,0.7,4,12,1,0,4,-4,44.7,0.844,0.2727272727272727,F,,108.6,107.2,114.3,111.2,-5.7,0.111,0.375,0.235,0.375,0.273,2.25,0.256,0.422,97.99,96.05,0.141,70,80.04,0.253,34:59,3.93,2.42,7,16,23,81,0,1,57,1,3,0.333,2,8,0.25,2,2,1.0,0.0,8.0,0.0,6.0,8.0,2.0,6.0,32.0,1.0,2.0,7.0
Evan Fournier,203095,NYK @ CHI,NYK,1610612752,CHI,0,0022100067,2021-10-28,W,10,1,3,4,14,0.286,2,8,0.25,0,0,,0,3,0,1,0,-2,18.1,0.714,0.3571428571428571,G,,115.6,115.8,116.9,113.4,-1.3,0.0,0.1,0.048,0.045,0.357,0.0,0.197,0.357,96.22,94.78,0.018,64,78.98,0.197,32:40,4.2,2.42,2,3,5,39,0,0,24,0,3,0.0,4,11,0.364,2,3,0.667,0.0,0.0,0.0,0.0,6.0,2.0,4.0,30.0,1.0,2.0,1.0
Davis Bertans,202722,WAS vs. ATL,WAS,1610612764,ATL,1,0022100066,2021-10-28,W,10,0,1,3,7,0.429,3,6,0.5,1,1,1.0,0,1,0,0,1,-5,10.2,1.344,0.6428571428571429,,,102.2,110.8,124.4,119.9,-22.2,0.0,0.056,0.024,0.0,0.643,0.0,0.157,0.672,107.36,109.87,0.056,45,91.55,0.172,18:47,4.49,1.49,1,3,3,19,0,0,11,0,1,0.0,3,6,0.5,3,3,1.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,30.0,0.0,1.0,0.0
Gorgui Dieng,203476,ATL @ WAS,ATL,1610612737,WAS,0,0022100066,2021-10-28,L,0,1,5,0,1,0.0,0,0,,0,2,0.0,1,4,0,0,0,-2,7.5,0.0,0.0,,,78.6,97.2,92.9,87.4,-14.3,0.143,0.364,0.278,0.2,0.0,0.0,0.125,0.0,94.87,101.38,0.132,14,84.49,0.15,6:38,3.96,0.46,2,6,8,13,0,0,11,0,1,0.0,0,0,0.0,1,2,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,1.0,0.0,1.0
Raul Neto,203526,WAS vs. ATL,WAS,1610612764,ATL,1,0022100066,2021-10-28,W,6,5,5,3,7,0.429,0,2,0.0,0,0,,0,5,1,0,0,2,22.5,0.857,0.4285714285714285,,,111.1,114.5,109.4,108.6,1.7,0.0,0.208,0.093,0.25,0.429,0.0,0.111,0.429,106.61,107.82,0.092,54,89.85,0.116,23:49,4.15,1.77,2,6,8,46,0,0,37,2,4,0.5,1,3,0.333,4,5,0.8,2.0,0.0,0.0,4.0,6.0,8.0,4.0,36.0,1.0,3.0,1.0
Clint Capela,203991,ATL @ WAS,ATL,1610612737,WAS,0,0022100066,2021-10-28,L,11,1,4,5,7,0.714,0,0,,1,2,0.5,0,4,0,1,0,-10,20.3,1.396,0.7142857142857143,C,,116.3,114.5,134.0,133.6,-17.7,0.0,0.174,0.093,0.05,0.714,0.0,0.16,0.698,102.75,101.81,0.087,49,84.84,0.158,23:20,4.18,1.7,1,7,8,31,0,0,22,4,6,0.667,1,1,1.0,7,9,0.778,2.0,0.0,0.0,10.0,3.0,10.0,0.0,32.0,1.0,2.0,1.0
Bogdan Bogdanović,203992,ATL @ WAS,ATL,1610612737,WAS,0,0022100066,2021-10-28,L,14,4,6,6,11,0.545,1,4,0.25,1,1,1.0,0,6,1,0,0,-11,30.2,1.224,0.5909090909090909,G,,108.6,108.8,124.3,120.8,-15.7,0.0,0.154,0.085,0.154,0.591,0.0,0.151,0.612,101.29,99.95,0.091,70,83.29,0.151,33:37,4.26,2.52,1,9,10,37,0,0,23,1,5,0.2,5,6,0.833,4,6,0.667,0.0,0.0,2.0,10.0,7.0,12.0,0.0,46.0,0.0,5.0,2.0
Isaiah Stewart,1630191,DET @ PHI,DET,1610612765,PHI,0,0022100065,2021-10-28,L,4,3,3,2,5,0.4,0,1,0.0,0,0,,1,2,0,1,1,-16,14.1,0.8,0.4,C,,62.2,61.1,105.4,101.8,-43.2,0.036,0.143,0.071,0.429,0.4,3.0,0.14,0.4,101.37,98.76,0.056,37,82.3,0.144,17:59,4.3,1.34,7,5,12,30,0,0,23,2,3,0.667,0,2,0.0,1,5,0.2,0.0,2.0,0.0,4.0,2.0,0.0,7.0,20.0,0.0,3.0,0.0
Luka Dončić,1629029,DAL @ DEN,DAL,1610612742,DEN,0,0022100075,2021-10-29,L,16,4,6,5,18,0.278,1,4,0.25,5,5,1.0,0,6,2,0,2,-32,33.2,0.792,0.3055555555555556,G,,67.3,67.3,125.5,118.6,-58.2,0.0,0.286,0.109,0.571,0.306,2.0,0.368,0.396,102.81,99.94,0.134,55,83.28,0.369,26:25,3.88,1.79,2,6,8,72,1,1,46,2,6,0.333,3,12,0.25,0,0,0.0,0.0,0.0,0.0,4.0,10.0,8.0,9.0,32.0,1.0,1.0,4.0
Damian Lillard,203081,POR vs. LAC,POR,1610612757,LAC,1,0022100076,2021-10-29,W,25,6,4,9,17,0.529,5,7,0.714,2,2,1.0,1,3,1,0,6,9,35.8,1.398,0.6764705882352942,G,,105.5,104.4,94.4,94.1,11.0,0.024,0.075,0.049,0.316,0.676,1.0,0.282,0.699,102.61,101.9,0.152,73,84.92,0.287,34:09,3.94,2.4,2,3,5,82,2,2,55,2,5,0.4,7,12,0.583,1,1,1.0,5.0,0.0,2.0,4.0,17.0,6.0,14.0,16.0,0.0,3.0,3.0
Eric Bledsoe,202339,LAC @ POR,LAC,1610612746,POR,0,0022100076,2021-10-29,L,3,1,0,1,6,0.167,1,3,0.333,0,0,,0,0,2,0,3,-9,7.5,0.5,0.25,G,,82.6,82.5,100.0,102.0,-17.4,0.0,0.0,0.0,0.083,0.25,0.33,0.184,0.25,102.32,103.25,-0.039,46,86.04,0.183,21:37,4.18,1.58,0,0,0,47,0,0,36,0,1,0.0,1,5,0.2,1,1,1.0,0.0,0.0,0.0,0.0,8.0,6.0,2.0,14.0,0.0,1.0,2.0
Paul George,202331,LAC @ POR,LAC,1610612746,POR,0,0022100076,2021-10-29,L,42,2,8,15,24,0.625,6,9,0.667,6,9,0.667,1,7,1,1,4,-10,56.6,1.502,0.75,F,,100.0,99.0,112.5,111.0,-12.5,0.027,0.184,0.107,0.2,0.75,0.5,0.413,0.751,103.29,102.09,0.257,71,85.08,0.415,33:37,4.13,2.47,2,11,13,83,2,0,50,4,7,0.571,11,17,0.647,1,4,0.25,12.0,3.0,6.0,10.0,12.0,11.0,4.0,26.0,1.0,2.0,8.0
Nicolas Batum,201587,LAC @ POR,LAC,1610612746,POR,0,0022100076,2021-10-29,L,2,3,9,1,6,0.167,0,4,0.0,0,0,,1,8,0,1,0,-2,20.3,0.333,0.1666666666666666,F,,105.5,102.8,105.3,103.5,0.2,0.036,0.258,0.153,0.158,0.167,0.0,0.102,0.167,104.36,102.21,0.08,55,85.17,0.101,26:18,4.25,2.0,2,10,11,40,0,2,34,1,1,1.0,0,5,0.0,3,8,0.375,0.0,0.0,0.0,2.0,8.0,8.0,2.0,14.0,0.0,1.0,0.0
Davion Mitchell,1630558,SAC @ NOP,SAC,1610612758,NOP,0,0022100074,2021-10-29,W,8,1,2,3,9,0.333,2,7,0.286,0,0,,0,2,2,0,1,0,16.9,0.889,0.4444444444444444,,,100.0,100.1,100.0,95.7,0.0,0.0,0.05,0.029,0.05,0.444,1.0,0.154,0.444,102.19,99.99,0.049,61,83.32,0.156,29:17,4.35,2.22,1,5,6,35,0,2,25,1,1,1.0,2,8,0.25,0,0,0.0,0.0,0.0,0.0,2.0,14.0,10.0,5.0,32.0,1.0,1.0,0.0
Naji Marshall,1630230,NOP vs. SAC,NOP,1610612740,SAC,1,0022100074,2021-10-29,L,4,2,4,1,2,0.5,0,0,,2,2,1.0,2,2,1,0,0,6,14.8,1.389,0.5,,,133.3,127.4,113.3,119.2,20.0,0.111,0.2,0.143,0.154,0.5,0.0,0.083,0.694,114.13,114.29,0.119,30,95.24,0.085,12:36,4.6,1.06,2,4,6,18,0,1,16,0,1,0.0,1,1,1.0,0,0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,12.0,0.0,1.0,1.0
Nickeil Alexander-Walker,1629638,NOP vs. SAC,NOP,1610612740,SAC,1,0022100074,2021-10-29,L,11,2,4,5,16,0.313,1,7,0.143,0,0,,0,4,1,2,0,-12,27.8,0.688,0.34375,G,,95.0,92.8,115.0,113.4,-20.0,0.0,0.182,0.073,0.111,0.344,0.0,0.242,0.344,103.91,102.01,0.06,60,85.01,0.248,28:14,4.64,2.28,1,5,6,50,0,0,34,2,7,0.286,3,9,0.333,3,4,0.75,4.0,0.0,4.0,6.0,10.0,4.0,8.0,34.0,2.0,1.0,0.0
Jaxson Hayes,1629637,NOP vs. SAC,NOP,1610612740,SAC,1,0022100074,2021-10-29,L,9,0,6,3,8,0.375,0,2,0.0,3,4,0.75,3,3,0,1,0,-8,19.2,0.922,0.375,,,80.0,83.8,114.3,109.1,-34.3,0.125,0.231,0.162,0.0,0.375,0.0,0.256,0.461,98.89,98.96,0.146,30,82.46,0.289,14:04,4.07,1.0,4,4,8,26,0,1,17,2,4,0.5,1,4,0.25,2,3,0.667,2.0,4.0,0.0,6.0,0.0,5.0,0.0,16.0,1.0,1.0,1.0
Devonte' Graham,1628984,NOP vs. SAC,NOP,1610612740,SAC,1,0022100074,2021-10-29,L,16,2,3,4,16,0.25,4,11,0.364,4,5,0.8,0,3,2,0,0,5,28.6,0.879,0.375,G,,120.8,116.3,115.5,115.4,5.3,0.0,0.125,0.045,0.069,0.375,0.0,0.212,0.44,104.95,102.91,0.06,72,85.76,0.215,33:21,4.26,2.54,4,4,8,68,0,2,45,0,5,0.0,4,11,0.364,2,2,1.0,3.0,0.0,0.0,0.0,5.0,4.0,5.0,36.0,0.0,1.0,6.0
Josh Hart,1628404,NOP vs. SAC,NOP,1610612740,SAC,1,0022100074,2021-10-29,L,6,3,5,3,6,0.5,0,2,0.0,0,2,0.0,2,3,1,1,1,0,21.5,0.872,0.5,,,112.2,110.6,112.2,112.6,0.0,0.061,0.143,0.093,0.176,0.5,3.0,0.133,0.436,106.31,105.71,0.088,49,88.09,0.139,22:15,4.51,1.79,1,5,6,39,0,0,30,1,2,0.5,2,4,0.5,3,4,0.75,4.0,2.0,2.0,6.0,7.0,5.0,3.0,22.0,0.0,0.0,2.0
Buddy Hield,1627741,SAC @ NOP,SAC,1610612758,NOP,0,0022100074,2021-10-29,W,20,1,6,6,11,0.545,3,7,0.429,5,5,1.0,0,6,2,0,2,4,32.7,1.515,0.6818181818181818,,,109.4,111.3,106.5,105.2,2.9,0.0,0.158,0.097,0.056,0.682,0.5,0.209,0.758,101.61,101.9,0.162,64,84.92,0.216,29:41,4.52,2.39,1,8,9,49,0,0,32,2,3,0.667,4,8,0.5,3,5,0.6,5.0,3.0,3.0,4.0,17.0,11.0,5.0,28.0,0.0,4.0,2.0
Richaun Holmes,1626158,SAC @ NOP,SAC,1610612758,NOP,0,0022100074,2021-10-29,W,21,1,6,7,8,0.875,0,0,,7,7,1.0,1,5,0,1,1,10,31.7,1.895,0.875,C,,122.1,120.1,105.8,106.6,16.3,0.04,0.119,0.09,0.048,0.875,1.0,0.167,0.948,103.85,103.4,0.161,68,86.16,0.169,31:48,3.99,2.27,3,13,16,41,0,0,29,4,4,1.0,3,4,0.75,8,14,0.571,2.0,2.0,2.0,14.0,13.0,15.0,10.0,40.0,0.0,4.0,5.0
Maurice Harkless,203090,SAC @ NOP,SAC,1610612758,NOP,0,0022100074,2021-10-29,W,0,1,5,0,2,0.0,0,1,0.0,0,0,,0,5,0,1,0,0,10.5,0.0,0.0,F,,110.0,107.0,107.8,105.2,2.2,0.0,0.156,0.096,0.048,0.0,0.0,0.038,0.0,103.29,100.62,0.016,50,83.85,0.038,24:06,4.21,1.79,2,7,8,29,0,0,25,0,1,0.0,0,1,0.0,1,3,0.333,0.0,0.0,0.0,0.0,10.0,12.0,10.0,40.0,1.0,3.0,1.0
Trey Murphy III,1630530,NOP vs. SAC,NOP,1610612740,SAC,1,0022100074,2021-10-29,L,3,1,1,1,3,0.333,1,3,0.333,0,0,,0,1,0,0,1,-2,4.7,1.0,0.5,,,108.3,106.7,112.5,112.7,-4.2,0.0,0.048,0.02,0.059,0.5,1.0,0.07,0.5,104.71,104.02,-0.012,48,86.68,0.071,22:09,4.46,1.78,1,2,3,12,0,0,8,0,0,0.0,1,3,0.333,0,0,0.0,0.0,0.0,3.0,0.0,11.0,3.0,3.0,22.0,0.0,3.0,2.0
Kira Lewis Jr.,1630184,NOP vs. SAC,NOP,1610612740,SAC,1,0022100074,2021-10-29,L,2,1,6,1,3,0.333,0,1,0.0,0,0,,0,6,0,0,0,-9,10.7,0.667,0.3333333333333333,,,68.8,70.5,103.3,100.1,-34.6,0.0,0.353,0.158,0.125,0.333,0.0,0.081,0.333,101.83,101.57,0.145,32,84.64,0.085,14:39,4.32,1.11,1,6,7,30,0,0,26,1,2,0.5,0,1,0.0,0,0,0.0,0.0,0.0,0.0,2.0,9.0,3.0,3.0,14.0,1.0,1.0,0.0
Tyrese Haliburton,1630169,SAC @ NOP,SAC,1610612758,NOP,0,0022100074,2021-10-29,W,17,8,2,7,12,0.583,1,2,0.5,2,3,0.667,0,2,0,1,2,2,32.4,1.276,0.625,G,,119.4,119.5,114.7,110.2,4.7,0.0,0.051,0.032,0.381,0.625,4.0,0.214,0.638,105.38,103.29,0.135,67,86.08,0.218,31:22,4.41,2.48,2,2,4,54,0,0,39,3,6,0.5,4,6,0.667,2,3,0.667,0.0,0.0,0.0,6.0,15.0,13.0,10.0,42.0,1.0,0.0,2.0
Terence Davis,1629056,SAC @ NOP,SAC,1610612758,NOP,0,0022100074,2021-10-29,W,2,0,1,1,3,0.333,0,0,,0,0,,0,1,0,0,0,3,3.2,0.667,0.3333333333333333,,,122.2,122.2,88.9,75.2,33.3,0.0,0.111,0.077,0.0,0.333,0.0,0.333,0.333,116.87,107.11,0.0,9,89.26,0.333,4:02,4.64,0.33,0,1,1,8,0,0,5,1,1,1.0,0,2,0.0,1,1,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0
De'Aaron Fox,1628368,SAC @ NOP,SAC,1610612758,NOP,0,0022100074,2021-10-29,W,23,5,7,9,21,0.429,1,7,0.143,4,4,1.0,1,6,0,0,4,2,34.9,1.011,0.4523809523809524,G,,110.4,108.8,107.8,103.1,2.6,0.031,0.128,0.089,0.25,0.452,1.25,0.333,0.505,103.62,100.62,0.109,77,83.85,0.337,36:44,4.08,2.68,2,7,9,89,2,0,59,3,8,0.375,6,13,0.462,1,1,1.0,7.0,2.0,0.0,12.0,13.0,11.0,11.0,36.0,1.0,3.0,5.0
