,PLAYER 1,CATEGORY 1,STAT TYPE 1,PLAYER 1 LINE,PLAYER 1 PREDICTION,PLAYER 2,CATEGORY 2,STAT TYPE 2,PLAYER 2 LINE,PLAYER 2 PREDICTION,TYPE,EV,PROBABILITY,KELLY CRITERION
0,Goga Bitadze,player_points,PTS,10.5,6,Ja Morant,player_rebounds,REB,5.0,3,UNDER/UNDER,135.97,0.7866,0.7855
1,Jalen Suggs,player_points,PTS,21.5,15,Ja Morant,player_rebounds,REB,5.0,3,UNDER/UNDER,135.33,0.7844,0.7833
2,Mike Conley,player_points,PTS,9.5,6,Ja Morant,player_rebounds,REB,5.0,3,UNDER/UNDER,132.16,0.7739,0.7727
3,Ja Morant,player_rebounds,REB,5.0,3,Tyus Jones,player_assists,AST,7.0,5,UNDER/UNDER,131.94,0.7731,0.772
4,T.J. McConnell,player_points,PTS,11.5,8,Ja Morant,player_rebounds,REB,5.0,3,UNDER/UNDER,131.59,0.772,0.7708
