,PLAYER 1,CATEGORY 1,STAT TYPE 1,PLAYER 1 LINE,PLAYER 1 PREDICTION,PLAYER 2,CATEGORY 2,STAT TYPE 2,PLAYER 2 LINE,PLAYER 2 PREDICTION,TYPE,EV,PROBABILITY,KELLY CRITERION
0,Daniel Gafford,player_points,PTS,8.0,12,Jalen Suggs,player_assists,AST,5.0,3,OVER/UNDER,128.2,0.7607,0.7595
1,Clint Capela,player_points,PTS,11.0,8,Jalen Suggs,player_assists,AST,5.0,3,UNDER/UNDER,125.83,0.7528,0.7515
2,P.J. Washington,player_points,PTS,10.5,14,Jalen Suggs,player_assists,AST,5.0,3,OVER/UNDER,107.08,0.6903,0.6887
3,Kyrie Irving,player_rebounds,REB,4.0,5,Jalen Suggs,player_assists,AST,5.0,3,OVER/UNDER,103.19,0.6773,0.6757
4,Clint Capela,player_points,PTS,11.0,8,Daniel Gafford,player_points,PTS,8.0,12,UNDER/OVER,101.27,0.6709,0.6692
