,PLAYER 1,CATEGORY 1,STAT TYPE 1,PLAYER 1 LINE,PLAYER 1 PREDICTION,PLAYER 2,CATEGORY 2,STAT TYPE 2,PLAYER 2 LINE,PLAYER 2 PREDICTION,TYPE,EV,PROBABILITY,KELLY CRITERION
0,Zach Collins,player_points,PTS,12.5,6,Tyus Jones,player_assists,AST,7.0,5,UNDER/UNDER,144.75,0.8158,0.8149
1,Zach Collins,player_points,PTS,12.5,6,Ja Morant,player_rebounds,REB,4.5,3,UNDER/UNDER,136.67,0.7889,0.7879
2,Josh Green,player_points,PTS,9.5,6,Zach Collins,player_points,PTS,12.5,6,UNDER/UNDER,133.53,0.7784,0.7773
3,Devin Booker,player_points,PTS,29.5,24,Zach Collins,player_points,PTS,12.5,6,UNDER/UNDER,130.6,0.7687,0.7675
4,Zach Collins,player_points,PTS,12.5,6,Alperen Sengun,player_points,PTS,22.0,18,UNDER/UNDER,124.33,0.7478,0.7465
