,PLAYER 1,CATEGORY 1,STAT TYPE 1,PLAYER 1 LINE,PLAYER 1 PREDICTION,PLAYER 2,CATEGORY 2,STAT TYPE 2,PLAYER 2 LINE,PLAYER 2 PREDICTION,TYPE,EV,PROBABILITY,KELLY CRITERION
0,Taurean Prince,player_points,PTS,4.0,8,Shai Gilgeous-Alexander,player_assists,AST,5.5,7,OVER/OVER,117.67,0.7256,0.7242
1,Giannis Antetokounmpo,player_assists,AST,5.5,8,Shai Gilgeous-Alexander,player_assists,AST,5.5,7,OVER/OVER,108.94,0.6965,0.6949
2,Taurean Prince,player_points,PTS,4.0,8,Shai Gilgeous-Alexander,player_assists,AST,6.0,7,OVER/OVER,95.2,0.6507,0.6489
3,Taurean Prince,player_points,PTS,4.0,8,Luguentz Dort,player_assists,AST,1.5,2,OVER/OVER,90.69,0.6356,0.6338
4,Taurean Prince,player_points,PTS,4.0,8,Jalen Williams,player_points,PTS,22.5,20,OVER/UNDER,87.94,0.6265,0.6246
