,PLAYER 1,CATEGORY 1,STAT TYPE 1,PLAYER 1 LINE,PLAYER 1 PREDICTION,PLAYER 2,CATEGORY 2,STAT TYPE 2,PLAYER 2 LINE,PLAYER 2 PREDICTION,TYPE,EV,PROBABILITY,KELLY CRITERION
0,Terry Rozier,player_points,PTS,15.5,9,Gradey Dick,player_points,PTS,20.5,12,UNDER/UNDER,167.63,0.8921,0.8916
1,Gradey Dick,player_points,PTS,20.5,12,Paul George,player_points,PTS,21.5,14,UNDER/UNDER,161.96,0.8732,0.8726
2,Gradey Dick,player_points,PTS,20.5,12,Jalen Suggs,player_assists,AST,5.0,3,UNDER/UNDER,161.66,0.8722,0.8716
3,Gradey Dick,player_points,PTS,20.5,12,Andrew Wiggins,player_assists,AST,1.5,3,UNDER/OVER,160.21,0.8674,0.8667
4,Dyson Daniels,player_points,PTS,9.0,14,Gradey Dick,player_points,PTS,20.5,12,OVER/UNDER,159.2,0.864,0.8633
