,PLAYER 1,CATEGORY 1,STAT TYPE 1,PLAYER 1 LINE,PLAYER 1 PREDICTION,PLAYER 2,CATEGORY 2,STAT TYPE 2,PLAYER 2 LINE,PLAYER 2 PREDICTION,TYPE,EV,PROBABILITY,KELLY CRITERION
0,Andre Drummond,player_points,PTS,11.5,6,Terry Rozier,player_points,PTS,16.5,9,UNDER/UNDER,178.12,0.9271,0.9267
1,Andre Drummond,player_points,PTS,11.5,6,Malik Beasley,player_points,PTS,8.0,16,UNDER/OVER,175.83,0.9194,0.919
2,Malik Beasley,player_points,PTS,8.0,16,Terry Rozier,player_points,PTS,16.5,9,OVER/UNDER,173.78,0.9126,0.9122
3,Andre Drummond,player_points,PTS,11.5,6,Ben Simmons,player_rebounds,REB,6.5,4,UNDER/UNDER,172.24,0.9075,0.907
4,Terry Rozier,player_points,PTS,16.5,9,Andre Drummond,player_rebounds,REB,13.5,9,UNDER/UNDER,172.19,0.9073,0.9068
