,PLAYER 1,CATEGORY 1,STAT TYPE 1,PLAYER 1 LINE,PLAYER 1 PREDICTION,PLAYER 2,CATEGORY 2,STAT TYPE 2,PLAYER 2 LINE,PLAYER 2 PREDICTION,TYPE,EV,PROBABILITY,KELLY CRITERION
0,Terry Rozier,player_points,PTS,15.5,9,Kyle Kuzma,player_assists,AST,4.0,2,UNDER/UNDER,170.14,0.9005,0.9
1,Kyle Kuzma,player_assists,AST,4.0,2,Josh Giddey,player_assists,AST,5.0,8,UNDER/OVER,161.1,0.8703,0.8697
2,Amen Thompson,player_points,PTS,8.5,14,Kyle Kuzma,player_assists,AST,4.0,2,OVER/UNDER,157.62,0.8587,0.858
3,Terry Rozier,player_points,PTS,15.5,9,Josh Giddey,player_assists,AST,5.0,8,UNDER/OVER,156.43,0.8548,0.854
4,Kyle Kuzma,player_points,PTS,21.5,15,Terry Rozier,player_points,PTS,15.5,9,UNDER/UNDER,155.95,0.8532,0.8524
