,PLAYER 1,CATEGORY 1,STAT TYPE 1,PLAYER 1 LINE,PLAYER 1 PREDICTION,PLAYER 2,CATEGORY 2,STAT TYPE 2,PLAYER 2 LINE,PLAYER 2 PREDICTION,TYPE,EV,PROBABILITY,KELLY CRITERION
0,Goga Bitadze,player_points,PTS,12.5,6,John Konchar,player_points,PTS,6.5,3,UNDER/UNDER,177.25,0.9242,0.9238
1,Goga Bitadze,player_points,PTS,12.5,6,Jaylen Wells,player_points,PTS,16.0,9,UNDER/UNDER,176.45,0.9215,0.9211
2,Tristan da Silva,player_points,PTS,12.5,6,John Konchar,player_points,PTS,6.5,3,UNDER/UNDER,172.14,0.9071,0.9067
3,Tristan da Silva,player_points,PTS,12.5,6,Jaylen Wells,player_points,PTS,16.0,9,UNDER/UNDER,171.29,0.9043,0.9038
4,Jaylen Wells,player_points,PTS,16.0,9,Malik Monk,player_assists,AST,7.0,4,UNDER/UNDER,167.57,0.8919,0.8913
