,PLAYER 1,CATEGORY 1,STAT TYPE 1,PLAYER 1 LINE,PLAYER 1 PREDICTION,PLAYER 2,CATEGORY 2,STAT TYPE 2,PLAYER 2 LINE,PLAYER 2 PREDICTION,TYPE,EV,PROBABILITY,KELLY CRITERION
0,Lindy Waters III,player_points,PTS,10.5,4,Franz Wagner,player_assists,AST,6.5,4,UNDER/UNDER,175.81,0.9194,0.919
1,Lindy Waters III,player_points,PTS,10.5,4,Jared McCain,player_assists,AST,4.0,2,UNDER/UNDER,165.81,0.886,0.8855
2,Quenton Jackson,player_points,PTS,9.0,3,Lindy Waters III,player_points,PTS,10.5,4,UNDER/UNDER,163.8,0.8793,0.8787
3,Lindy Waters III,player_points,PTS,10.5,4,Josh Green,player_rebounds,REB,3.5,2,UNDER/UNDER,162.64,0.8755,0.8749
4,Jared McCain,player_points,PTS,20.5,12,Lindy Waters III,player_points,PTS,10.5,4,UNDER/UNDER,159.37,0.8646,0.8639
