,PLAYER 1,CATEGORY 1,STAT TYPE 1,PLAYER 1 LINE,PLAYER 1 PREDICTION,PLAYER 2,CATEGORY 2,STAT TYPE 2,PLAYER 2 LINE,PLAYER 2 PREDICTION,TYPE,EV,PROBABILITY,KELLY CRITERION
0,Luguentz Dort,player_points,PTS,13.5,9,Javonte Green,player_rebounds,REB,4.5,3,UNDER/UNDER,119.1,0.7303,0.729
1,Javonte Green,player_rebounds,REB,4.5,3,Miles Bridges,player_assists,AST,2.5,4,UNDER/OVER,117.4,0.7247,0.7233
2,Luguentz Dort,player_points,PTS,13.5,9,Miles Bridges,player_assists,AST,2.5,4,UNDER/OVER,116.75,0.7225,0.7211
3,Cam Reddish,player_points,PTS,5.5,3,Javonte Green,player_rebounds,REB,4.5,3,UNDER/UNDER,115.73,0.7191,0.7177
4,Luguentz Dort,player_points,PTS,13.5,9,Cam Reddish,player_points,PTS,5.5,3,UNDER/UNDER,114.15,0.7138,0.7124
