,PLAYER 1,CATEGORY 1,STAT TYPE 1,PLAYER 1 LINE,PLAYER 1 PREDICTION,PLAYER 2,CATEGORY 2,STAT TYPE 2,PLAYER 2 LINE,PLAYER 2 PREDICTION,TYPE,EV,PROBABILITY,KELLY CRITERION
0,Josh Green,player_points,PTS,11.0,6,Franz Wagner,player_assists,AST,6.0,4,UNDER/UNDER,146.67,0.8222,0.8213
1,Jalen Duren,player_points,PTS,8.0,12,Josh Green,player_points,PTS,11.0,6,OVER/UNDER,140.7,0.8023,0.8013
2,Josh Green,player_points,PTS,11.0,6,Caleb Martin,player_points,PTS,10.0,6,UNDER/UNDER,136.16,0.7872,0.7861
3,Jalen Duren,player_points,PTS,8.0,12,Franz Wagner,player_assists,AST,6.0,4,OVER/UNDER,135.54,0.7851,0.7841
4,Caleb Martin,player_points,PTS,10.0,6,Franz Wagner,player_assists,AST,6.0,4,UNDER/UNDER,135.4,0.7847,0.7836
