,PLAYER 1,CATEGORY 1,STAT TYPE 1,PLAYER 1 LINE,PLAYER 1 PREDICTION,PLAYER 2,CATEGORY 2,STAT TYPE 2,PLAYER 2 LINE,PLAYER 2 PREDICTION,TYPE,EV,PROBABILITY,KELLY CRITERION
0,Noah Clowney,player_points,PTS,14.5,8,Nick Richards,player_rebounds,REB,5.5,9,UNDER/OVER,148.63,0.8288,0.8279
1,Keon Johnson,player_points,PTS,15.0,9,Nick Richards,player_rebounds,REB,5.5,9,UNDER/OVER,143.82,0.8127,0.8118
2,Noah Clowney,player_points,PTS,14.5,8,Mason Plumlee,player_rebounds,REB,8.0,6,UNDER/UNDER,131.28,0.7709,0.7698
3,Keon Johnson,player_points,PTS,15.0,9,Mason Plumlee,player_rebounds,REB,8.0,6,UNDER/UNDER,126.62,0.7554,0.7542
4,Noah Clowney,player_points,PTS,14.5,8,Kevin Durant,player_rebounds,REB,6.0,7,UNDER/OVER,101.58,0.6719,0.6703
