,PLAYER 1,CATEGORY 1,STAT TYPE 1,PLAYER 1 LINE,PLAYER 1 PREDICTION,PLAYER 2,CATEGORY 2,STAT TYPE 2,PLAYER 2 LINE,PLAYER 2 PREDICTION,TYPE,EV,PROBABILITY,KELLY CRITERION
0,Daniel Gafford,player_points,PTS,8.5,12,Fred VanVleet,player_assists,AST,7.0,5,OVER/UNDER,110.18,0.7006,0.6991
1,Fred VanVleet,player_assists,AST,7.0,5,Tyus Jones,player_assists,AST,6.5,5,UNDER/UNDER,108.89,0.6963,0.6948
2,Kyrie Irving,player_rebounds,REB,4.0,5,Fred VanVleet,player_assists,AST,7.0,5,OVER/UNDER,96.35,0.6545,0.6528
3,Giannis Antetokounmpo,player_points,PTS,29.0,32,Fred VanVleet,player_assists,AST,7.0,5,OVER/UNDER,90.18,0.6339,0.6321
4,P.J. Washington,player_points,PTS,11.0,14,Fred VanVleet,player_assists,AST,7.0,5,OVER/UNDER,88.64,0.6288,0.6269
