,PLAYER 1,CATEGORY 1,STAT TYPE 1,PLAYER 1 LINE,PLAYER 1 PREDICTION,PLAYER 2,CATEGORY 2,STAT TYPE 2,PLAYER 2 LINE,PLAYER 2 PREDICTION,TYPE,EV,PROBABILITY,KELLY CRITERION
0,Marvin Bagley III,player_points,PTS,12.5,3,Mason Plumlee,player_points,PTS,7.5,3,UNDER/UNDER,182.3,0.941,0.9407
1,Marvin Bagley III,player_points,PTS,12.5,3,Royce O'Neale,player_rebounds,REB,6.0,4,UNDER/UNDER,165.69,0.8856,0.8851
2,Marvin Bagley III,player_points,PTS,12.5,3,Mason Plumlee,player_rebounds,REB,8.5,6,UNDER/UNDER,162.53,0.8751,0.8745
3,Mason Plumlee,player_points,PTS,7.5,3,Ja Morant,player_rebounds,REB,5.0,3,UNDER/UNDER,157.6,0.8587,0.858
4,Marvin Bagley III,player_points,PTS,12.5,3,Bradley Beal,player_rebounds,REB,4.5,3,UNDER/UNDER,152.07,0.8402,0.8394
