,PLAYER 1,CATEGORY 1,STAT TYPE 1,PLAYER 1 LINE,PLAYER 1 PREDICTION,PLAYER 2,CATEGORY 2,STAT TYPE 2,PLAYER 2 LINE,PLAYER 2 PREDICTION,TYPE,EV,PROBABILITY,KELLY CRITERION
0,Anthony Edwards,player_points,PTS,0.5,30,Austin Reaves,player_points,PTS,14.5,21,OVER/OVER,165.98,0.8866,0.886
1,Anthony Edwards,player_points,PTS,0.5,30,Austin Reaves,player_points,PTS,15.5,21,OVER/OVER,154.61,0.8487,0.8479
2,Anthony Edwards,player_points,PTS,0.5,30,Jrue Holiday,player_assists,AST,4.5,3,OVER/UNDER,147.8,0.826,0.8251
3,Austin Reaves,player_points,PTS,14.5,21,Mike Conley,player_points,PTS,10.0,6,OVER/UNDER,136.96,0.7899,0.7888
4,Payton Pritchard,player_points,PTS,8.5,13,Anthony Edwards,player_points,PTS,0.5,30,OVER/OVER,135.92,0.7864,0.7853
