,PLAYER 1,CATEGORY 1,STAT TYPE 1,PLAYER 1 LINE,PLAYER 1 PREDICTION,PLAYER 2,CATEGORY 2,STAT TYPE 2,PLAYER 2 LINE,PLAYER 2 PREDICTION,TYPE,EV,PROBABILITY,KELLY CRITERION
0,Cade Cunningham,player_points,PTS,18.5,26,Jrue Holiday,player_assists,AST,5.0,3,OVER/UNDER,148.75,0.8292,0.8283
1,Cade Cunningham,player_points,PTS,18.5,26,Derrick White,player_assists,AST,6.0,4,OVER/UNDER,146.62,0.8221,0.8212
2,Jalen Duren,player_assists,AST,1.5,3,Jrue Holiday,player_assists,AST,5.0,3,OVER/UNDER,140.14,0.8005,0.7995
3,Derrick White,player_assists,AST,6.0,4,Jalen Duren,player_assists,AST,1.5,3,UNDER/OVER,137.15,0.7905,0.7894
4,Cade Cunningham,player_points,PTS,18.5,26,Jaylen Brown,player_points,PTS,26.5,21,OVER/UNDER,135.86,0.7862,0.7851
