,PLAYER 1,CATEGORY 1,STAT TYPE 1,PLAYER 1 LINE,PLAYER 1 PREDICTION,PLAYER 2,CATEGORY 2,STAT TYPE 2,PLAYER 2 LINE,PLAYER 2 PREDICTION,TYPE,EV,PROBABILITY,KELLY CRITERION
0,Jared McCain,player_assists,AST,4.5,2,Kyrie Irving,player_assists,AST,7.0,5,UNDER/UNDER,162.13,0.8738,0.8731
1,Ben Simmons,player_rebounds,REB,6.0,4,Jared McCain,player_assists,AST,4.5,2,UNDER/UNDER,154.67,0.8489,0.8481
2,Bennedict Mathurin,player_points,PTS,20.5,15,Jared McCain,player_assists,AST,4.5,2,UNDER/UNDER,147.74,0.8258,0.8249
3,Jared McCain,player_points,PTS,20.5,12,Kyrie Irving,player_assists,AST,7.0,5,UNDER/UNDER,145.1,0.817,0.8161
4,Ben Simmons,player_rebounds,REB,6.0,4,Kyrie Irving,player_assists,AST,7.0,5,UNDER/UNDER,144.08,0.8136,0.8127
