,PLAYER 1,CATEGORY 1,STAT TYPE 1,PLAYER 1 LINE,PLAYER 1 PREDICTION,PLAYER 2,CATEGORY 2,STAT TYPE 2,PLAYER 2 LINE,PLAYER 2 PREDICTION,TYPE,EV,PROBABILITY,KELLY CRITERION
0,Mark Williams,player_rebounds,REB,7.0,11,Trae Young,player_rebounds,REB,4.0,2,OVER/UNDER,162.63,0.8754,0.8748
1,Goga Bitadze,player_rebounds,REB,10.5,6,Trae Young,player_rebounds,REB,4.0,2,UNDER/UNDER,161.79,0.8726,0.872
2,Trae Young,player_rebounds,REB,4.0,2,Jalen Suggs,player_assists,AST,5.0,3,UNDER/UNDER,161.39,0.8713,0.8707
3,Goga Bitadze,player_points,PTS,11.5,6,Mark Williams,player_rebounds,REB,7.0,11,UNDER/OVER,160.47,0.8682,0.8676
4,Mark Williams,player_rebounds,REB,7.0,11,Goga Bitadze,player_rebounds,REB,10.5,6,OVER/UNDER,160.28,0.8676,0.8669
