,PLAYER 1,CATEGORY 1,STAT TYPE 1,PLAYER 1 LINE,PLAYER 1 PREDICTION,PLAYER 2,CATEGORY 2,STAT TYPE 2,PLAYER 2 LINE,PLAYER 2 PREDICTION,TYPE,EV,PROBABILITY,KELLY CRITERION
0,Thomas Bryant,player_points,PTS,9.5,5,Ziaire Williams,player_assists,AST,2.5,1,UNDER/UNDER,170.52,0.9017,0.9013
1,Thomas Bryant,player_points,PTS,9.5,5,Noah Clowney,player_rebounds,REB,6.0,4,UNDER/UNDER,163.73,0.8791,0.8785
2,Tyrese Maxey,player_points,PTS,31.5,23,Ziaire Williams,player_assists,AST,2.5,1,UNDER/UNDER,162.48,0.8749,0.8743
3,Guerschon Yabusele,player_rebounds,REB,8.5,6,Ziaire Williams,player_assists,AST,2.5,1,UNDER/UNDER,160.18,0.8673,0.8666
4,Eric Gordon,player_points,PTS,9.5,5,Ziaire Williams,player_assists,AST,2.5,1,UNDER/UNDER,159.06,0.8635,0.8628
