,PLAYER 1,CATEGORY 1,STAT TYPE 1,PLAYER 1 LINE,PLAYER 1 PREDICTION,PLAYER 2,CATEGORY 2,STAT TYPE 2,PLAYER 2 LINE,PLAYER 2 PREDICTION,TYPE,EV,PROBABILITY,KELLY CRITERION
0,Terry Rozier,player_points,PTS,18.5,9,Ja Morant,player_rebounds,REB,5.5,3,UNDER/UNDER,177.67,0.9256,0.9252
1,Andre Drummond,player_points,PTS,10.5,6,Terry Rozier,player_points,PTS,18.5,9,UNDER/UNDER,174.74,0.9158,0.9154
2,Terry Rozier,player_points,PTS,18.5,9,Tyus Jones,player_assists,AST,7.5,5,UNDER/UNDER,169.62,0.8987,0.8982
3,Gradey Dick,player_points,PTS,18.5,12,Terry Rozier,player_points,PTS,18.5,9,UNDER/UNDER,165.92,0.8864,0.8858
4,Terry Rozier,player_points,PTS,18.5,9,Andre Drummond,player_rebounds,REB,12.5,9,UNDER/UNDER,165.43,0.8848,0.8842
