,PLAYER 1,CATEGORY 1,STAT TYPE 1,PLAYER 1 LINE,PLAYER 1 PREDICTION,PLAYER 2,CATEGORY 2,STAT TYPE 2,PLAYER 2 LINE,PLAYER 2 PREDICTION,TYPE,EV,PROBABILITY,KELLY CRITERION
0,Julius Randle,player_points,PTS,22.5,17,Franz Wagner,player_assists,AST,5.5,4,UNDER/UNDER,123.09,0.7436,0.7423
1,Mike Conley,player_points,PTS,10.0,6,Franz Wagner,player_assists,AST,5.5,4,UNDER/UNDER,121.76,0.7392,0.7379
2,Julius Randle,player_points,PTS,22.5,17,Austin Reaves,player_points,PTS,16.0,21,UNDER/OVER,121.76,0.7392,0.7379
3,Mike Conley,player_points,PTS,10.0,6,Austin Reaves,player_points,PTS,16.0,21,UNDER/OVER,121.23,0.7374,0.7361
4,Mike Conley,player_points,PTS,10.0,6,Gradey Dick,player_points,PTS,16.5,12,UNDER/UNDER,117.02,0.7234,0.722
