,PLAYER 1,CATEGORY 1,STAT TYPE 1,PLAYER 1 LINE,PLAYER 1 PREDICTION,PLAYER 2,CATEGORY 2,STAT TYPE 2,PLAYER 2 LINE,PLAYER 2 PREDICTION,TYPE,EV,PROBABILITY,KELLY CRITERION
0,Goga Bitadze,player_points,PTS,12.5,6,Spencer Dinwiddie,player_points,PTS,17.0,10,UNDER/UNDER,159.22,0.8641,0.8634
1,Tristan da Silva,player_points,PTS,12.5,6,Spencer Dinwiddie,player_points,PTS,17.0,10,UNDER/UNDER,157.09,0.857,0.8563
2,Goga Bitadze,player_points,PTS,12.5,6,Fred VanVleet,player_rebounds,REB,5.0,3,UNDER/UNDER,155.2,0.8507,0.8499
3,Tristan da Silva,player_points,PTS,12.5,6,Fred VanVleet,player_rebounds,REB,5.0,3,UNDER/UNDER,152.38,0.8413,0.8405
4,Spencer Dinwiddie,player_points,PTS,17.0,10,Goga Bitadze,player_rebounds,REB,10.5,6,UNDER/UNDER,152.32,0.8411,0.8403
