,PLAYER 1,CATEGORY 1,STAT TYPE 1,PLAYER 1 LINE,PLAYER 1 PREDICTION,PLAYER 2,CATEGORY 2,STAT TYPE 2,PLAYER 2 LINE,PLAYER 2 PREDICTION,TYPE,EV,PROBABILITY,KELLY CRITERION
0,Ivica Zubac,player_rebounds,REB,9.0,14,Fred VanVleet,player_assists,AST,8.0,5,OVER/UNDER,181.24,0.9375,0.9372
1,Dyson Daniels,player_points,PTS,7.5,14,Ivica Zubac,player_rebounds,REB,9.0,14,OVER/OVER,179.7,0.9323,0.932
2,Dyson Daniels,player_points,PTS,7.5,14,Fred VanVleet,player_assists,AST,8.0,5,OVER/UNDER,174.9,0.9163,0.9159
3,Terry Rozier,player_points,PTS,15.5,9,Ivica Zubac,player_rebounds,REB,9.0,14,UNDER/OVER,172.45,0.9082,0.9077
4,Terry Rozier,player_points,PTS,15.5,9,Fred VanVleet,player_assists,AST,8.0,5,UNDER/UNDER,170.11,0.9004,0.8999
