,PLAYER 1,CATEGORY 1,STAT TYPE 1,PLAYER 1 LINE,PLAYER 1 PREDICTION,PLAYER 2,CATEGORY 2,STAT TYPE 2,PLAYER 2 LINE,PLAYER 2 PREDICTION,TYPE,EV,PROBABILITY,KELLY CRITERION
0,Kevin Huerter,player_points,PTS,11.5,8,Ben Simmons,player_points,PTS,6.5,3,UNDER/UNDER,106.66,0.6889,0.6873
1,DeMar DeRozan,player_points,PTS,24.0,20,Ben Simmons,player_points,PTS,6.5,3,UNDER/UNDER,105.77,0.6859,0.6843
2,Ben Simmons,player_points,PTS,6.5,3,Josh Giddey,player_rebounds,REB,6.0,8,UNDER/OVER,104.61,0.682,0.6805
3,Jalen Wilson,player_points,PTS,6.5,9,Ben Simmons,player_points,PTS,6.5,3,OVER/UNDER,103.74,0.6791,0.6775
4,Ben Simmons,player_points,PTS,6.5,3,Alperen Sengun,player_points,PTS,21.5,18,UNDER/UNDER,102.77,0.6759,0.6743
