,PLAYER 1,CATEGORY 1,STAT TYPE 1,PLAYER 1 LINE,PLAYER 1 PREDICTION,PLAYER 2,CATEGORY 2,STAT TYPE 2,PLAYER 2 LINE,PLAYER 2 PREDICTION,TYPE,EV,PROBABILITY,KELLY CRITERION
0,Jaden McDaniels,player_rebounds,REB,3.0,6,Russell Westbrook,player_assists,AST,3.5,6,OVER/OVER,146.02,0.8201,0.8192
1,Christian Braun,player_points,PTS,10.5,15,Jaden McDaniels,player_rebounds,REB,3.0,6,OVER/OVER,144.3,0.8143,0.8134
2,Daniel Gafford,player_points,PTS,7.5,12,Jaden McDaniels,player_rebounds,REB,3.0,6,OVER/OVER,134.58,0.7819,0.7809
3,Keegan Murray,player_points,PTS,15.5,12,Jaden McDaniels,player_rebounds,REB,3.0,6,UNDER/OVER,131.45,0.7715,0.7704
4,Russell Westbrook,player_points,PTS,9.0,13,Jaden McDaniels,player_rebounds,REB,3.0,6,OVER/OVER,127.27,0.7576,0.7564
