,PLAYER 1,CATEGORY 1,STAT TYPE 1,PLAYER 1 LINE,PLAYER 1 PREDICTION,PLAYER 2,CATEGORY 2,STAT TYPE 2,PLAYER 2 LINE,PLAYER 2 PREDICTION,TYPE,EV,PROBABILITY,KELLY CRITERION
0,Shai Gilgeous-Alexander,player_assists,AST,5.5,7,Josh Giddey,player_assists,AST,6.0,8,OVER/OVER,102.97,0.6766,0.675
1,Joel Embiid,player_points,PTS,27.5,22,Josh Giddey,player_assists,AST,6.0,8,UNDER/OVER,101.05,0.6702,0.6685
2,Joel Embiid,player_points,PTS,27.5,22,Shai Gilgeous-Alexander,player_assists,AST,5.5,7,UNDER/OVER,99.69,0.6656,0.664
3,Ausar Thompson,player_points,PTS,6.5,9,Shai Gilgeous-Alexander,player_assists,AST,5.5,7,OVER/OVER,92.99,0.6433,0.6415
4,Bradley Beal,player_points,PTS,20.0,16,Shai Gilgeous-Alexander,player_assists,AST,5.5,7,UNDER/OVER,92.52,0.6417,0.64
