,PLAYER 1,CATEGORY 1,STAT TYPE 1,PLAYER 1 LINE,PLAYER 1 PREDICTION,PLAYER 2,CATEGORY 2,STAT TYPE 2,PLAYER 2 LINE,PLAYER 2 PREDICTION,TYPE,EV,PROBABILITY,KELLY CRITERION
0,Josh Green,player_rebounds,REB,3.5,2,Franz Wagner,player_assists,AST,6.0,4,UNDER/UNDER,144.41,0.8147,0.8138
1,Josh Green,player_rebounds,REB,3.5,2,Peyton Watson,player_rebounds,REB,4.5,3,UNDER/UNDER,135.75,0.7858,0.7848
2,Peyton Watson,player_rebounds,REB,4.5,3,Franz Wagner,player_assists,AST,6.0,4,UNDER/UNDER,132.66,0.7755,0.7744
3,Grant Williams,player_points,PTS,12.0,9,Franz Wagner,player_assists,AST,6.0,4,UNDER/UNDER,125.18,0.7506,0.7493
4,Austin Reaves,player_points,PTS,16.0,21,Franz Wagner,player_assists,AST,6.0,4,OVER/UNDER,122.86,0.7429,0.7416
