,PLAYER 1,CATEGORY 1,STAT TYPE 1,PLAYER 1 LINE,PLAYER 1 PREDICTION,PLAYER 2,CATEGORY 2,STAT TYPE 2,PLAYER 2 LINE,PLAYER 2 PREDICTION,TYPE,EV,PROBABILITY,KELLY CRITERION
0,Ja Morant,player_rebounds,REB,5.0,3,Franz Wagner,player_assists,AST,6.0,4,UNDER/UNDER,140.95,0.8032,0.8022
1,Clint Capela,player_points,PTS,12.0,8,Franz Wagner,player_assists,AST,6.0,4,UNDER/UNDER,140.41,0.8014,0.8004
2,Clint Capela,player_points,PTS,12.0,8,Ja Morant,player_rebounds,REB,5.0,3,UNDER/UNDER,137.63,0.7921,0.7911
3,Ivica Zubac,player_rebounds,REB,11.0,14,Franz Wagner,player_assists,AST,6.0,4,OVER/UNDER,137.52,0.7917,0.7907
4,Ivica Zubac,player_rebounds,REB,11.0,14,Ja Morant,player_rebounds,REB,5.0,3,OVER/UNDER,136.92,0.7897,0.7887
