,PLAYER 1,CATEGORY 1,STAT TYPE 1,PLAYER 1 LINE,PLAYER 1 PREDICTION,PLAYER 2,CATEGORY 2,STAT TYPE 2,PLAYER 2 LINE,PLAYER 2 PREDICTION,TYPE,EV,PROBABILITY,KELLY CRITERION
0,Trey Lyles,player_points,PTS,13.5,6,Kevin Huerter,player_rebounds,REB,5.0,2,UNDER/UNDER,189.53,0.9651,0.9649
1,Trey Lyles,player_points,PTS,13.5,6,Kevin Huerter,player_points,PTS,16.0,8,UNDER/UNDER,183.43,0.9448,0.9445
2,Doug McDermott,player_points,PTS,8.5,3,Kevin Huerter,player_rebounds,REB,5.0,2,UNDER/UNDER,181.03,0.9368,0.9364
3,Bennedict Mathurin,player_points,PTS,22.5,15,Trey Lyles,player_points,PTS,13.5,6,UNDER/UNDER,174.81,0.916,0.9156
4,Keegan Murray,player_points,PTS,17.5,12,Kevin Huerter,player_rebounds,REB,5.0,2,UNDER/UNDER,174.69,0.9156,0.9152
