,PLAYER 1,CATEGORY 1,STAT TYPE 1,PLAYER 1 LINE,PLAYER 1 PREDICTION,PLAYER 2,CATEGORY 2,STAT TYPE 2,PLAYER 2 LINE,PLAYER 2 PREDICTION,TYPE,EV,PROBABILITY,KELLY CRITERION
0,Mike Conley,player_points,PTS,10.5,6,Franz Wagner,player_assists,AST,6.0,4,UNDER/UNDER,149.36,0.8312,0.8304
1,T.J. McConnell,player_points,PTS,11.5,8,Mike Conley,player_points,PTS,10.5,6,UNDER/UNDER,136.41,0.788,0.787
2,Jalen Duren,player_points,PTS,8.5,12,Mike Conley,player_points,PTS,10.5,6,OVER/UNDER,132.8,0.776,0.7749
3,Mike Conley,player_points,PTS,10.5,6,Guerschon Yabusele,player_rebounds,REB,8.0,6,UNDER/UNDER,131.66,0.7722,0.7711
4,T.J. McConnell,player_points,PTS,11.5,8,Franz Wagner,player_assists,AST,6.0,4,UNDER/UNDER,131.47,0.7716,0.7704
