BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE
PrizePicks,player_points,Giannis Antetokounmpo,Over,28.5,-137,2025-11-05,2025-11-05T00:41:41Z
PrizePicks,player_points,Giannis Antetokounmpo,Under,28.5,-137,2025-11-05,2025-11-05T00:41:41Z
PrizePicks,player_points,Brandon Ingram,Over,21.0,-137,2025-11-05,2025-11-05T00:41:41Z
PrizePicks,player_points,Brandon Ingram,Under,21.0,-137,2025-11-05,2025-11-05T00:41:41Z
PrizePicks,player_points,R.J. Barrett,Over,19.5,-137,2025-11-05,2025-11-05T00:41:41Z
PrizePicks,player_points,R.J. Barrett,Under,19.5,-137,2025-11-05,2025-11-05T00:41:41Z
PrizePicks,player_points,Scottie Barnes,Over,18.5,-137,2025-11-05,2025-11-05T00:41:41Z
PrizePicks,player_points,Scottie Barnes,Under,18.5,-137,2025-11-05,2025-11-05T00:41:41Z
PrizePicks,player_points,Immanuel Quickley,Over,15.5,-137,2025-11-05,2025-11-05T00:41:41Z
PrizePicks,player_points,Immanuel Quickley,Under,15.5,-137,2025-11-05,2025-11-05T00:41:41Z
PrizePicks,player_points,Myles Turner,Over,13.5,-137,2025-11-05,2025-11-05T00:41:41Z
PrizePicks,player_points,Myles Turner,Under,13.5,-137,2025-11-05,2025-11-05T00:41:41Z
PrizePicks,player_points,Ryan Rollins,Over,13.5,-137,2025-11-05,2025-11-05T00:41:41Z
PrizePicks,player_points,Ryan Rollins,Under,13.5,-137,2025-11-05,2025-11-05T00:41:41Z
PrizePicks,player_points,Gary Trent Jr,Over,13.5,-137,2025-11-05,2025-11-05T00:41:41Z
PrizePicks,player_points,Gary Trent Jr,Under,13.5,-137,2025-11-05,2025-11-05T00:41:41Z
PrizePicks,player_points,A.J. Green,Over,9.5,-137,2025-11-05,2025-11-05T00:41:41Z
PrizePicks,player_points,A.J. Green,Under,9.5,-137,2025-11-05,2025-11-05T00:41:41Z
PrizePicks,player_points,Bobby Portis,Over,9.5,-137,2025-11-05,2025-11-05T00:41:41Z
PrizePicks,player_points,Bobby Portis,Under,9.5,-137,2025-11-05,2025-11-05T00:41:41Z
PrizePicks,player_points,Kyle Kuzma,Over,9.5,-137,2025-11-05,2025-11-05T00:41:41Z
PrizePicks,player_points,Kyle Kuzma,Under,9.5,-137,2025-11-05,2025-11-05T00:41:41Z
PrizePicks,player_points,Cole Anthony,Over,9.0,-137,2025-11-05,2025-11-05T00:41:41Z
PrizePicks,player_points,Cole Anthony,Under,9.0,-137,2025-11-05,2025-11-05T00:41:41Z
