BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE
Underdog,player_points,Karl-Anthony Towns,Over,21.5,-137,2025-11-22,2025-11-22T21:36:52Z
Underdog,player_points,Karl-Anthony Towns,Under,21.5,-137,2025-11-22,2025-11-22T21:36:52Z
Underdog,player_points,Desmond Bane,Over,20.5,-137,2025-11-22,2025-11-22T21:36:52Z
Underdog,player_points,Desmond Bane,Under,20.5,-137,2025-11-22,2025-11-22T21:36:52Z
Underdog,player_points,Franz Wagner,Over,23.5,-137,2025-11-22,2025-11-22T21:36:52Z
Underdog,player_points,Franz Wagner,Under,23.5,-137,2025-11-22,2025-11-22T21:36:52Z
Underdog,player_points,Jordan Clarkson,Over,9.5,-137,2025-11-22,2025-11-22T21:36:52Z
Underdog,player_points,Jordan Clarkson,Under,9.5,-137,2025-11-22,2025-11-22T21:36:52Z
Underdog,player_points,Wendell Carter Jr,Over,11.5,-137,2025-11-22,2025-11-22T21:36:52Z
Underdog,player_points,Wendell Carter Jr,Under,11.5,-137,2025-11-22,2025-11-22T21:36:52Z
Underdog,player_points,Mikal Bridges,Over,15.5,-137,2025-11-22,2025-11-22T21:36:52Z
Underdog,player_points,Mikal Bridges,Under,15.5,-137,2025-11-22,2025-11-22T21:36:52Z
Underdog,player_points,Jonathan Isaac,Over,3.5,-137,2025-11-22,2025-11-22T21:36:52Z
Underdog,player_points,Jonathan Isaac,Under,3.5,-137,2025-11-22,2025-11-22T21:36:52Z
Underdog,player_points,Goga Bitadze,Over,4.5,-137,2025-11-22,2025-11-22T21:36:52Z
Underdog,player_points,Goga Bitadze,Under,4.5,-137,2025-11-22,2025-11-22T21:36:52Z
Underdog,player_points,Landry Shamet,Over,8.5,-137,2025-11-22,2025-11-22T21:36:52Z
Underdog,player_points,Landry Shamet,Under,8.5,-137,2025-11-22,2025-11-22T21:36:52Z
Underdog,player_points,Kristaps Porzingis,Over,17.5,-137,2025-11-23,2025-11-22T21:36:51Z
Underdog,player_points,Kristaps Porzingis,Under,17.5,-137,2025-11-23,2025-11-22T21:36:51Z
Underdog,player_points,Zaccharie Risacher,Over,12.5,-137,2025-11-23,2025-11-22T21:36:51Z
Underdog,player_points,Zaccharie Risacher,Under,12.5,-137,2025-11-23,2025-11-22T21:36:51Z
Underdog,player_points,Jose Alvarado,Over,8.5,-137,2025-11-23,2025-11-22T21:36:51Z
Underdog,player_points,Jose Alvarado,Under,8.5,-137,2025-11-23,2025-11-22T21:36:51Z
Underdog,player_points,Trey Murphy III,Over,21.5,-137,2025-11-23,2025-11-22T21:36:51Z
Underdog,player_points,Trey Murphy III,Under,21.5,-137,2025-11-23,2025-11-22T21:36:51Z
Underdog,player_points,Luke Kennard,Over,7.5,-137,2025-11-23,2025-11-22T21:36:51Z
Underdog,player_points,Luke Kennard,Under,7.5,-137,2025-11-23,2025-11-22T21:36:51Z
Underdog,player_points,Nickeil Alexander-Walker,Over,18.5,-137,2025-11-23,2025-11-22T21:36:51Z
Underdog,player_points,Nickeil Alexander-Walker,Under,18.5,-137,2025-11-23,2025-11-22T21:36:51Z
Underdog,player_points,Onyeka Okongwu,Over,14.5,-137,2025-11-23,2025-11-22T21:36:51Z
Underdog,player_points,Onyeka Okongwu,Under,14.5,-137,2025-11-23,2025-11-22T21:36:51Z
Underdog,player_points,Derik Queen,Over,15.5,-137,2025-11-23,2025-11-22T21:36:51Z
Underdog,player_points,Derik Queen,Under,15.5,-137,2025-11-23,2025-11-22T21:36:51Z
Underdog,player_points,Jeremiah Fears,Over,16.5,-137,2025-11-23,2025-11-22T21:36:51Z
Underdog,player_points,Jeremiah Fears,Under,16.5,-137,2025-11-23,2025-11-22T21:36:51Z
Underdog,player_points,Nikola Vucevic,Over,18.5,-137,2025-11-23,2025-11-22T21:37:00Z
Underdog,player_points,Nikola Vucevic,Under,18.5,-137,2025-11-23,2025-11-22T21:37:00Z
Underdog,player_points,Alex Sarr,Over,17.5,-137,2025-11-23,2025-11-22T21:37:00Z
Underdog,player_points,Alex Sarr,Under,17.5,-137,2025-11-23,2025-11-22T21:37:00Z
Underdog,player_points,Coby White,Over,20.5,-137,2025-11-23,2025-11-22T21:37:00Z
Underdog,player_points,Coby White,Under,20.5,-137,2025-11-23,2025-11-22T21:37:00Z
Underdog,player_points,Josh Giddey,Over,21.5,-137,2025-11-23,2025-11-22T21:37:00Z
Underdog,player_points,Josh Giddey,Under,21.5,-137,2025-11-23,2025-11-22T21:37:00Z
Underdog,player_points,C.J. McCollum,Over,17.5,-137,2025-11-23,2025-11-22T21:37:00Z
Underdog,player_points,C.J. McCollum,Under,17.5,-137,2025-11-23,2025-11-22T21:37:00Z
Underdog,player_points,Matas Buzelis,Over,13.5,-137,2025-11-23,2025-11-22T21:37:00Z
Underdog,player_points,Matas Buzelis,Under,13.5,-137,2025-11-23,2025-11-22T21:37:00Z
Underdog,player_points,Patrick Williams,Over,9.5,-137,2025-11-23,2025-11-22T21:37:00Z
Underdog,player_points,Patrick Williams,Under,9.5,-137,2025-11-23,2025-11-22T21:37:00Z
Underdog,player_points,Corey Kispert,Over,7.5,-137,2025-11-23,2025-11-22T21:37:00Z
Underdog,player_points,Corey Kispert,Under,7.5,-137,2025-11-23,2025-11-22T21:37:00Z
Underdog,player_points,Ayo Dosunmu,Over,14.5,-137,2025-11-23,2025-11-22T21:37:00Z
Underdog,player_points,Ayo Dosunmu,Under,14.5,-137,2025-11-23,2025-11-22T21:37:00Z
Underdog,player_points,Cam Whitmore,Over,10.5,-137,2025-11-23,2025-11-22T21:37:00Z
Underdog,player_points,Cam Whitmore,Under,10.5,-137,2025-11-23,2025-11-22T21:37:00Z
Underdog,player_points,Kevin Huerter,Over,12.5,-137,2025-11-23,2025-11-22T21:37:00Z
Underdog,player_points,Kevin Huerter,Under,12.5,-137,2025-11-23,2025-11-22T21:37:00Z
