BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE
Betr DFS,player_points,Miles Bridges,Over,21.5,-137,2025-11-23,2025-11-24T00:32:52Z
Betr DFS,player_points,Miles Bridges,Under,21.5,-137,2025-11-23,2025-11-24T00:32:52Z
Betr DFS,player_points,Kon Knueppel,Over,25.5,-137,2025-11-23,2025-11-24T00:32:52Z
Betr DFS,player_points,Kon Knueppel,Under,25.5,-137,2025-11-23,2025-11-24T00:32:52Z
Betr DFS,player_points,Onyeka Okongwu,Over,23.5,-137,2025-11-23,2025-11-24T00:32:52Z
Betr DFS,player_points,Onyeka Okongwu,Under,23.5,-137,2025-11-23,2025-11-24T00:32:52Z
Betr DFS,player_points,Nickeil Alexander-Walker,Over,16.5,-137,2025-11-23,2025-11-24T00:32:52Z
Betr DFS,player_points,Nickeil Alexander-Walker,Under,16.5,-137,2025-11-23,2025-11-24T00:32:52Z
Betr DFS,player_points,John Collins,Over,7.5,-137,2025-11-23,2025-11-24T00:32:56Z
Betr DFS,player_points,John Collins,Under,7.5,-137,2025-11-23,2025-11-24T00:32:56Z
Betr DFS,player_points,James Harden,Over,22.5,-137,2025-11-23,2025-11-24T00:32:56Z
Betr DFS,player_points,James Harden,Under,22.5,-137,2025-11-23,2025-11-24T00:32:56Z
Betr DFS,player_points,Franz Wagner,Over,25.5,-137,2025-11-23,2025-11-24T00:27:24Z
Betr DFS,player_points,Franz Wagner,Under,25.5,-137,2025-11-23,2025-11-24T00:27:24Z
Betr DFS,player_points,Desmond Bane,Over,23.5,-137,2025-11-23,2025-11-24T00:27:24Z
Betr DFS,player_points,Desmond Bane,Under,23.5,-137,2025-11-23,2025-11-24T00:27:24Z
Betr DFS,player_points,Derrick White,Over,13.5,-137,2025-11-23,2025-11-24T00:27:24Z
Betr DFS,player_points,Payton Pritchard,Over,20.5,-137,2025-11-23,2025-11-24T00:27:24Z
Betr DFS,player_points,Payton Pritchard,Under,20.5,-137,2025-11-23,2025-11-24T00:27:24Z
Betr DFS,player_points,Anfernee Simons,Over,22.5,-137,2025-11-23,2025-11-24T00:27:24Z
Betr DFS,player_points,Anfernee Simons,Under,22.5,-137,2025-11-23,2025-11-24T00:27:24Z
Betr DFS,player_points,Tyrese Martin,Over,17.5,-137,2025-11-23,2025-11-24T00:32:48Z
