BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE
DraftKings,player_points,Giannis Antetokounmpo,Over,30.5,-106,2025-11-09,2025-11-09T15:37:56Z
DraftKings,player_points,Giannis Antetokounmpo,Under,30.5,-121,2025-11-09,2025-11-09T15:37:56Z
DraftKings,player_points,Kevin Durant,Over,25.5,-121,2025-11-09,2025-11-09T15:37:56Z
DraftKings,player_points,Kevin Durant,Under,25.5,-105,2025-11-09,2025-11-09T15:37:56Z
DraftKings,player_points,Alperen Sengun,Over,20.5,-118,2025-11-09,2025-11-09T15:37:56Z
DraftKings,player_points,Alperen Sengun,Under,20.5,-108,2025-11-09,2025-11-09T15:37:56Z
DraftKings,player_points,Amen Thompson,Over,16.5,-118,2025-11-09,2025-11-09T15:37:56Z
DraftKings,player_points,Amen Thompson,Under,16.5,-108,2025-11-09,2025-11-09T15:37:56Z
DraftKings,player_points,Jabari Smith Jr,Over,13.5,101,2025-11-09,2025-11-09T15:37:56Z
DraftKings,player_points,Jabari Smith Jr,Under,13.5,-129,2025-11-09,2025-11-09T15:37:56Z
DraftKings,player_points,Ryan Rollins,Over,12.5,-116,2025-11-09,2025-11-09T15:37:56Z
DraftKings,player_points,Ryan Rollins,Under,12.5,-110,2025-11-09,2025-11-09T15:37:56Z
DraftKings,player_points,Myles Turner,Over,12.5,-106,2025-11-09,2025-11-09T15:37:56Z
DraftKings,player_points,Myles Turner,Under,12.5,-120,2025-11-09,2025-11-09T15:37:56Z
DraftKings,player_points,Gary Trent Jr,Over,11.5,-113,2025-11-09,2025-11-09T15:37:56Z
DraftKings,player_points,Gary Trent Jr,Under,11.5,-113,2025-11-09,2025-11-09T15:37:56Z
DraftKings,player_points,Tari Eason,Over,11.5,-106,2025-11-09,2025-11-09T15:37:56Z
DraftKings,player_points,Tari Eason,Under,11.5,-120,2025-11-09,2025-11-09T15:37:56Z
DraftKings,player_points,Kyle Kuzma,Over,11.5,-103,2025-11-09,2025-11-09T15:37:56Z
DraftKings,player_points,Kyle Kuzma,Under,11.5,-124,2025-11-09,2025-11-09T15:37:56Z
