BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE
DraftKings,player_points,Giannis Antetokounmpo,Over,31.5,-105,2025-10-24,2025-10-24T21:55:25Z
DraftKings,player_points,Giannis Antetokounmpo,Under,31.5,-121,2025-10-24,2025-10-24T21:55:25Z
DraftKings,player_points,Brandon Ingram,Over,19.5,-103,2025-10-24,2025-10-24T21:55:25Z
DraftKings,player_points,Brandon Ingram,Under,19.5,-123,2025-10-24,2025-10-24T21:55:25Z
DraftKings,player_points,Scottie Barnes,Over,18.5,-109,2025-10-24,2025-10-24T21:55:25Z
DraftKings,player_points,Scottie Barnes,Under,18.5,-117,2025-10-24,2025-10-24T21:55:25Z
DraftKings,player_points,R.J. Barrett,Over,17.5,-118,2025-10-24,2025-10-24T21:55:25Z
DraftKings,player_points,R.J. Barrett,Under,17.5,-108,2025-10-24,2025-10-24T21:55:25Z
DraftKings,player_points,Immanuel Quickley,Over,17.5,-105,2025-10-24,2025-10-24T21:55:25Z
DraftKings,player_points,Immanuel Quickley,Under,17.5,-121,2025-10-24,2025-10-24T21:55:25Z
DraftKings,player_points,Myles Turner,Over,14.5,-107,2025-10-24,2025-10-24T21:55:25Z
DraftKings,player_points,Myles Turner,Under,14.5,-119,2025-10-24,2025-10-24T21:55:25Z
DraftKings,player_points,Gary Trent Jr,Over,12.5,-107,2025-10-24,2025-10-24T21:55:25Z
DraftKings,player_points,Gary Trent Jr,Under,12.5,-119,2025-10-24,2025-10-24T21:55:25Z
DraftKings,player_points,Jakob Poeltl,Over,11.5,-107,2025-10-24,2025-10-24T21:55:25Z
DraftKings,player_points,Jakob Poeltl,Under,11.5,-119,2025-10-24,2025-10-24T21:55:25Z
DraftKings,player_points,Kyle Kuzma,Over,10.5,-101,2025-10-24,2025-10-24T21:55:25Z
DraftKings,player_points,Kyle Kuzma,Under,10.5,-126,2025-10-24,2025-10-24T21:55:25Z
DraftKings,player_points,Ryan Rollins,Over,10.5,100,2025-10-24,2025-10-24T21:55:25Z
DraftKings,player_points,Ryan Rollins,Under,10.5,-127,2025-10-24,2025-10-24T21:55:25Z
DraftKings,player_points,Bobby Portis,Over,10.5,104,2025-10-24,2025-10-24T21:55:25Z
DraftKings,player_points,Bobby Portis,Under,10.5,-132,2025-10-24,2025-10-24T21:55:25Z
DraftKings,player_points,Gradey Dick,Over,8.5,-115,2025-10-24,2025-10-24T21:55:25Z
DraftKings,player_points,Gradey Dick,Under,8.5,-111,2025-10-24,2025-10-24T21:55:25Z
DraftKings,player_points,A.J. Green,Over,8.5,-112,2025-10-24,2025-10-24T21:55:25Z
DraftKings,player_points,A.J. Green,Under,8.5,-114,2025-10-24,2025-10-24T21:55:25Z
DraftKings,player_points,Ochai Agbaji,Over,5.5,-133,2025-10-24,2025-10-24T21:55:25Z
DraftKings,player_points,Ochai Agbaji,Under,5.5,104,2025-10-24,2025-10-24T21:55:25Z
DraftKings,player_points,Paolo Banchero,Over,24.5,-123,2025-10-24,2025-10-24T21:55:49Z
DraftKings,player_points,Paolo Banchero,Under,24.5,-104,2025-10-24,2025-10-24T21:55:49Z
DraftKings,player_points,Trae Young,Over,24.5,-121,2025-10-24,2025-10-24T21:55:49Z
